mean_of_mean_performance,number_of_monthly_predictions,combined_metric,mean_monthly_corpus_return,k_percent
-0.003203911396849988,8.45,-0.028726321697102264,-0.5944481419038918,1.0
-0.003203911396849988,8.45,-0.028726321697102264,-0.5944481419038918,1.5
-0.003203911396849988,8.45,-0.028726321697102264,-0.5944481419038918,2.0
-0.000843714473014354,13.083333333333334,-0.040406423684288525,-0.7405791717418816,2.5
-0.00030615990517507966,17.266666666666666,-0.049392442304339354,-0.9402802305903599,3.0
-0.00030615990517507966,17.266666666666666,-0.049392442304339354,-0.9402802305903599,3.5
-0.00030615990517507966,17.266666666666666,-0.049392442304339354,-0.9402802305903599,4.0
-0.00030615990517507966,17.266666666666666,-0.049392442304339354,-0.9402802305903599,4.5
0.00013371832066003513,20.55,-0.05341642502040483,-0.903806783096011,5.0
-4.1236740810524676e-05,20.833333333333332,-0.054725654675148734,-0.9382255571775766,5.5
0.00037664704142680304,22.016666666666666,-0.05121120964758283,-0.8272877169200532,6.0
0.00037664704142680304,22.016666666666666,-0.05121120964758283,-0.8272877169200532,6.5
0.000368525338571386,23.266666666666666,-0.04955219891166892,-0.8089724305676388,7.0
0.0007610893220790177,24.566666666666666,-0.045058652100968447,-0.6779836304103178,7.5
0.000891567165444237,24.883333333333333,-0.04429588566864669,-0.6585869728754575,8.0
0.0005327967138009344,26.333333333333332,-0.04145418682859292,-0.6344610885409859,8.5
0.0007525864122995164,26.4,-0.040337619522415956,-0.6065469058865621,9.0
0.0010292910821371958,27.516666666666666,-0.035111744475231604,-0.5207101254337415,9.5
0.0011244821403155803,27.766666666666666,-0.037233855800539326,-0.5389345761993966,10.0
0.0012809517465885022,27.883333333333333,-0.036693816846463966,-0.5256480337326983,10.5
0.0013597575980087073,28.833333333333332,-0.035314045898007906,-0.483037081605062,11.0
0.001204034523568782,31.333333333333332,-0.03442072109184646,-0.5030786617630242,11.5
0.0008731250344039144,32.5,-0.03863659769555923,-0.575515575930545,12.0
0.0005235593933635961,33.583333333333336,-0.03878083362953824,-0.5593355794910535,12.5
0.0005140042064487231,33.63333333333333,-0.03852215616058189,-0.5528686427671445,13.0
0.0005864265057742057,33.88333333333333,-0.039371390526372514,-0.5590449188938277,13.5
0.000516137414616752,35.95,-0.03787396906260139,-0.5519148979689218,14.0
0.000631721983226041,36.983333333333334,-0.041090836186082294,-0.59683240790005,14.5
0.0007905150319836983,37.18333333333333,-0.03983060823917135,-0.5722404014874501,15.0
0.0007377026304149598,37.233333333333334,-0.04149581688917659,-0.6140187466563773,15.5
0.0007708662994492574,38.03333333333333,-0.040821053310739895,-0.5996353819993805,16.0
0.0007708662994492574,38.03333333333333,-0.040821053310739895,-0.5996353819993805,16.5
0.0006321369506363926,39.65,-0.050535472781001414,-0.7623813487158237,17.0
0.0004705831805553212,39.733333333333334,-0.050612974541308565,-0.7681023986548925,17.5
0.0004966460468844291,40.11666666666667,-0.05141420566462496,-0.7892751996891261,18.0
0.0003573635435617038,40.65,-0.049729251487490536,-0.7830288081688433,18.5
0.00039598072431527555,41.06666666666667,-0.04755656726273499,-0.7527629291203847,19.0
0.0005083982789130079,42.516666666666666,-0.05078983247900647,-0.7913945387059649,19.5
3.735737910706548e-05,42.71666666666667,-0.05308200493676456,-0.8457721543178774,20.0
3.754773743873262e-05,43.18333333333333,-0.054405001082244796,-0.9161536490344744,20.5
0.00011891808675769071,43.266666666666666,-0.05366172902246006,-0.8975623881315483,21.0
-4.292274047444444e-05,45.36666666666667,-0.07000974684531742,-1.0849002767627787,21.5
-0.00021695124038199193,45.71666666666667,-0.07128459756083629,-1.1167715446507498,22.0
-0.0002053417619158113,45.93333333333333,-0.07183359959561918,-1.1197993429580757,22.5
-0.00013628374032527259,46.18333333333333,-0.06867846355676803,-1.0506094362090943,23.0
-0.00013628374032527259,46.18333333333333,-0.06867846355676803,-1.0506094362090943,23.5
-0.00010232918985457213,46.65,-0.07015776556186554,-1.0708155284543168,24.0
-0.00013062350998399225,46.81666666666667,-0.07065914254462606,-1.0755961429947951,24.5
-0.00013062350998399225,46.81666666666667,-0.07065914254462606,-1.0755961429947951,25.0
