mean_of_mean_performance,number_of_monthly_predictions,combined_metric,mean_monthly_corpus_return,std_monthly_corpus_return,min_monthly_corpus_return,max_monthly_corpus_return,k_percent
0.0034787914228085652,38.75,-0.12042010218188859,0.0006666123718011102,0.030243324568189747,-0.08497283329814331,0.06556864798969042,1.0
0.0034787914228085652,38.75,-0.12042010218188859,0.0006666123718011102,0.030243324568189747,-0.08497283329814331,0.06556864798969042,1.5
0.0034787914228085652,38.75,-0.12042010218188859,0.0006666123718011102,0.030243324568189747,-0.08497283329814331,0.06556864798969042,2.0
0.001755587569327492,51.11666666666667,-0.10957451686563442,0.0140610574698918,0.09053024154086747,-0.07841360799852692,0.6568627487148264,2.5
0.0024666559922405036,71.86666666666666,-0.05954053827250772,0.018084921933509298,0.09425722430576586,-0.07841360799852692,0.6568627487148264,3.0
0.002561842343162059,76.71666666666667,-0.05357302521640414,0.017955477856142408,0.09440271535807304,-0.07841360799852692,0.6568627487148264,3.5
0.002561842343162059,76.71666666666667,-0.05357302521640414,0.017955477856142408,0.09440271535807304,-0.07841360799852692,0.6568627487148264,4.0
0.002561842343162059,76.71666666666667,-0.05357302521640414,0.017955477856142408,0.09440271535807304,-0.07841360799852692,0.6568627487148264,4.5
-0.0005305742229129383,85.25,-0.10457991057686399,0.009829202295015275,0.047857867292850825,-0.07773722044292608,0.18280214632346858,5.0
-0.0005420716145443286,88.76666666666667,-0.1371006882243892,0.009928520262906158,0.0508721285699699,-0.07773722044292608,0.18280214632346858,5.5
-0.000849929756298538,104.45,-0.10656377583316325,0.006159813495284091,0.04973582917936882,-0.07773722044292608,0.18280214632346858,6.0
-0.0007515487487179587,106.66666666666667,-0.11389839280310592,0.005824078830335871,0.04979647386618004,-0.07773722044292608,0.18280214632346858,6.5
-0.0009292528263011732,108.4,-0.12859298174807957,0.005516702522078474,0.05011200738818255,-0.07773722044292608,0.18280214632346858,7.0
-0.0010482729021312723,111.83333333333333,-0.1514255691072767,0.005352587895392904,0.050232664642383976,-0.07812352365401332,0.18280214632346858,7.5
-0.0008683852943859545,112.66666666666667,-0.15287896844294993,0.004548418517808158,0.052136125466008064,-0.10862470112850287,0.18280214632346858,8.0
0.001324419434664541,116.58333333333333,-0.13625591243965107,0.004188473379553185,0.0511948960718177,-0.10862470112850287,0.18280214632346858,8.5
0.0015220279256780017,119.13333333333334,-0.08966180388107954,0.0034844988920805452,0.05069798739591992,-0.10862470112850287,0.18280214632346858,9.0
0.0015472058361813295,121.36666666666666,-0.07992027243274943,0.0031710311340429954,0.05088905317528102,-0.10862470112850287,0.18280214632346858,9.5
0.0015167304722104808,124.76666666666667,-0.08553374157871621,0.0023229311245502446,0.0515272422290104,-0.10862470112850287,0.18280214632346858,10.0
0.001575179649426608,125.9,-0.07793516754412991,0.0027300751596584312,0.05152804940776259,-0.10862470112850287,0.18280214632346858,10.5
0.0012692416342184618,126.73333333333333,-0.0775626886980059,0.0021579259544815305,0.051645376724720915,-0.10862470112850287,0.18280214632346858,11.0
0.0012291072472426364,133.76666666666668,-0.11753192200658291,0.0008384323584147146,0.052357990444269614,-0.10862470112850287,0.18280214632346858,11.5
0.0009368101309003157,137.83333333333334,-0.10864592232240737,0.0002700840656643166,0.052153760992069684,-0.10862470112850287,0.18280214632346858,12.0
0.0009113092431015186,140.8,-0.1348540517244702,0.000875782634335189,0.052595402371122486,-0.12035429192144775,0.18280214632346858,12.5
0.0008990272893657897,140.81666666666666,-0.13544829343063133,0.0008002531502638207,0.05258335656524178,-0.12035429192144775,0.18280214632346858,13.0
0.0008963060205020205,141.06666666666666,-0.1352773126958527,0.000911167860964011,0.052729742372045856,-0.12035429192144775,0.18280214632346858,13.5
0.000972271735410559,142.75,-0.13147991789545943,0.0007160731813788328,0.05373631649082261,-0.12035429192144775,0.18280214632346858,14.0
0.0009837325188957774,145.3,-0.14447486164408938,0.00033051481670857513,0.05404834766641219,-0.12035429192144775,0.18280214632346858,14.5
0.0010954749961714252,150.56666666666666,-0.07185156489109025,0.0004822327551901299,0.053318007998770726,-0.11985716326431739,0.18280214632346858,15.0
0.0011429000961767006,154.51666666666668,-0.09442644415011016,0.0004990520523054986,0.05337845101034992,-0.11985716326431739,0.18280214632346858,15.5
0.0011114366682695705,155.13333333333333,-0.10328709307565162,0.0003588905675702044,0.05337522357944047,-0.11985716326431739,0.18280214632346858,16.0
0.001089709079012465,155.31666666666666,-0.11154647949448719,0.00028036835208190375,0.053362028260883036,-0.11985716326431739,0.18280214632346858,16.5
0.0014365251567531833,157.96666666666667,0.025458932182372614,0.0015595628157870948,0.05975231755816801,-0.11985716326431739,0.22470463910181726,17.0
0.0013674609237402748,163.33333333333334,0.01955497477940751,0.0017400384994379976,0.059143543123262775,-0.10862470112850287,0.22470463910181726,17.5
0.0011823616162072949,167.76666666666668,0.011622248202050772,0.001817729445108703,0.05881552699910511,-0.10862470112850287,0.22470463910181726,18.0
0.0012498347939858066,169.73333333333332,0.020185683560632547,0.0018388122403486973,0.05890670681578244,-0.10862470112850287,0.22470463910181726,18.5
0.001271835887652138,170.0,0.01991187490313668,0.0020371827070280344,0.058707049067058634,-0.10862470112850287,0.22470463910181726,19.0
0.0007375845209920397,171.16666666666666,0.012933066240185913,0.0014626258650109563,0.05577454981405847,-0.10862470112850287,0.23455665571508866,19.5
0.0006750188791371746,172.2,-0.0017711005018025596,0.0014635232314990291,0.0556000601482817,-0.10862470112850287,0.23455665571508866,20.0
0.0007104565930585262,174.76666666666668,0.014857040752808274,0.002322836213494458,0.05540779400459653,-0.10862470112850287,0.23455665571508866,20.5
0.0006451465061586232,175.68333333333334,0.014460433884658537,0.002645334534981595,0.05475756042901887,-0.10862470112850287,0.23455665571508866,21.0
0.0008740794292946308,177.28333333333333,0.02917055327959744,0.002239754653911985,0.05448690108347689,-0.10896792274066003,0.23455665571508866,21.5
0.0008680529441988624,179.08333333333334,0.03152992034924662,0.002248758980531022,0.054160860802528805,-0.10896792274066003,0.23455665571508866,22.0
0.0008466378680623805,179.31666666666666,0.03659715907023658,0.0020797954077665603,0.053434801936648825,-0.10896792274066003,0.22441884134922097,22.5
0.0009309283906683049,180.71666666666667,0.041518603895469436,0.002213730748839428,0.05337683373012554,-0.10896792274066003,0.22441884134922097,23.0
0.0009246702915611202,181.88333333333333,0.028219171592282096,0.0011667069855623288,0.051486203781399564,-0.10896792274066003,0.22441884134922097,23.5
0.0010024368305783166,182.9,0.033803085410352644,0.0007276973230498825,0.05280791729163546,-0.1456976237360076,0.22441884134922097,24.0
0.000980514430717135,184.41666666666666,0.035979690083903636,0.0007310161292646352,0.052652454719626596,-0.1456976237360076,0.22441884134922097,24.5
0.000980514430717135,184.41666666666666,0.035979690083903636,0.0007310161292646352,0.052652454719626596,-0.1456976237360076,0.22441884134922097,25.0
0.0009507381585821086,184.81666666666666,0.03572426455173917,0.001199496934382216,0.052300263018625226,-0.1456976237360076,0.22445351477710163,25.5
0.000874032423739398,185.9,0.017544797514216632,0.0013930314265370428,0.052121351911668605,-0.1456976237360076,0.22445351477710163,26.0
0.0008194088760285353,186.53333333333333,0.015617905941176551,0.0014020484796114082,0.051349099257362196,-0.13335542060087602,0.22445351477710163,26.5
0.0008073957990695268,186.75,0.011304713094927985,0.001362668632292167,0.051356721083363435,-0.13335542060087602,0.22445351477710163,27.0
0.0007709906356297674,186.88333333333333,0.010070704572675072,0.0016949366825389704,0.05148122526881598,-0.13335542060087602,0.22445351477710163,27.5
0.0007851215485658185,187.3,0.015475080319399558,0.0008027224451000644,0.04799478041898546,-0.13335542060087602,0.172560534766252,28.0
0.0007967952271628821,187.76666666666668,0.015278497654373245,0.00029127606662885384,0.04756038581271893,-0.13335542060087602,0.172560534766252,28.5
0.0005921118290021402,190.65,0.029321276006815857,0.0005057025288024245,0.047860511333280495,-0.13335542060087602,0.172560534766252,29.0
0.0005747934561673383,191.43333333333334,0.024727786508168235,0.0008814850435424016,0.047942934176199624,-0.13335542060087602,0.172560534766252,29.5
0.0005628126433658599,191.5,0.024263302565006934,0.0009073850784840927,0.04798438207149017,-0.13335542060087602,0.172560534766252,30.0
0.0005607838936823606,191.93333333333334,0.025296557185097435,0.0007180144272838252,0.047988925984106305,-0.13335542060087602,0.172560534766252,30.5
0.0008021174377846486,193.2,0.02028544104963378,0.00045366837831851324,0.04745858307667114,-0.13335542060087602,0.172560534766252,31.0
0.0008208576555187293,193.51666666666668,0.02256387413337687,0.0005177409439300636,0.047373661481800416,-0.13335542060087602,0.172560534766252,31.5
0.0008615913004989718,193.76666666666668,0.022884884571150822,0.0006716105475883694,0.046723807035741804,-0.11984685022201991,0.172560534766252,32.0
0.0008679599398701518,194.08333333333334,0.02160606004096201,0.0003806433782169068,0.046670767727514495,-0.11984685022201991,0.172560534766252,32.5
0.000912359799787456,194.9,0.02241303290653513,0.0007900134344061356,0.046804732855958917,-0.11984685022201991,0.172560534766252,33.0
0.0008916585456978886,195.16666666666666,0.01945182912335601,0.000737040629114936,0.04679820194459924,-0.11984685022201991,0.172560534766252,33.5
0.0008916585456978886,195.16666666666666,0.01945182912335601,0.000737040629114936,0.04679820194459924,-0.11984685022201991,0.172560534766252,34.0
0.0010127958207706675,196.11666666666667,0.02290617426116769,0.0010776852961405922,0.0464174878771036,-0.11984685022201991,0.172560534766252,34.5
0.0010064616031104454,196.15,0.021727720438267786,0.0010925612937028725,0.04640444091517862,-0.11984685022201991,0.172560534766252,35.0
0.000952701242694582,197.61666666666667,0.02784050798134423,0.0009079603217635734,0.04614149921091732,-0.11984685022201991,0.172560534766252,35.5
0.0009547810469038768,197.88333333333333,0.028812001801752123,0.000941282261918334,0.046142299305182946,-0.11984685022201991,0.172560534766252,36.0
0.0009787987968250705,198.23333333333332,0.034574976927077415,0.0008225135217110047,0.045737390783974326,-0.11984685022201991,0.1659156946444047,36.5
0.0009787987968250705,198.23333333333332,0.034574976927077415,0.0008225135217110047,0.045737390783974326,-0.11984685022201991,0.1659156946444047,37.0
0.0009499346737122875,198.9,0.027971794470624305,0.00091246144391575,0.045678955552546606,-0.11984685022201991,0.1659156946444047,37.5
0.0009458732703298511,199.03333333333333,0.02645522255954541,0.0009121314296341332,0.04567918222997845,-0.11984685022201991,0.1659156946444047,38.0
0.0009732455147285756,199.63333333333333,0.02662913191380489,0.0010865578054290133,0.045693443022143176,-0.11984685022201991,0.1659156946444047,38.5
0.0009744930018592404,199.91666666666666,0.024335558112336717,0.0011135451802759878,0.04573125565482864,-0.11984685022201991,0.1659156946444047,39.0
0.0009740097710425391,200.58333333333334,0.020963612457233303,0.0010706912086133225,0.0457595053582134,-0.11984685022201991,0.1659156946444047,39.5
0.0009775612831320185,200.7,0.01997578534315646,0.0011623223929939698,0.04581052470471322,-0.11984685022201991,0.1659156946444047,40.0
0.0009509075042162457,201.33333333333334,0.02152229640173183,0.0013582148175443787,0.04606011772586,-0.11984685022201991,0.1659156946444047,40.5
0.0009151178467159434,201.41666666666666,0.01840150779402226,0.0013432923073742923,0.046069851659642974,-0.11984685022201991,0.1659156946444047,41.0
0.0009519152354133847,202.15,0.03365378512110169,0.0011358689358229998,0.04610383866965016,-0.11984685022201991,0.1659156946444047,41.5
0.0009426370408685164,202.21666666666667,0.03203468137313006,0.001154930846505392,0.04581377680748098,-0.11984685022201991,0.16226672644554352,42.0
0.0009533192963353029,202.3,0.033977570387771126,0.0014859836632358367,0.045880081089315614,-0.11984685022201991,0.16226672644554352,42.5
0.0009757291201792965,203.23333333333332,0.026261962474517526,0.001453634636423362,0.04563420898393158,-0.11984685022201991,0.16226672644554352,43.0
0.0009785630171979297,203.41666666666666,0.02623990861384111,0.001461354894612917,0.0456382107169008,-0.11984685022201991,0.16226672644554352,43.5
0.0009420895413962575,203.98333333333332,0.017592162772553717,0.001298685681447448,0.0455280399518014,-0.11984685022201991,0.16226672644554352,44.0
0.0009589175423850462,204.3,0.018952027743360047,0.0010022028431664516,0.04538706636403063,-0.11984685022201991,0.16226672644554352,44.5
0.0009594879337302012,204.31666666666666,0.019138899953272524,0.0010110317485491072,0.04539574431551726,-0.11984685022201991,0.16226672644554352,45.0
0.0008637204141697588,204.78333333333333,0.01694582062637069,0.0015092399359290908,0.04564155051572992,-0.11984685022201991,0.16226672644554352,45.5
0.0008888436654800733,205.06666666666666,0.02211475360119145,0.0015089182126494071,0.04564134144806714,-0.11984685022201991,0.16226672644554352,46.0
0.0008888436654800733,205.06666666666666,0.02211475360119145,0.0015089182126494071,0.04564134144806714,-0.11984685022201991,0.16226672644554352,46.5
0.0008870848699577334,205.11666666666667,0.021316562505037006,0.0015089182126494071,0.04564134144806714,-0.11984685022201991,0.16226672644554352,47.0
0.0010179254968456617,205.28333333333333,0.027011179683758588,0.0015275633263915585,0.04567414081451653,-0.11984685022201991,0.16226672644554352,47.5
0.0010055976568437415,205.95,0.02032000225592684,0.001260385611011261,0.045736759017473656,-0.11984685022201991,0.16226672644554352,48.0
0.0010003150651490711,206.25,0.016498006161389054,0.0013492187245319586,0.045614018201136385,-0.11984685022201991,0.16226672644554352,48.5
0.0009449192543242873,207.08333333333334,0.005330539598686849,0.0013330905645596303,0.04568353281917955,-0.11984685022201991,0.16226672644554352,49.0
0.0009449192543242873,207.08333333333334,0.005330539598686849,0.0013330905645596303,0.04568353281917955,-0.11984685022201991,0.16226672644554352,49.5
0.0009449192543242873,207.08333333333334,0.005330539598686849,0.0013330905645596303,0.04568353281917955,-0.11984685022201991,0.16226672644554352,50.0
