mean_of_mean_performance,number_of_monthly_predictions,combined_metric,mean_monthly_corpus_return,k_percent
-0.005840089094162357,7.783333333333333,0.0035265999438511275,-0.6819036037462677,1.0
-0.005840089094162357,7.783333333333333,0.0035265999438511275,-0.6819036037462677,1.5
-0.005840089094162357,7.783333333333333,0.0035265999438511275,-0.6819036037462677,2.0
0.00024108648293862236,9.683333333333334,0.023527910296867644,-0.02514610831130759,2.5
-0.0005601431470421194,17.25,-0.01596690492515325,-0.7379315136070401,3.0
0.0029296872450484636,18.1,-0.009802698589979243,-0.5753127245840375,3.5
0.0029296872450484636,18.1,-0.009802698589979243,-0.5753127245840375,4.0
0.0029296872450484636,18.1,-0.009802698589979243,-0.5753127245840375,4.5
0.0035525790183551596,19.416666666666668,-0.019443551250992848,-0.5453864925050416,5.0
0.0035893898863306323,19.533333333333335,-0.02023160220364779,-0.563418271148184,5.5
0.002750617585429237,21.833333333333332,-0.015247063879939517,-0.6107912147011736,6.0
0.0032371666206075377,22.383333333333333,-0.005327779069966908,-0.36280909445185866,6.5
0.0033100083285528843,22.683333333333334,0.0003999129377452613,-0.334338821941518,7.0
0.001970640611937797,23.7,0.007663651968257659,-0.20085299437042192,7.5
0.0033558886593976775,23.95,0.015219625921051052,-0.011953645550586948,8.0
0.0034973125078832453,24.616666666666667,0.03139994614284949,0.24901287018445073,8.5
0.003362613888122588,25.733333333333334,0.03253578675212096,0.3334617512592569,9.0
0.0031936106090756713,27.933333333333334,0.035930411697336885,0.30739652179605614,9.5
0.0066358799153144465,29.633333333333333,0.09092025489496378,1.6937619930842456,10.0
0.006553379125147959,29.766666666666666,0.0894904853375797,1.675127588087962,10.5
0.006656763629176643,30.283333333333335,0.10077516913238903,1.860882324565601,11.0
0.007909035966681396,32.35,0.2609972855708451,3.215168610958326,11.5
0.007856569164470776,36.78333333333333,0.28842363298968776,3.5547548319824074,12.0
0.007849866704804876,37.46666666666667,0.2977878345842882,3.7952834425328494,12.5
0.007630508299831194,37.483333333333334,0.2961723724108794,3.754896888197628,13.0
0.007630508299831194,37.483333333333334,0.2961723724108794,3.754896888197628,13.5
0.007586434373895449,37.75,0.29053077681300754,3.6734767913856055,14.0
0.007326644400599867,39.083333333333336,0.2937616304770367,3.767841670403111,14.5
0.006505748941561644,40.416666666666664,0.27896374479796143,3.5459086921087546,15.0
0.00660448436312743,40.45,0.2814118259466275,3.607110720825404,15.5
0.006571794658527151,40.96666666666667,0.27941854867644805,3.6005924823383566,16.0
0.006592013606887219,41.35,0.27781188276950275,3.636643074364766,16.5
0.006405320388288686,41.81666666666667,0.2846828063686026,3.7710592784831776,17.0
0.006827421428932579,42.5,0.29472038628119956,3.908802982111591,17.5
0.00664084884286813,43.93333333333333,0.272412933945681,3.7207992704716863,18.0
0.00676200856088551,44.53333333333333,0.27603282032513715,3.8094002012070076,18.5
0.006741751538765108,44.65,0.27438919787723726,3.8151238573883877,19.0
0.006725661174270741,44.93333333333333,0.2785805935868149,3.863356250414359,19.5
0.006783900511529681,45.25,0.27891265288129136,3.8809934117478755,20.0
0.006600316224139482,45.71666666666667,0.28030093196291006,4.007449161461075,20.5
0.006590381417578455,46.38333333333333,0.2676668384813778,3.8539841805060435,21.0
0.0065979123037563005,46.55,0.2605625099906187,3.675656057809324,21.5
0.006546833070819753,46.68333333333333,0.2595581197372965,3.6802498143326168,22.0
0.006486710850200073,46.78333333333333,0.25410361283234756,3.561991058443692,22.5
0.006103629241882522,47.88333333333333,0.25443330119753094,3.652426568235645,23.0
0.006103629241882522,47.88333333333333,0.25443330119753094,3.652426568235645,23.5
0.006356733199325713,48.71666666666667,0.2571403339968014,3.8172459174736084,24.0
0.006326125830626011,49.983333333333334,0.2573833485300549,3.8558198262903827,24.5
0.006326125830626011,49.983333333333334,0.2573833485300549,3.8558198262903827,25.0
0.006310399684302549,50.416666666666664,0.258020318360318,3.8739615247037666,25.5
0.006283799671820694,50.53333333333333,0.25833059565474076,3.8856011036512443,26.0
0.006200413410584814,50.833333333333336,0.2677828056002825,4.0180979999253745,26.5
0.006315397406553847,51.416666666666664,0.26934500672293693,4.112170311401531,27.0
0.0062507624926597845,51.68333333333333,0.2696839049947908,4.092956186271688,27.5
0.006431022422338518,51.833333333333336,0.27040601569975403,4.111297588615626,28.0
0.006431022422338518,51.833333333333336,0.27040601569975403,4.111297588615626,28.5
0.0065260366833875955,52.766666666666666,0.27318869509681976,4.167413198716219,29.0
0.006339889525046419,53.2,0.2768237358557863,4.21473167533081,29.5
0.0063329362708840825,53.31666666666667,0.27521901724871356,4.21383527032698,30.0
0.006812352169258373,54.18333333333333,0.28835199288770164,4.500336794352376,30.5
0.006818544418293869,54.233333333333334,0.2880687363653193,4.514399760433146,31.0
0.006897078119218096,54.583333333333336,0.2848985723067153,4.406693416691847,31.5
0.0068845754019481965,54.63333333333333,0.2838047448595465,4.390531012227075,32.0
0.007039534586731348,54.833333333333336,0.2919217941002033,4.593457243243493,32.5
0.00703743595843372,55.1,0.28956968467731914,4.600841371212578,33.0
0.007091591989160073,55.333333333333336,0.28551115390886594,4.539256406879906,33.5
0.007091591989160073,55.333333333333336,0.28551115390886594,4.539256406879906,34.0
0.007296708064396545,55.65,0.28553177415713155,4.596442013759594,34.5
0.007296708064396545,55.65,0.28553177415713155,4.596442013759594,35.0
0.00774425480048943,55.85,0.2953340041683545,4.777346302200238,35.5
0.007815882828906573,56.4,0.29772445029154343,4.785710193975095,36.0
0.0078022134313361835,56.416666666666664,0.29758631588142676,4.782256833722176,36.5
