date,num_selected_authors,mean_performance,selected_authors_performance,performance_difference,daily_return,corpus_value
2021-12-03,1,-0.009326686112694261,-0.0074462365591397,0.0018804495535545609,-0.00627698924731176,0.9937230107526882
2021-12-08,1,-0.0177454163303403,-0.0274639657187377,-0.009718549388397401,-0.02215125112442698,0.9715717596282613
2021-12-10,1,0.006110087391600001,-0.0037762237762238,-0.009886311167823802,-0.003246000866293712,0.9683257587619676
2021-12-13,1,-0.00658019589902942,-0.0526351813826147,-0.04605498548358528,-0.041084265802719164,0.9272414929592484
2021-12-24,1,-0.012590503286227798,0.0120182094081942,0.024608712694421997,0.008618308669733742,0.9358598016289822
2021-12-29,1,-0.0015538804738722003,-0.0162514827995255,-0.014697602325653298,-0.012466762711673875,0.9233930389173083
2021-12-31,1,0.0003904884494134334,0.0046745562130178,0.004284067763604367,0.0031576763612490943,0.9265507152785574
