mean_of_mean_performance,number_of_monthly_predictions,combined_metric,mean_monthly_corpus_return,std_monthly_corpus_return,min_monthly_corpus_return,max_monthly_corpus_return,median_monthly_corpus_return,mode_monthly_corpus_return,k_percent
0.011161977327201447,38.86666666666667,0.060691430634552214,-0.0008204616054813129,0.031068751581592093,-0.08497283329814331,0.10704540971508614,0.0,0.0,1.0
0.011161977327201447,38.86666666666667,0.060691430634552214,-0.0008204616054813129,0.031068751581592093,-0.08497283329814331,0.10704540971508614,0.0,0.0,1.5
0.011161977327201447,38.86666666666667,0.060691430634552214,-0.0008204616054813129,0.031068751581592093,-0.08497283329814331,0.10704540971508614,0.0,0.0,2.0
0.01110055141032394,43.583333333333336,0.025751381543367303,-0.0007080961347904154,0.03029862792281894,-0.08497283329814331,0.10704540971508614,0.0,0.0,2.5
0.010840051332767607,54.38333333333333,0.040898931956967775,0.0011783442133241379,0.033444264257193566,-0.07841360799852692,0.10747199200522095,-0.0002747750919408487,0.0,3.0
0.011635442199968116,65.03333333333333,0.0605607167813943,0.0009856157687972082,0.034814022139000984,-0.07841360799852692,0.11225278544371387,-0.0012883593360401568,0.0,3.5
0.011256974602202192,66.38333333333334,0.02439947915714623,0.0005405200657763139,0.03594893640106499,-0.08524972757107518,0.11225278544371387,-0.0012883593360401568,0.0,4.0
0.011256974602202192,66.38333333333334,0.02439947915714623,0.0005405200657763139,0.03594893640106499,-0.08524972757107518,0.11225278544371387,-0.0012883593360401568,0.0,4.5
0.011438179107459024,69.45,0.010362158569231965,0.000747661101252998,0.03603446471420462,-0.08524972757107518,0.11225278544371387,-0.0001336731883231912,0.0,5.0
0.007296549668575818,74.11666666666666,-0.005049448989298614,0.009830374622314139,0.09317841168523724,-0.10320288869348171,0.6568627487148264,-0.0012883593360401568,0.0,5.5
0.007162580869501113,79.65,0.017793835690228618,0.009442459713697704,0.09257269820813277,-0.10320288869348171,0.6568627487148264,-0.0016761088990925321,0.0,6.0
0.007836152290484738,91.1,0.07682999351019573,0.011243371040074562,0.0935840842323036,-0.10320288869348171,0.6568627487148264,-0.0004935894440590283,0.0,6.5
0.0058395458543045505,92.11666666666666,0.07000415550624678,0.010982811796242239,0.09373827905842107,-0.10320288869348171,0.6568627487148264,-0.0004935894440590283,0.0,7.0
0.0062764444952848894,94.15,0.033103088388499936,0.011793218756169252,0.0935990331249818,-0.10320288869348171,0.6568627487148264,-0.0004935894440590283,0.0,7.5
0.005994969413581422,96.76666666666667,0.034680262005222603,0.011964727263689669,0.09362918299304716,-0.10372387990019227,0.6568627487148264,-0.0004935894440590283,0.0,8.0
0.006041263987602827,96.85,0.03402096601416492,0.011953977625704168,0.0936280986667516,-0.10372387990019227,0.6568627487148264,-0.0004935894440590283,0.0,8.5
0.006265740912824061,100.7,0.06853966482960433,0.011490699297662416,0.0935575637975105,-0.10372387990019227,0.6568627487148264,-0.0004935894440590283,0.0,9.0
0.0061858495170259474,102.13333333333334,0.05366145292353266,0.011908177304846218,0.09345294087903273,-0.10372387990019227,0.6568627487148264,-0.0007851071418076838,0.0,9.5
0.006149015119938394,104.2,0.03439963407766304,0.012410655102831009,0.093288752447097,-0.10372387990019227,0.6568627487148264,-0.000755946119167572,0.0,10.0
0.005568393331492925,105.21666666666667,0.02829161498036254,0.01228385880898642,0.09233922131628347,-0.10372387990019227,0.6490968760491285,-0.000755946119167572,0.0,10.5
0.005481542079189977,109.33333333333333,0.03849405265012347,0.012368570118055401,0.09255952248942476,-0.12047482993227043,0.6490968760491285,-1.416572009299566e-05,0.0,11.0
