mean_of_mean_performance,number_of_monthly_predictions,combined_metric,mean_monthly_corpus_return,std_monthly_corpus_return,min_monthly_corpus_return,max_monthly_corpus_return,median_monthly_corpus_return,mode_monthly_corpus_return,k_percent
-0.0018700016820553283,37.266666666666666,0.03594192705524414,-0.002362132411694638,0.029938328106204067,-0.08497283329814331,0.10704540971508614,-0.00023355769881822086,0.0,1.0
-0.0018700016820553283,37.266666666666666,0.03594192705524414,-0.002362132411694638,0.029938328106204067,-0.08497283329814331,0.10704540971508614,-0.00023355769881822086,0.0,1.5
-0.0018700016820553283,37.266666666666666,0.03594192705524414,-0.002362132411694638,0.029938328106204067,-0.08497283329814331,0.10704540971508614,-0.00023355769881822086,0.0,2.0
-0.0018700016820553283,37.266666666666666,0.03594192705524414,-0.002362132411694638,0.029938328106204067,-0.08497283329814331,0.10704540971508614,-0.00023355769881822086,0.0,2.5
-0.002678193317245799,47.983333333333334,-0.05836059294509802,-0.0015121514897278724,0.029848404851917847,-0.07841360799852692,0.10704540971508614,0.0,0.0,3.0
-0.0019097667759566713,62.65,-0.0015326175156106924,0.003686742173472742,0.03646456033854441,-0.07841360799852692,0.11225278544371387,0.0,0.0,3.5
-0.0009284433200209573,62.85,0.006881922692231045,0.0036424404515494726,0.036476093299931116,-0.07841360799852692,0.11225278544371387,0.0,0.0,4.0
-0.0008736557741245703,64.4,8.994610732407348e-05,0.002817965799683029,0.03698587382363253,-0.07841360799852692,0.11225278544371387,0.0,0.0,4.5
-0.0008736557741245703,64.4,8.994610732407348e-05,0.002817965799683029,0.03698587382363253,-0.07841360799852692,0.11225278544371387,0.0,0.0,5.0
-0.0004962814365423862,67.13333333333334,-0.009738086357809298,0.0026493248635499123,0.0367774485358856,-0.07841360799852692,0.11225278544371387,0.0,0.0,5.5
-0.00012511068673471093,68.15,-0.014595321337830258,0.00193107166456901,0.037690178479153284,-0.11157412114052456,0.11225278544371387,0.0,0.0,6.0
0.0008578577279664724,78.86666666666666,0.25382878309651374,0.0018991410381252775,0.037314201020417374,-0.11157412114052456,0.12819356165012863,-0.00047738816198383827,0.0,6.5
0.0015181917669482682,83.36666666666666,0.2810051785972354,0.0012745715157207146,0.03847638218487783,-0.11157412114052456,0.12819356165012863,-0.0019124395790761084,0.0,7.0
0.0008289017257128318,83.48333333333333,0.2766675109303093,0.0012745715157207146,0.03847638218487783,-0.11157412114052456,0.12819356165012863,-0.0019124395790761084,0.0,7.5
0.001133653388071999,87.81666666666666,0.293204379113823,0.001360446108681701,0.038519594514404315,-0.11157412114052456,0.12819356165012863,-0.0020269245005709036,0.0,8.0
0.001355887398455201,91.31666666666666,0.31531683237252806,0.0017975569030079593,0.038558887529549016,-0.11157412114052456,0.12819356165012863,-0.00047738816198383827,0.0,8.5
0.0013068232043258246,93.8,0.29157349033225527,0.001613833499837658,0.03917315608516083,-0.12178792600488475,0.12819356165012863,-0.00047738816198383827,0.0,9.0
0.0020231657753243147,97.86666666666666,0.3438078312231691,0.001983076897784103,0.03876243211718106,-0.12178792600488475,0.12819356165012863,0.0,0.0,9.5
0.001923185752372273,98.2,0.3385462778670734,0.001497874102839273,0.038767334394029594,-0.12178792600488475,0.12819356165012863,0.0,0.0,10.0
0.0017584182759207087,101.7,0.29748661259864434,0.0018165017979446566,0.03826706132943796,-0.12178792600488475,0.12819356165012863,0.0,0.0,10.5
0.0019943906757196304,102.66666666666667,0.28818702253241474,0.0019175975809629432,0.03809878138939105,-0.12178792600488475,0.12819356165012863,0.0,0.0,11.0
0.002098717857709795,103.1,0.2906463335884307,0.0020533705802336616,0.03769823188123803,-0.11433677303791578,0.12819356165012863,0.0,0.0,11.5
0.0024817474480595464,104.2,0.293436151870203,0.0013764102277392517,0.037221432349807675,-0.11433677303791578,0.12819356165012863,0.0,0.0,12.0
0.002401210747617957,108.55,0.2912099211863717,0.001228228578549719,0.0362402918378361,-0.11433677303791578,0.11169368963265658,0.0003476134946370779,0.0,12.5
0.0021719698712071712,111.93333333333334,0.2813354446599888,0.0015454172819152402,0.036909160842516824,-0.11433677303791578,0.11169368963265658,0.0024863592132106094,0.0,13.0
0.0022023534276593144,115.46666666666667,0.292356195803846,0.0023407566346393665,0.03675073245197436,-0.11433677303791578,0.11169368963265658,0.0024863592132106094,0.0,13.5
0.0022138976275137396,117.16666666666667,0.29103960945877394,0.00256812814586669,0.037029900193281354,-0.11433677303791578,0.11169368963265658,0.001246237328470734,0.0,14.0
