mean_of_mean_performance,number_of_monthly_predictions,combined_metric,mean_monthly_corpus_return,k_percent
0.0029793004388585414,33.333333333333336,0.09467069878742902,0.23325230059994548,1.0
0.0029793004388585414,33.333333333333336,0.09467069878742902,0.23325230059994548,1.5
0.0029793004388585414,33.333333333333336,0.09467069878742902,0.23325230059994548,2.0
0.0029793004388585414,33.333333333333336,0.09467069878742902,0.23325230059994548,2.5
0.00245057795728918,39.11666666666667,0.060352058906822874,0.19240774834761165,3.0
0.0048639614729983965,50.166666666666664,0.3215359803697065,0.37958156956453004,3.5
0.004471124305865757,53.016666666666666,0.3042350571633027,0.303473574016031,4.0
0.004761941770906973,56.06666666666667,0.31005359696832124,0.4287720074068067,4.5
0.004565579669146548,56.95,0.31358137814754655,0.44030717638162997,5.0
0.004467307477170969,57.46666666666667,0.31186696657412355,0.5590351429639608,5.5
0.004536301323047855,61.516666666666666,0.2918026822700697,0.5017991178759403,6.0
0.004819589061465596,64.45,0.32604478852888863,0.571718994219157,6.5
0.004527681165028038,71.8,0.39073029295030043,0.5763566380224592,7.0
0.004412193537105135,74.61666666666666,0.39715509454757264,0.7379884368258881,7.5
0.0043810798073310375,74.63333333333334,0.3965326204274898,0.7413738747579925,8.0
0.003549676050463095,79.25,0.3765956079035139,0.7283653657056753,8.5
0.004157184317564749,82.51666666666667,0.37459979739438837,0.7868582287758052,9.0
0.0038046673715865964,85.23333333333333,0.38294211969861686,0.7507475649382805,9.5
0.003919593949376832,85.91666666666667,0.38870443750703554,0.7572071049718354,10.0
0.003988457799670145,93.98333333333333,0.4655527109324841,0.6363623783591874,10.5
0.004019312679964613,94.3,0.46619611109017833,0.6343414792975882,11.0
0.00456003910438155,100.78333333333333,0.44288374512086554,0.39167272243544715,11.5
0.0045379108871225725,101.33333333333333,0.44389709012546774,0.39272074493688264,12.0
0.004312587056047786,102.46666666666667,0.43722805330813236,0.3280548469836612,12.5
0.004341144576371641,102.9,0.439796761487048,0.33312834264617325,13.0
0.00465803227320301,106.16666666666667,0.487706069152862,0.40982863104967887,13.5
0.005140312784231435,111.3,0.6556136122105817,0.42540396188566865,14.0
0.004925685694386662,112.65,0.6589662752715579,0.6069493103388925,14.5
0.004891637624943667,113.76666666666667,0.6410286962667243,0.5544278793863054,15.0
0.004873411103512453,114.66666666666667,0.6534754605472862,0.5394749428072126,15.5
0.004825356387685814,114.85,0.6501951514293742,0.5190160410558965,16.0
0.005033232560351813,116.05,0.6955513676611113,0.4271170806331283,16.5
0.004814383330246722,119.61666666666666,0.6716773273645861,0.40129991315270824,17.0
0.00473009244522483,121.4,0.648261293367059,0.3430123330644393,17.5
0.004659391730918395,122.96666666666667,0.6440048597397875,0.28254042139842594,18.0
0.004459006595585792,124.43333333333334,0.6060200789554026,0.15400763707817344,18.5
0.004356499795632051,126.95,0.6029426420269448,0.11984307579326078,19.0
0.004282456493457315,128.18333333333334,0.6007229460258493,0.07196440013541712,19.5
0.004282456493457315,128.18333333333334,0.6007229460258493,0.07196440013541712,20.0
0.004232376214287772,129.83333333333334,0.6010182218739991,0.053125854664851827,20.5
0.004233823296441911,131.15,0.5987409735288257,0.07466045317230663,21.0
0.0041913094883598845,131.71666666666667,0.5913065142726356,0.09438165776241347,21.5
0.0042059686161308694,131.95,0.5973821913215857,0.1048525296916188,22.0
0.004065883681079393,133.71666666666667,0.5798019596653414,0.1008247448084539,22.5
0.004185519114991095,134.91666666666666,0.5665430872745717,6.175220563823618e-05,23.0
0.00403176036095909,136.5,0.5631164535769406,0.030262310583813273,23.5
0.004042254886664286,137.68333333333334,0.5613541236345426,0.06329925503132328,24.0
0.004044970290585431,139.08333333333334,0.5625553176956753,-0.03892884339607513,24.5
0.004044970290585431,139.08333333333334,0.5625553176956753,-0.03892884339607513,25.0
0.003976364472065998,139.58333333333334,0.5630799076730797,-0.09014484464822115,25.5
