mean_of_mean_performance,number_of_monthly_predictions,combined_metric,mean_monthly_corpus_return,k_percent
0.0003850911212916901,37.083333333333336,-0.03557690009055136,-0.21367179456725288,1.0
0.0003850911212916901,37.083333333333336,-0.03557690009055136,-0.21367179456725288,1.5
0.0003850911212916901,37.083333333333336,-0.03557690009055136,-0.21367179456725288,2.0
0.0032304206938866815,46.9,0.045811438352600646,-0.037713378607703046,2.5
0.004104239564575716,63.1,0.053310186495533124,0.2490600541151141,3.0
0.003980039236882049,73.55,0.06443282932485984,0.374965931073236,3.5
0.003980039236882049,73.55,0.06443282932485984,0.374965931073236,4.0
0.003980039236882049,73.55,0.06443282932485984,0.374965931073236,4.5
0.0032903442457380234,76.35,0.018942109189727583,0.5474188635170788,5.0
0.003554556670317073,80.61666666666666,0.012593788114673135,0.6199644840364971,5.5
0.0032394543611883523,92.66666666666667,0.03481973267214837,0.537614382097051,6.0
0.003109283471677127,100.26666666666667,0.08344398412424194,0.5953022562857196,6.5
0.00312663882788943,101.0,0.07278621607315264,0.6245327114101629,7.0
0.0029408312263984747,102.46666666666667,0.047419709279525886,0.5924879231804362,7.5
0.0029980374440496437,105.38333333333334,0.038603073107299886,0.5760054883986967,8.0
0.0030359331493911685,105.61666666666666,0.03858115457678583,0.5873329843241665,8.5
0.003393138770016825,110.73333333333333,0.06330900205772369,0.6053006378130688,9.0
0.0034013499535098988,111.08333333333333,0.05723957939149417,0.5873197636229616,9.5
0.0032694630554898213,113.55,0.04606546623503691,0.6162893463626764,10.0
0.003263592900458749,115.61666666666666,0.04469291164518759,0.5505142516136221,10.5
0.0033721773449997125,116.78333333333333,0.04707109759639228,0.7682055441958696,11.0
0.0036479183306680316,118.0,0.027359510431083603,0.6744133910943569,11.5
0.003467692559510598,124.36666666666666,0.04340882321514516,0.6953071478373088,12.0
0.0032650455662599667,128.28333333333333,0.0407202926664441,0.5946354617289429,12.5
0.0030689138433078506,133.13333333333333,0.01207354549147032,0.5609333791536244,13.0
