mean_of_mean_performance,number_of_monthly_predictions,combined_metric,mean_monthly_corpus_return,std_monthly_corpus_return,min_monthly_corpus_return,max_monthly_corpus_return,k_percent
0.011682430827523143,39.1,0.11152446800897005,-0.00010283493551496855,0.006363983088669961,-0.017510881747511364,0.015620654934016542,1.0
0.011682430827523143,39.1,0.11152446800897005,-0.00010283493551496855,0.006363983088669961,-0.017510881747511364,0.015620654934016542,1.5
0.011682430827523143,39.1,0.11152446800897005,-0.00010283493551496855,0.006363983088669961,-0.017510881747511364,0.015620654934016542,2.0
0.007726702852622648,60.333333333333336,0.05750402927092274,0.0010286138902195613,0.013306238118813396,-0.017510881747511364,0.06641414335814866,2.5
0.006173502974169754,81.0,0.012686246505491173,0.00012125294470473428,0.016043208559526283,-0.043367364313736556,0.06641414335814866,3.0
0.006173502974169754,81.0,0.012686246505491173,0.00012125294470473428,0.016043208559526283,-0.043367364313736556,0.06641414335814866,3.5
0.006173502974169754,81.0,0.012686246505491173,0.00012125294470473428,0.016043208559526283,-0.043367364313736556,0.06641414335814866,4.0
0.006271904199095068,81.6,0.027194704635676525,0.0001875348396782402,0.016023621741110904,-0.043367364313736556,0.06641414335814866,4.5
0.0038185846372142235,95.33333333333333,0.0011991533756281127,0.00032354138118026454,0.016731733567104248,-0.043367364313736556,0.07065339927050451,5.0
0.002383454752593246,102.35,-0.1342916298662359,0.0003740646321026109,0.01777462226547726,-0.043367364313736556,0.07065339927050451,5.5
0.0023669933417892414,113.2,-0.10761499505172172,0.0005057736615606175,0.018385268901142487,-0.046699339457321964,0.07065339927050451,6.0
0.0023669933417892414,113.2,-0.10761499505172172,0.0005057736615606175,0.018385268901142487,-0.046699339457321964,0.07065339927050451,6.5
0.0023700448548360977,116.51666666666667,-0.13790434111055871,0.0003278215220590112,0.01827577188860633,-0.046699339457321964,0.07065339927050451,7.0
0.0023878531476919035,117.88333333333334,-0.13934057181119822,0.0003209383679304826,0.018315023012710197,-0.046699339457321964,0.07065339927050451,7.5
0.002042973913316432,122.9,-0.0657174369656352,0.0006462284403154439,0.018796155045453056,-0.046699339457321964,0.07065339927050451,8.0
0.0019379502469137621,123.56666666666666,-0.05588800375291109,0.0006939672108115321,0.018797014738160152,-0.046699339457321964,0.07065339927050451,8.5
