mean_of_mean_performance,number_of_monthly_predictions,combined_metric,mean_monthly_corpus_return,std_monthly_corpus_return,min_monthly_corpus_return,max_monthly_corpus_return,k_percent
0.00256549740664453,29.55,0.11891909275183209,0.0032031278317383085,0.026878565720465906,-0.05085972690431162,0.10541658519223218,1.0
0.00256549740664453,29.55,0.11891909275183209,0.0032031278317383085,0.026878565720465906,-0.05085972690431162,0.10541658519223218,1.5
0.00256549740664453,29.55,0.11891909275183209,0.0032031278317383085,0.026878565720465906,-0.05085972690431162,0.10541658519223218,2.0
0.00256549740664453,29.55,0.11891909275183209,0.0032031278317383085,0.026878565720465906,-0.05085972690431162,0.10541658519223218,2.5
0.00256549740664453,29.55,0.11891909275183209,0.0032031278317383085,0.026878565720465906,-0.05085972690431162,0.10541658519223218,3.0
0.00256549740664453,29.55,0.11891909275183209,0.0032031278317383085,0.026878565720465906,-0.05085972690431162,0.10541658519223218,3.5
0.00256549740664453,29.55,0.11891909275183209,0.0032031278317383085,0.026878565720465906,-0.05085972690431162,0.10541658519223218,4.0
0.00256549740664453,29.55,0.11891909275183209,0.0032031278317383085,0.026878565720465906,-0.05085972690431162,0.10541658519223218,4.5
0.00256549740664453,29.55,0.11891909275183209,0.0032031278317383085,0.026878565720465906,-0.05085972690431162,0.10541658519223218,5.0
0.00256549740664453,29.55,0.11891909275183209,0.0032031278317383085,0.026878565720465906,-0.05085972690431162,0.10541658519223218,5.5
0.00256549740664453,29.55,0.11891909275183209,0.0032031278317383085,0.026878565720465906,-0.05085972690431162,0.10541658519223218,6.0
0.0027583445305848883,30.6,0.1288066730836167,0.003200090488847176,0.02687894370017754,-0.05085972690431162,0.10541658519223218,6.5
0.0027583445305848883,30.6,0.1288066730836167,0.003200090488847176,0.02687894370017754,-0.05085972690431162,0.10541658519223218,7.0
0.0027583445305848883,30.6,0.1288066730836167,0.003200090488847176,0.02687894370017754,-0.05085972690431162,0.10541658519223218,7.5
0.0020251986016920644,31.783333333333335,0.11693656922572403,0.002986390329667378,0.026920844613983985,-0.05085972690431162,0.10541658519223218,8.0
0.0021605654772603278,32.483333333333334,0.1016221378302598,0.00273034115482069,0.027056590495600902,-0.05085972690431162,0.10541658519223218,8.5
0.0021605654772603278,32.483333333333334,0.1016221378302598,0.00273034115482069,0.027056590495600902,-0.05085972690431162,0.10541658519223218,9.0
0.003127368065237917,34.43333333333333,0.2847784969764161,0.0035193020552364987,0.030274791632658338,-0.05085972690431162,0.12109381037460376,9.5
0.003127368065237917,34.43333333333333,0.2847784969764161,0.0035193020552364987,0.030274791632658338,-0.05085972690431162,0.12109381037460376,10.0
0.003136392117166605,36.71666666666667,0.28704572099250547,0.0038903697900472076,0.030207332139534894,-0.05085972690431162,0.12109381037460376,10.5
0.003136392117166605,36.71666666666667,0.28704572099250547,0.0038903697900472076,0.030207332139534894,-0.05085972690431162,0.12109381037460376,11.0
0.002890483043660808,38.81666666666667,0.27073226186315674,0.004017263651046784,0.030383606404590514,-0.05085972690431162,0.12109381037460376,11.5
0.002890483043660808,38.81666666666667,0.27073226186315674,0.004017263651046784,0.030383606404590514,-0.05085972690431162,0.12109381037460376,12.0
0.002890483043660808,38.81666666666667,0.27073226186315674,0.004017263651046784,0.030383606404590514,-0.05085972690431162,0.12109381037460376,12.5
0.0033049973739866256,40.63333333333333,0.2639521793375027,0.0039166885416720915,0.03053374303644233,-0.05085972690431162,0.12109381037460376,13.0
0.0033049973739866256,40.63333333333333,0.2639521793375027,0.0039166885416720915,0.03053374303644233,-0.05085972690431162,0.12109381037460376,13.5
0.0033049973739866256,40.63333333333333,0.2639521793375027,0.0039166885416720915,0.03053374303644233,-0.05085972690431162,0.12109381037460376,14.0
0.0022311104138685884,43.13333333333333,0.29953847104059594,0.004346242958013604,0.030651984532032443,-0.05085972690431162,0.12109381037460376,14.5
0.0022311104138685884,43.13333333333333,0.29953847104059594,0.004346242958013604,0.030651984532032443,-0.05085972690431162,0.12109381037460376,15.0
0.002178102231573176,44.85,0.27348667076862154,0.00405699979399352,0.030832557879648656,-0.05085972690431162,0.12109381037460376,15.5
0.002178102231573176,44.85,0.27348667076862154,0.00405699979399352,0.030832557879648656,-0.05085972690431162,0.12109381037460376,16.0
0.002178102231573176,44.85,0.27348667076862154,0.00405699979399352,0.030832557879648656,-0.05085972690431162,0.12109381037460376,16.5
0.0025729739176453344,47.28333333333333,0.29349390973069883,0.004575369085253674,0.03083180926002431,-0.05085972690431162,0.12109381037460376,17.0
