month,final_corpus_value,total_return,num_trades,avg_daily_return,mean_performance,selected_performance,avg_performance_difference
2018-01-01,0.9810866518207142,-0.018913348179285805,102,-0.000859697644512988,-0.0014340137405434794,-0.0006343409002039263,0.0007996728403395531
2018-02-01,0.9465824598391546,-0.053417540160845434,84,-0.002967641120046936,-0.0011424902482680768,-0.0032689650528246583,-0.0021264748045565812
2018-03-01,1.0033953857224172,0.0033953857224171546,16,0.0003086714293106712,0.002923605612941065,0.0009166138215527011,-0.0020069917913883633
2018-04-01,1.0810612291588602,0.08106122915886016,40,0.004768307597580005,0.0026896721014674856,0.0062294841652853535,0.0035398120638178683
2018-05-01,0.9782156389531416,-0.021784361046858436,111,-0.0007780128945306566,0.0006551755054550549,-0.00019129208160588334,-0.0008464675870609391
2018-06-01,0.97275641621228,-0.02724358378771996,6,-0.004540597297953312,-0.005829423377717205,-0.005262952117113834,0.0005664712606033719
2018-07-01,1.0130724737998344,0.01307247379983445,35,0.0008170296124896483,-0.001488256025253232,0.001601485051188429,0.003089741076441661
2018-08-01,1.0431140361435938,0.04311403614359377,89,0.002053049340171143,-0.00040518137746474133,0.0029788743400282394,0.00338405571749298
2018-09-01,0.9144181808324733,-0.08558181916752672,14,-0.00950909101861405,-0.0041096898585357335,-0.011652707146316714,-0.00754301728778098
2018-10-01,0.9180810482518222,-0.08191895174817776,24,-0.007447177431652524,0.0008736435077203203,-0.009153462399120044,-0.010027105906840365
2018-11-01,0.8383174653303966,-0.16168253466960336,62,-0.009510737333506073,-0.005879029713676109,-0.012426445763746035,-0.006547416050069928
2018-12-01,1.0573894017094019,0.05738940170940188,1,0.057389401709401766,0.028569858177737266,0.0721367521367522,0.04356689395901494
2019-01-01,0.979784387299855,-0.020215612700145047,11,-0.0028879446714492885,-0.004446342375916012,-0.0031508950673939545,0.0012954473085220568
2019-02-01,1.0481565056189417,0.04815650561894169,8,0.009631301123788339,0.0014219219909462756,0.01242649288503695,0.011004570894090675
2019-03-01,1.0051444887528922,0.005144488752892196,5,0.0010288977505784158,0.002824580845077189,0.0016962565176521804,-0.0011283243274250085
2019-04-01,0.9570795535116168,-0.042920446488383224,17,-0.003901858771671196,-0.005257154307491189,-0.0044897589993816165,0.0007673953081095725
2019-05-01,1.0656914989130775,0.06569149891307746,15,0.009384499844725322,-0.0011451118228399497,0.012042430107460022,0.013187541930299973
2019-06-01,1.0355146934400843,0.03551469344008429,7,0.00710293868801685,0.004351104693362619,0.009349411628875441,0.004998306935512823
2019-07-01,0.8731389271165069,-0.12686107288349313,47,-0.007047837382416279,-0.00738838521507512,-0.008841342104530352,-0.0014529568894552304
2019-08-01,0.9972100596691911,-0.0027899403308089266,57,-0.00015499668504493806,-0.0005090263647826187,0.0003800817798680155,0.0008891081446506336
2019-09-01,1.1094470974345663,0.10944709743456627,8,0.015635299633509455,0.002154715191521129,0.01986434069649007,0.01770962550496894
2019-10-01,0.9855367779570061,-0.014463222042993884,28,-0.0012052685035828443,-0.0017377547074937827,-0.0010227256014139893,0.0007150291060797924
2019-11-01,1.0139108066186826,0.013910806618682603,55,0.0006955403309341225,-0.002324538657104773,0.0013011949060897196,0.0036257335631944923
2019-12-01,1.003008925389681,0.0030089253896810053,17,0.0002735386717891959,-0.0016554780959425607,0.0007707921647050601,0.002426270260647622
2020-01-01,0.9727642042929235,-0.02723579570707646,29,-0.0020950612082366532,-0.0017397526434421832,-0.002198599203910902,-0.0004588465604687189
2020-02-01,0.9547182423933864,-0.04528175760661357,70,-0.002663632800389019,-0.003517028913192216,-0.0029497101277839223,0.000567318785408293
2020-03-01,1.011274227542415,0.011274227542414916,17,0.0010249297765831853,0.0022870553243855,0.0023210774528026733,3.4022128417173705e-05
2020-04-01,1.2023748465007846,0.20237484650078463,48,0.011243047027821383,0.004452697501864971,0.013717684398487143,0.009264986896622173
2020-05-01,0.8289556073399756,-0.17104439266002436,79,-0.006841775706400987,-0.0054711945866958815,-0.008645678528258934,-0.003174483941563056
2020-06-01,1.058048174350147,0.058048174350147086,58,0.002523833667397679,-0.0023991260414743054,0.003754733879053844,0.00615385992052815
2020-07-01,0.8677258791395576,-0.13227412086044243,115,-0.004899041513349729,-0.002879238554634166,-0.006058630175198278,-0.0031793916205641124
2020-08-01,0.9080537316435842,-0.09194626835641584,20,-0.005746641772275967,-0.003763618015472349,-0.006652831275590197,-0.002889213260117848
2020-09-01,1.0672615781205832,0.0672615781205832,5,0.013452315624116645,-0.0017865220620417155,0.01942152020804106,0.021208042270082775
2020-10-01,0.977889705950859,-0.022110294049141,57,-0.0013818933780712934,0.00012413090224963445,-0.0012115891426638487,-0.0013357200449134838
2020-11-01,0.9518906392117858,-0.04810936078821415,77,-0.004009113399017852,0.0019151678838179483,-0.004698275220903812,-0.006613443104721762
2020-12-01,1.0215592507089324,0.021559250708932387,5,0.01077962535446621,0.009689476883470684,0.013954676950501385,0.004265200067030701
2021-01-01,0.9554985613386576,-0.044501438661342374,18,-0.0034231875893340207,-0.000995282108936852,-0.003828389220678648,-0.002833107111741795
2021-02-01,0.8734555500587432,-0.1265444499412568,37,-0.006660234207434563,-0.005012101419233792,-0.00833307474318511,-0.003320973323951318
2021-03-01,1.027576303385799,0.027576303385798973,13,0.006894075846449781,0.00201142228320997,0.0089883434000022,0.006976921116792231
2021-04-01,0.9860087850182606,-0.013991214981739386,8,-0.0027982429963478495,-0.003422712997861318,-0.0027771104248147426,0.0006456025730465755
2021-05-01,1.012613710242416,0.012613710242415976,7,0.0018019586060594153,-0.005662845076437626,0.002834087243519444,0.00849693231995707
2021-06-01,0.9216333772154851,-0.0783666227845149,35,-0.003918331139225751,0.0007965964283255274,-0.00460675323606056,-0.005403349664386088
2021-07-01,0.9652619005708882,-0.03473809942911177,21,-0.002894841619092661,0.0006479389601951288,-0.0031641328609375943,-0.0038120718211327224
2021-08-01,1.0101761999150511,0.010176199915051143,28,0.0005985999950030139,-0.006147678591651945,0.0014722640961446279,0.00761994268779657
2021-09-01,0.9895277157360406,-0.010472284263959408,1,-0.01047228426395936,-0.009149806184092026,-0.0126903553299492,-0.003540549145857174
2021-10-01,1.0595285464861048,0.05952854648610484,12,0.008504078069443522,0.005532848367591439,0.010844094931176985,0.005311246563585547
2021-11-01,0.8904132509326391,-0.10958674906736088,36,-0.006088152725964488,-0.004863138519933141,-0.007527603192116594,-0.0026644646721834518
2021-12-01,0.9265507152785574,-0.07344928472144263,7,-0.010492754960206092,-0.005899443751592935,-0.012982903516432774,-0.007083459764839836
2022-01-01,1.0416277907048364,0.041627790704836354,14,0.0041627790704836225,0.0040590379775228246,0.005740020210718627,0.0016809822331958005
2022-02-01,0.9691220431310683,-0.03087795686893169,23,-0.0018163504040548109,-0.002787924119208412,-0.0017947763600399884,0.000993147759168424
2022-03-01,1.0135410195544277,0.013541019554427658,7,0.0019344313649182448,0.006083873471470299,0.003282737412322545,-0.002801136059147755
2022-04-01,0.9958334797460571,-0.004166520253942929,11,-0.000462946694882604,-0.000280116383519971,-6.486591978128392e-05,0.00021525046373868805
