month,final_corpus_value,total_return,num_trades,avg_daily_return,mean_performance,selected_performance,avg_performance_difference
2018-01-01,0.9725433423625011,-0.027456657637498938,97,-0.0013074598874999448,-0.0017948508915469378,-0.0012036496833305003,0.0005912012082164379
2018-02-01,0.9224001656251442,-0.07759983437485585,81,-0.004311101909714194,-0.0011424902482680768,-0.0051100313173088625,-0.003967541069040784
2018-03-01,0.9888073554497893,-0.01119264455021074,9,-0.001598949221458688,0.001606490984956432,-0.0015331135709340138,-0.0031396045558904464
2018-04-01,1.0806319774254247,0.08063197742542472,36,0.005039498589089052,0.003320236748344475,0.006562265953947273,0.0032420292056027982
2018-05-01,0.9595705059346238,-0.040429494065376215,100,-0.0014973886690880052,0.0005526020969812986,-0.001091064562415983,-0.0016436666593972816
2018-06-01,0.97275641621228,-0.02724358378771996,6,-0.004540597297953312,-0.005829423377717205,-0.005262952117113834,0.0005664712606033719
2018-07-01,1.0130724737998344,0.01307247379983445,35,0.0008170296124896483,-0.001488256025253232,0.001601485051188429,0.003089741076441661
2018-08-01,1.0431140361435938,0.04311403614359377,89,0.002053049340171143,-0.00040518137746474133,0.0029788743400282394,0.00338405571749298
2018-09-01,0.9144181808324733,-0.08558181916752672,14,-0.00950909101861405,-0.0041096898585357335,-0.011652707146316714,-0.00754301728778098
2018-10-01,0.9180810482518222,-0.08191895174817776,24,-0.007447177431652524,0.0008736435077203203,-0.009153462399120044,-0.010027105906840365
2018-11-01,0.8383174653303966,-0.16168253466960336,62,-0.009510737333506073,-0.005879029713676109,-0.012426445763746035,-0.006547416050069928
2018-12-01,1.0573894017094019,0.05738940170940188,1,0.057389401709401766,0.028569858177737266,0.0721367521367522,0.04356689395901494
2019-01-01,0.979784387299855,-0.020215612700145047,11,-0.0028879446714492885,-0.004446342375916012,-0.0031508950673939545,0.0012954473085220568
2019-02-01,1.0481565056189417,0.04815650561894169,8,0.009631301123788339,0.0014219219909462756,0.01242649288503695,0.011004570894090675
2019-03-01,1.0051444887528922,0.005144488752892196,5,0.0010288977505784158,0.002824580845077189,0.0016962565176521804,-0.0011283243274250085
2019-04-01,0.9570795535116168,-0.042920446488383224,17,-0.003901858771671196,-0.005257154307491189,-0.0044897589993816165,0.0007673953081095725
2019-05-01,1.0656914989130775,0.06569149891307746,15,0.009384499844725322,-0.0011451118228399497,0.012042430107460022,0.013187541930299973
2019-06-01,1.0355146934400843,0.03551469344008429,7,0.00710293868801685,0.004351104693362619,0.009349411628875441,0.004998306935512823
2019-07-01,0.8731389271165069,-0.12686107288349313,47,-0.007047837382416279,-0.00738838521507512,-0.008841342104530352,-0.0014529568894552304
2019-08-01,0.9972100596691911,-0.0027899403308089266,57,-0.00015499668504493806,-0.0005090263647826187,0.0003800817798680155,0.0008891081446506336
2019-09-01,1.1094470974345663,0.10944709743456627,8,0.015635299633509455,0.002154715191521129,0.01986434069649007,0.01770962550496894
2019-10-01,0.9855367779570061,-0.014463222042993884,28,-0.0012052685035828443,-0.0017377547074937827,-0.0010227256014139893,0.0007150291060797924
2019-11-01,1.0139108066186826,0.013910806618682603,55,0.0006955403309341225,-0.002324538657104773,0.0013011949060897196,0.0036257335631944923
2019-12-01,1.003008925389681,0.0030089253896810053,17,0.0002735386717891959,-0.0016554780959425607,0.0007707921647050601,0.002426270260647622
2020-01-01,0.9727642042929235,-0.02723579570707646,29,-0.0020950612082366532,-0.0017397526434421832,-0.002198599203910902,-0.0004588465604687189
2020-02-01,0.9559570599016732,-0.044042940098326766,67,-0.002590761182254517,-0.003517028913192216,-0.0028540251114362583,0.000663003801755957
2020-03-01,1.0038141950974004,0.0038141950974004413,14,0.00038141950974004865,0.0009835527688418198,0.0015842243802531692,0.0006006716114113485
2020-04-01,1.0189127990135762,0.01891279901357623,34,0.0015760665844646935,-0.0014723225548895326,0.00270987734245498,0.004182199897344513
2020-05-01,0.8534823304024612,-0.14651766959753876,77,-0.0058607067839015585,-0.0054711945866958815,-0.007188588388286773,-0.0017173938015908948
2020-06-01,1.0772373255006675,0.07723732550066753,55,0.003358144586985522,-0.0023991260414743054,0.004733771878844753,0.007132897920319058
2020-07-01,0.8990471204671453,-0.1009528795328547,74,-0.004206369980535602,-0.003389892937344636,-0.005001948066450868,-0.0016120551291062318
2020-08-01,0.8754250833334857,-0.12457491666651432,19,-0.00830499444443428,-0.0042578730221067805,-0.010229001427198318,-0.005971128405091537
2020-09-01,1.1008261797885937,0.10082617978859365,3,0.033608726596197895,-0.005044419976007273,0.0448193438194012,0.04986376379540847
2020-10-01,0.9826546031824382,-0.017345396817561753,12,-0.001927266313062422,0.0019437605907696503,-0.001836625507626819,-0.00378038609839647
2020-11-01,0.9260439580800867,-0.07395604191991334,71,-0.006163003493326107,0.0019151678838179483,-0.007496827384046285,-0.009411995267864234
2020-12-01,1.015880548147234,0.01588054814723394,2,0.007940274073617009,0.009689476883470684,0.010497188607330349,0.0008077117238596641
2021-01-01,0.9480369025288822,-0.051963097471117825,16,-0.0043302581225931345,-0.0006078107124398209,-0.005000613502956486,-0.004392802790516663
2021-02-01,0.9298027912867184,-0.07019720871328161,28,-0.004387325544580091,-0.0032380719932324125,-0.005205040028745514,-0.0019669680355131015
2021-03-01,1.0348193136488897,0.03481931364888968,6,0.011606437882963254,0.005261481083348628,0.014767499308284077,0.00950601822493545
2021-04-01,0.9580326138929041,-0.04196738610709594,6,-0.010491846526773988,-0.004843936640704908,-0.01269293977788015,-0.007849003137175244
2021-05-01,1.012613710242416,0.012613710242415976,7,0.0018019586060594153,-0.005662845076437626,0.002834087243519444,0.00849693231995707
2021-06-01,1.00274838785741,0.0027483878574099396,4,0.0006870969643525248,-0.0016714985187082912,0.0014988359699450002,0.0031703344886532914
2021-07-01,0.9652619005708882,-0.03473809942911177,21,-0.002894841619092661,0.0006479389601951288,-0.0031641328609375943,-0.0038120718211327224
2021-08-01,1.0101761999150511,0.010176199915051143,28,0.0005985999950030139,-0.006147678591651945,0.0014722640961446279,0.00761994268779657
2021-09-01,0.9895277157360406,-0.010472284263959408,1,-0.01047228426395936,-0.009149806184092026,-0.0126903553299492,-0.003540549145857174
2021-10-01,1.0595285464861048,0.05952854648610484,12,0.008504078069443522,0.005532848367591439,0.010844094931176985,0.005311246563585547
2021-11-01,0.8904132509326391,-0.10958674906736088,36,-0.006088152725964488,-0.004863138519933141,-0.007527603192116594,-0.0026644646721834518
2021-12-01,0.9265507152785574,-0.07344928472144263,7,-0.010492754960206092,-0.005899443751592935,-0.012982903516432774,-0.007083459764839836
2022-01-01,1.0598015512455305,0.05980155124553055,12,0.0066446168050589595,0.003332387995137922,0.00874074091258033,0.005408352917442408
2022-02-01,0.9691220431310683,-0.03087795686893169,23,-0.0018163504040548109,-0.002787924119208412,-0.0017947763600399884,0.000993147759168424
2022-03-01,1.0135410195544277,0.013541019554427658,7,0.0019344313649182448,0.006083873471470299,0.003282737412322545,-0.002801136059147755
2022-04-01,0.9958334797460571,-0.004166520253942929,11,-0.000462946694882604,-0.000280116383519971,-6.486591978128392e-05,0.00021525046373868805
2022-05-01,0.9159304254649241,-0.08406957453507591,28,-0.004424714449214536,-0.003261878374235982,-0.005160039532334421,-0.0018981611580984406
2022-06-01,0.9117281634296976,-0.08827183657030235,16,-0.008827183657030255,-0.0077476289463412435,-0.010923664409140008,-0.0031760354627987644
