mean_of_mean_performance,number_of_monthly_predictions,combined_metric,mean_monthly_corpus_return,std_monthly_corpus_return,min_monthly_corpus_return,min_month,max_monthly_corpus_return,max_month,median_monthly_corpus_return,mode_monthly_corpus_return,k_percent
-0.005715483060555635,37.71666666666667,-0.18093495749886684,0.0057863313089397996,0.03526792717771143,-0.07897368742705368,2020-03-01,0.11891674270757835,2022-03-01,0.0,0.0,1.0
-0.005715483060555635,37.71666666666667,-0.18093495749886684,0.0057863313089397996,0.03526792717771143,-0.07897368742705368,2020-03-01,0.11891674270757835,2022-03-01,0.0,0.0,1.5
-0.005715483060555635,37.71666666666667,-0.18093495749886684,0.0057863313089397996,0.03526792717771143,-0.07897368742705368,2020-03-01,0.11891674270757835,2022-03-01,0.0,0.0,2.0
-0.003238867374998579,49.75,-0.15987500503104865,0.008655470798064696,0.0429356585333459,-0.07897368742705368,2020-03-01,0.1868647441741531,2018-07-01,5.939307345426137e-05,0.0,2.5
-0.0025028491828605485,70.5,-0.10808544824167199,0.010218014982160604,0.051377728847159125,-0.10417540335501607,2022-05-01,0.1868647441741531,2018-07-01,0.004912120371324047,-0.10417540335501607,3.0
-0.0024043229599768332,75.35,-0.10190854876254721,0.010126759748188805,0.05138120913924207,-0.10417540335501607,2022-05-01,0.1868647441741531,2018-07-01,0.004912120371324047,-0.10417540335501607,3.5
-0.0024043229599768332,75.35,-0.10190854876254721,0.010126759748188805,0.05138120913924207,-0.10417540335501607,2022-05-01,0.1868647441741531,2018-07-01,0.004912120371324047,-0.10417540335501607,4.0
-0.0024043229599768332,75.35,-0.10190854876254721,0.010126759748188805,0.05138120913924207,-0.10417540335501607,2022-05-01,0.1868647441741531,2018-07-01,0.004912120371324047,-0.10417540335501607,4.5
-0.002207356555006258,83.41666666666667,-0.1536947255106987,0.011083929932387248,0.05192604674087142,-0.10417540335501607,2022-05-01,0.19311562694802986,2018-07-01,0.004915747570723994,-0.10417540335501607,5.0
-0.0021903403682095356,86.93333333333334,-0.18649010212996905,0.01121670382273942,0.055683871674202114,-0.10417540335501607,2022-05-01,0.19311562694802986,2018-07-01,0.005773997276395049,-0.10417540335501607,5.5
-0.0025088143079552696,102.61666666666666,-0.1549001927597353,0.008059373000075335,0.0548872781982932,-0.10417540335501607,2022-05-01,0.19311562694802986,2018-07-01,0.0041854731125526845,-0.10417540335501607,6.0
-0.0024070408518374288,104.83333333333333,-0.16248772755622767,0.007962565107844445,0.0549350394633064,-0.10417540335501607,2022-05-01,0.19311562694802986,2018-07-01,0.0027126250372780936,-0.10417540335501607,6.5
-0.0025908726562338578,106.56666666666666,-0.17768902646482113,0.007060547724453445,0.05560455251919136,-0.10417540335501607,2022-05-01,0.19311562694802986,2018-07-01,0.0026385694542423455,-0.10417540335501607,7.0
-0.0026961493959358103,109.83333333333333,-0.19557769139468367,0.006721775509930623,0.055746921533664645,-0.10417540335501607,2022-05-01,0.19119796492702612,2018-07-01,0.0026385694542423455,-0.10417540335501607,7.5
-0.002510058767233757,110.66666666666667,-0.19708120794882839,0.007081739489025813,0.055105147335054595,-0.10417540335501607,2022-05-01,0.19119796492702612,2018-07-01,0.00019412484165187704,-0.10417540335501607,8.0
-0.00024164008200910643,114.58333333333333,-0.17988494311782952,0.005489711439734843,0.05427803109060842,-0.11824411900318121,2020-07-01,0.19119796492702612,2018-07-01,0.00019412484165187704,-0.11824411900318121,8.5
-3.72175050986298e-05,117.13333333333334,-0.13168414116068664,0.004997008969924597,0.0541524884571862,-0.11824411900318121,2020-07-01,0.19119796492702612,2018-07-01,0.00019412484165187704,-0.11824411900318121,9.0
-1.1171390784842322e-05,119.36666666666666,-0.12160669483482786,0.004193370733503269,0.05475595336015714,-0.11824411900318121,2020-07-01,0.19119796492702612,2018-07-01,0.00019412484165187704,-0.11824411900318121,9.5
-5.745978397843579e-07,122.25,-0.11512248546940096,0.004767373065009494,0.054369600982387516,-0.11824411900318121,2020-07-01,0.18872505918432725,2018-07-01,0.001602016992345745,-0.11824411900318121,10.0
5.9890068245863744e-05,123.38333333333334,-0.10726189164051855,0.005572965490729396,0.05389874083967887,-0.11824411900318121,2020-07-01,0.18872505918432725,2018-07-01,0.00019412484165187704,-0.11824411900318121,10.5
-0.000256597533693598,124.21666666666667,-0.10687656869625237,0.0055125118324150695,0.05367102631865156,-0.1182499100354315,2020-07-01,0.18872505918432725,2018-07-01,0.001602016992345745,-0.1182499100354315,11.0
-0.0002981158650478995,131.25,-0.14822405142926307,0.004983300903515773,0.0527511537158752,-0.1182499100354315,2020-07-01,0.18872505918432725,2018-07-01,0.00267723505865447,-0.1182499100354315,11.5
-0.0005538320684099186,135.3,-0.13909737322894367,0.0021755653409260612,0.04998767863599144,-0.1182499100354315,2020-07-01,0.14189592984924415,2020-02-01,0.0015272519083205927,-0.1182499100354315,12.0
-0.0006532689886463413,137.9,-0.16642997422341152,0.004198250435902101,0.050266194701675884,-0.1182499100354315,2020-07-01,0.14189592984924415,2020-02-01,0.003725778952558656,-0.1182499100354315,12.5
-0.0006659744580281299,137.91666666666666,-0.16704470702288854,0.004054682111006171,0.05030427472944576,-0.1182499100354315,2020-07-01,0.14189592984924415,2020-02-01,0.003725778952558656,-0.1182499100354315,13.0
-0.0006687895637492712,138.16666666666666,-0.16686783040070371,0.0041694214669029195,0.050455098379447415,-0.1182499100354315,2020-07-01,0.14189592984924415,2020-02-01,0.003725778952558656,-0.1182499100354315,13.5
-0.0005902043414300932,139.85,-0.16293949095202095,0.004340375105463352,0.051133066927525325,-0.12016919381746127,2020-07-01,0.14189592984924415,2020-02-01,0.0038323268665811927,-0.12016919381746127,14.0
-0.0005783483585143508,142.4,-0.17638253620922448,0.004000806253180475,0.05124741962118123,-0.12016919381746127,2020-07-01,0.14189592984924415,2020-02-01,0.002534874691239253,-0.12016919381746127,14.5
-0.0004808912529252847,147.46666666666667,-0.09956052325646042,0.004012483386497123,0.05069490461070499,-0.12016919381746127,2020-07-01,0.14189592984924415,2020-02-01,0.0021126931516263214,-0.12016919381746127,15.0
