mean_of_mean_performance,number_of_monthly_predictions,combined_metric,mean_monthly_corpus_return,std_monthly_corpus_return,min_monthly_corpus_return,min_month,max_monthly_corpus_return,max_month,median_monthly_corpus_return,mode_monthly_corpus_return,k_percent
-0.005715483060555635,37.71666666666667,-0.18093495749886684,0.0009358918873185058,0.026477861393162952,-0.051194909864463733,2022-01-01,0.057451479968247954,2022-08-01,0.0,0.0,1.0
-0.005715483060555635,37.71666666666667,-0.18093495749886684,0.0009358918873185058,0.026477861393162952,-0.051194909864463733,2022-01-01,0.057451479968247954,2022-08-01,0.0,0.0,1.5
-0.005715483060555635,37.71666666666667,-0.18093495749886684,0.0009358918873185058,0.026477861393162952,-0.051194909864463733,2022-01-01,0.057451479968247954,2022-08-01,0.0,0.0,2.0
-0.003238867374998579,49.75,-0.15987500503104865,0.0027915674318275694,0.02755757528423095,-0.051194909864463733,2022-01-01,0.07998766375257405,2018-07-01,0.0,0.0,2.5
-0.0025028491828605485,70.5,-0.10808544824167199,0.007933397611866311,0.03859371110325894,-0.05909268760807862,2022-05-01,0.11035642437671855,2020-08-01,0.0065602565802986845,-0.05909268760807862,3.0
-0.0024043229599768332,75.35,-0.10190854876254721,0.007772409149799206,0.03881999254997235,-0.05909268760807862,2022-05-01,0.11035642437671855,2020-08-01,0.0065602565802986845,-0.05909268760807862,3.5
-0.0024043229599768332,75.35,-0.10190854876254721,0.007772409149799206,0.03881999254997235,-0.05909268760807862,2022-05-01,0.11035642437671855,2020-08-01,0.0065602565802986845,-0.05909268760807862,4.0
-0.0024043229599768332,75.35,-0.10190854876254721,0.007772409149799206,0.03881999254997235,-0.05909268760807862,2022-05-01,0.11035642437671855,2020-08-01,0.0065602565802986845,-0.05909268760807862,4.5
-0.002207356555006258,83.41666666666667,-0.1536947255106987,0.007483274398097265,0.03888837434609322,-0.06402065682826896,2019-06-01,0.11035642437671855,2020-08-01,0.006699365668460189,-0.06402065682826896,5.0
-0.0021903403682095356,86.93333333333334,-0.18649010212996905,0.0068166960527595724,0.041279274169300544,-0.06402065682826896,2019-06-01,0.11035642437671855,2020-08-01,0.0022251101686514563,-0.06402065682826896,5.5
-0.0025088143079552696,102.61666666666666,-0.1549001927597353,0.004224135792581118,0.040208041802260897,-0.07097391091197713,2022-02-01,0.11035642437671855,2020-08-01,0.0004979858175067076,-0.07097391091197713,6.0
-0.0024070408518374288,104.83333333333333,-0.16248772755622767,0.004137268148004385,0.04026218179921507,-0.07097391091197713,2022-02-01,0.11035642437671855,2020-08-01,0.0004979858175067076,-0.07097391091197713,6.5
-0.0025908726562338578,106.56666666666666,-0.17768902646482113,0.003984357145916095,0.04036730106469787,-0.07097391091197713,2022-02-01,0.11035642437671855,2020-08-01,0.001558675427652867,-0.07097391091197713,7.0
-0.0026961493959358103,109.83333333333333,-0.19557769139468367,0.003803274420575341,0.04025441060105713,-0.07097391091197713,2022-02-01,0.11035642437671855,2020-08-01,0.001558675427652867,-0.07097391091197713,7.5
-0.002510058767233757,110.66666666666667,-0.19708120794882839,0.003184182070100616,0.042160573872287596,-0.09111323014037453,2020-03-01,0.11035642437671855,2020-08-01,0.001558675427652867,-0.09111323014037453,8.0
-0.00024164008200910643,114.58333333333333,-0.17988494311782952,0.0030314474920216834,0.04129205070815523,-0.09111323014037453,2020-03-01,0.097633370216609,2020-02-01,0.001558675427652867,-0.09111323014037453,8.5
-3.72175050986298e-05,117.13333333333334,-0.13168414116068664,0.002475005352862708,0.04058216031111171,-0.09111323014037453,2020-03-01,0.097633370216609,2020-02-01,0.0019439449614508941,-0.09111323014037453,9.0
