mean_of_mean_performance,number_of_monthly_predictions,combined_metric,mean_monthly_corpus_return,std_monthly_corpus_return,min_monthly_corpus_return,min_month,max_monthly_corpus_return,max_month,median_monthly_corpus_return,mode_monthly_corpus_return,k_percent
-0.005715483060555635,37.71666666666667,-0.18093495749886684,0.004071978966211614,0.029532589459276306,-0.05387031411844845,2020-03-01,0.07635222564336619,2022-03-01,0.0,0.0,1.0
-0.005715483060555635,37.71666666666667,-0.18093495749886684,0.004071978966211614,0.029532589459276306,-0.05387031411844845,2020-03-01,0.07635222564336619,2022-03-01,0.0,0.0,1.5
-0.005715483060555635,37.71666666666667,-0.18093495749886684,0.004071978966211614,0.029532589459276306,-0.05387031411844845,2020-03-01,0.07635222564336619,2022-03-01,0.0,0.0,2.0
-0.003238867374998579,49.75,-0.15987500503104865,0.005903941926522638,0.03224557139791782,-0.05387031411844845,2020-03-01,0.11611140950005505,2018-07-01,0.0,0.0,2.5
-0.0025028491828605485,70.5,-0.10808544824167199,0.008876797126358535,0.04396743572511152,-0.09859298244394321,2022-05-01,0.11611140950005505,2018-07-01,0.0025766530983668545,-0.09859298244394321,3.0
-0.0024043229599768332,75.35,-0.10190854876254721,0.008453801224731163,0.04437258414420634,-0.09859298244394321,2022-05-01,0.11611140950005505,2018-07-01,0.002654148706928705,-0.09859298244394321,3.5
-0.0024043229599768332,75.35,-0.10190854876254721,0.008453801224731163,0.04437258414420634,-0.09859298244394321,2022-05-01,0.11611140950005505,2018-07-01,0.002654148706928705,-0.09859298244394321,4.0
-0.0024043229599768332,75.35,-0.10190854876254721,0.008453801224731163,0.04437258414420634,-0.09859298244394321,2022-05-01,0.11611140950005505,2018-07-01,0.002654148706928705,-0.09859298244394321,4.5
-0.002207356555006258,83.41666666666667,-0.1536947255106987,0.008642553622621526,0.04464017631688028,-0.09859298244394321,2022-05-01,0.12189100718835832,2018-07-01,0.0025766530983668545,-0.09859298244394321,5.0
-0.0021903403682095356,86.93333333333334,-0.18649010212996905,0.009046720208649998,0.04800128053893228,-0.09859298244394321,2022-05-01,0.13977014166814716,2020-02-01,0.00261540090264778,-0.09859298244394321,5.5
-0.0025088143079552696,102.61666666666666,-0.1549001927597353,0.00519310560404301,0.04668125849561227,-0.09859298244394321,2022-05-01,0.13977014166814716,2020-02-01,0.00334356936273994,-0.09859298244394321,6.0
