mean_of_mean_performance,number_of_monthly_predictions,combined_metric,mean_monthly_corpus_return,std_monthly_corpus_return,min_monthly_corpus_return,min_month,max_monthly_corpus_return,max_month,median_monthly_corpus_return,mode_monthly_corpus_return,k_percent
-0.005715483060555635,37.71666666666667,-0.18093495749886684,0.004227748600921766,0.03173634789380021,-0.062238105221316675,2020-03-01,0.09240340722222817,2022-03-01,0.0,0.0,1.0
-0.005715483060555635,37.71666666666667,-0.18093495749886684,0.004227748600921766,0.03173634789380021,-0.062238105221316675,2020-03-01,0.09240340722222817,2022-03-01,0.0,0.0,1.5
-0.005715483060555635,37.71666666666667,-0.18093495749886684,0.004227748600921766,0.03173634789380021,-0.062238105221316675,2020-03-01,0.09240340722222817,2022-03-01,0.0,0.0,2.0
-0.003238867374998579,49.75,-0.15987500503104865,0.007063298074561527,0.036729113583067456,-0.062238105221316675,2020-03-01,0.1518362006029681,2018-07-01,0.0,0.0,2.5
-0.0025028491828605485,70.5,-0.10808544824167199,0.0091836735812531,0.04767709514589634,-0.1133648314659752,2022-05-01,0.1518362006029681,2018-07-01,0.0016920378621583243,-0.1133648314659752,3.0
-0.0024043229599768332,75.35,-0.10190854876254721,0.009185648143939063,0.047570658660177186,-0.1133648314659752,2022-05-01,0.1518362006029681,2018-07-01,0.001394961002385564,-0.1133648314659752,3.5
-0.0024043229599768332,75.35,-0.10190854876254721,0.009185648143939063,0.047570658660177186,-0.1133648314659752,2022-05-01,0.1518362006029681,2018-07-01,0.001394961002385564,-0.1133648314659752,4.0
-0.0024043229599768332,75.35,-0.10190854876254721,0.009185648143939063,0.047570658660177186,-0.1133648314659752,2022-05-01,0.1518362006029681,2018-07-01,0.001394961002385564,-0.1133648314659752,4.5
-0.002207356555006258,83.41666666666667,-0.1536947255106987,0.008991976457061533,0.04661059133475408,-0.1133648314659752,2022-05-01,0.1314563359544063,2018-07-01,0.0012045373173186213,-0.1133648314659752,5.0
-0.0021903403682095356,86.93333333333334,-0.18649010212996905,0.009634442298423859,0.04970120745892154,-0.1133648314659752,2022-05-01,0.13977014166814716,2020-02-01,0.0035525251357254595,-0.1133648314659752,5.5
-0.0025088143079552696,102.61666666666666,-0.1549001927597353,0.006174816157935616,0.048450087991961606,-0.1133648314659752,2022-05-01,0.13977014166814716,2020-02-01,0.0019517197251804896,-0.1133648314659752,6.0
-0.0024070408518374288,104.83333333333333,-0.16248772755622767,0.005983094016355998,0.048476428652859144,-0.1133648314659752,2022-05-01,0.13977014166814716,2020-02-01,0.0019517197251804896,-0.1133648314659752,6.5
-0.0025908726562338578,106.56666666666666,-0.17768902646482113,0.005025207949678563,0.04945480503351953,-0.1133648314659752,2022-05-01,0.13977014166814716,2020-02-01,0.00153669685945923,-0.1133648314659752,7.0
-0.0026961493959358103,109.83333333333333,-0.19557769139468367,0.0047630863391626395,0.04953255894867719,-0.1133648314659752,2022-05-01,0.13977014166814716,2020-02-01,0.0016940336135352618,-0.1133648314659752,7.5
-0.002510058767233757,110.66666666666667,-0.19708120794882839,0.004587886171083891,0.05066263083348515,-0.1133648314659752,2022-05-01,0.13977014166814716,2020-02-01,0.0016940336135352618,-0.1133648314659752,8.0
-0.00024164008200910643,114.58333333333333,-0.17988494311782952,0.0033476098604916325,0.04972977821071141,-0.10489337963801748,2022-05-01,0.13977014166814716,2020-02-01,0.0016940336135352618,-0.10489337963801748,8.5
-3.72175050986298e-05,117.13333333333334,-0.13168414116068664,0.0028350851284935394,0.04951761001235789,-0.10489337963801748,2022-05-01,0.13977014166814716,2020-02-01,0.0016940336135352618,-0.10489337963801748,9.0
-1.1171390784842322e-05,119.36666666666666,-0.12160669483482786,0.002476851092426149,0.049736723544072416,-0.10489337963801748,2022-05-01,0.13977014166814716,2020-02-01,0.0016940336135352618,-0.10489337963801748,9.5
