mean_of_mean_performance,number_of_monthly_predictions,combined_metric,mean_monthly_corpus_return,std_monthly_corpus_return,min_monthly_corpus_return,min_month,max_monthly_corpus_return,max_month,median_monthly_corpus_return,mode_monthly_corpus_return,k_percent
-0.005715483060555635,37.71666666666667,-0.18093495749886684,0.006104471062171812,0.037132801765277154,-0.09068859497106929,2020-03-01,0.12901067445096603,2022-03-01,0.0,0.0,1.0
-0.005715483060555635,37.71666666666667,-0.18093495749886684,0.006104471062171812,0.037132801765277154,-0.09068859497106929,2020-03-01,0.12901067445096603,2022-03-01,0.0,0.0,1.5
-0.005715483060555635,37.71666666666667,-0.18093495749886684,0.006104471062171812,0.037132801765277154,-0.09068859497106929,2020-03-01,0.12901067445096603,2022-03-01,0.0,0.0,2.0
-0.003238867374998579,49.75,-0.15987500503104865,0.009678725653817777,0.048433233631910794,-0.09068859497106929,2020-03-01,0.23116645465689145,2018-07-01,7.794466957289359e-05,0.0,2.5
-0.0025028491828605485,70.5,-0.10808544824167199,0.011131100114843301,0.05564859757873987,-0.09301945984852023,2022-05-01,0.23116645465689145,2018-07-01,0.0017894055552041266,-0.09301945984852023,3.0
-0.0024043229599768332,75.35,-0.10190854876254721,0.011533919086583173,0.0556284148072315,-0.09301945984852023,2022-05-01,0.23116645465689145,2018-07-01,0.0017894055552041266,-0.09301945984852023,3.5
-0.0024043229599768332,75.35,-0.10190854876254721,0.011533919086583173,0.0556284148072315,-0.09301945984852023,2022-05-01,0.23116645465689145,2018-07-01,0.0017894055552041266,-0.09301945984852023,4.0
-0.0024043229599768332,75.35,-0.10190854876254721,0.011533919086583173,0.0556284148072315,-0.09301945984852023,2022-05-01,0.23116645465689145,2018-07-01,0.0017894055552041266,-0.09301945984852023,4.5
-0.002207356555006258,83.41666666666667,-0.1536947255106987,0.012410964885318336,0.05519465183035796,-0.09301945984852023,2022-05-01,0.22379231740414274,2018-07-01,0.004473308025828793,-0.09301945984852023,5.0
-0.0021903403682095356,86.93333333333334,-0.18649010212996905,0.012165863793039678,0.059598461053409726,-0.11801611376225063,2020-07-01,0.22379231740414274,2018-07-01,0.004843611303152806,-0.11801611376225063,5.5
-0.0025088143079552696,102.61666666666666,-0.1549001927597353,0.008909282954178633,0.05897641465599451,-0.11801611376225063,2020-07-01,0.22379231740414274,2018-07-01,0.004876976031459979,-0.11801611376225063,6.0
-0.0024070408518374288,104.83333333333333,-0.16248772755622767,0.008646931456854929,0.05900557702945219,-0.11801611376225063,2020-07-01,0.22379231740414274,2018-07-01,0.0042102386460100005,-0.11801611376225063,6.5
-0.0025908726562338578,106.56666666666666,-0.17768902646482113,0.007631689446673203,0.059380557756825526,-0.11801611376225063,2020-07-01,0.22379231740414274,2018-07-01,0.004144687913396394,-0.11801611376225063,7.0
-0.0026961493959358103,109.83333333333333,-0.19557769139468367,0.007267781101028863,0.059578467912088505,-0.11801611376225063,2020-07-01,0.22193558220391707,2018-07-01,0.004144687913396394,-0.11801611376225063,7.5
-0.002510058767233757,110.66666666666667,-0.19708120794882839,0.00785093426225534,0.0584729802589939,-0.11801611376225063,2020-07-01,0.22193558220391707,2018-07-01,0.0020458876518281155,-0.11801611376225063,8.0
-0.00024164008200910643,114.58333333333333,-0.17988494311782952,0.006299002006375663,0.05734169833998885,-0.12495160110617287,2020-07-01,0.22193558220391707,2018-07-01,0.0020458876518281155,-0.12495160110617287,8.5
-3.72175050986298e-05,117.13333333333334,-0.13168414116068664,0.00578657248829405,0.057251181581779984,-0.12495160110617287,2020-07-01,0.22193558220391707,2018-07-01,0.0007395515637484973,-0.12495160110617287,9.0
