mean_of_mean_performance,number_of_monthly_predictions,combined_metric,mean_monthly_corpus_return,std_monthly_corpus_return,min_monthly_corpus_return,min_month,max_monthly_corpus_return,max_month,median_monthly_corpus_return,mode_monthly_corpus_return,k_percent
-0.005715483060555635,37.71666666666667,-0.18093495749886684,0.006150683548087271,0.03705512315905947,-0.0890150367504956,2020-03-01,0.13085872509008034,2022-03-01,0.0,0.0,1.0
-0.005715483060555635,37.71666666666667,-0.18093495749886684,0.006150683548087271,0.03705512315905947,-0.0890150367504956,2020-03-01,0.13085872509008034,2022-03-01,0.0,0.0,1.5
-0.005715483060555635,37.71666666666667,-0.18093495749886684,0.006150683548087271,0.03705512315905947,-0.0890150367504956,2020-03-01,0.13085872509008034,2022-03-01,0.0,0.0,2.0
-0.003238867374998579,49.75,-0.15987500503104865,0.009602368881497026,0.04778379084967777,-0.0890150367504956,2020-03-01,0.22483763887364283,2018-07-01,8.660518841430154e-05,0.0,2.5
-0.0025028491828605485,70.5,-0.10808544824167199,0.010971519146583003,0.05506171543472979,-0.0946622572567909,2022-05-01,0.22483763887364283,2018-07-01,0.0022049676999362777,-0.0946622572567909,3.0
-0.0024043229599768332,75.35,-0.10190854876254721,0.011303756088935475,0.05504384022171617,-0.0946622572567909,2022-05-01,0.22483763887364283,2018-07-01,0.0022049676999362777,-0.0946622572567909,3.5
-0.0024043229599768332,75.35,-0.10190854876254721,0.011303756088935475,0.05504384022171617,-0.0946622572567909,2022-05-01,0.22483763887364283,2018-07-01,0.0022049676999362777,-0.0946622572567909,4.0
-0.0024043229599768332,75.35,-0.10190854876254721,0.011303756088935475,0.05504384022171617,-0.0946622572567909,2022-05-01,0.22483763887364283,2018-07-01,0.0022049676999362777,-0.0946622572567909,4.5
-0.002207356555006258,83.41666666666667,-0.1536947255106987,0.012264436899422805,0.05506268109859272,-0.0946622572567909,2022-05-01,0.22379231740414274,2018-07-01,0.003985654212486089,-0.0946622572567909,5.0
-0.0021903403682095356,86.93333333333334,-0.18649010212996905,0.012095376457739072,0.05931361516579719,-0.11430144635464501,2020-07-01,0.22379231740414274,2018-07-01,0.004712147833781044,-0.11430144635464501,5.5
-0.0025088143079552696,102.61666666666666,-0.1549001927597353,0.008845143612279062,0.058678756698873104,-0.11430144635464501,2020-07-01,0.22379231740414274,2018-07-01,0.004435567547184105,-0.11430144635464501,6.0
