month,Sector,author,mean,count,cumulative_performance,avg_monthly_predictions
2015-02-01,Healthcare,Chola Wealth Direct,0.016288017804467866,3,0.08556198473613616,1.6538461538461537
2015-02-01,Technology,Chola Wealth Direct,0.040556473644304175,4,0.19344076246167063,2.3846153846153846
2015-02-01,Technology,Karvy,-0.0159453302961275,1,-0.023253789929504602,3.0
2015-03-01,Finance,Karvy,-0.0326928158858393,1,0.002655528609876237,2.6666666666666665
2015-03-01,Finance,Ashika Research,-0.1045454545454546,1,-0.09831327012808899,1.2
2015-03-01,Technology,Karvy,-0.0126086956521739,1,-0.035862485581678503,3.0
2015-04-01,Consumer Goods,BOB Capital Markets Ltd.,0.0169782525753528,1,0.0169782525753528,1.6538461538461537
2015-04-01,Finance,Karvy,-0.029453316046733458,5,-0.02679778743685722,2.6666666666666665
2015-04-01,Technology,Karvy,0.020279812454102,1,-0.015582673127576503,3.0
2015-04-01,Technology,Chola Wealth Direct,-0.0053125,1,0.18812826246167064,2.3846153846153846
2015-04-01,Unknown,Karvy,-0.0062839411933404,2,-0.0062839411933404,2.0833333333333335
2015-05-01,Consumer Goods,BOB Capital Markets Ltd.,-0.0473964561365366,1,-0.0304182035611838,1.6538461538461537
2015-05-01,Energy,Phillip Capital,0.028250773993808,1,0.028250773993808,2.5
2015-05-01,Healthcare,HDFC Securities,0.004834326791176565,3,0.004834326791176565,4.25
2015-05-01,Healthcare,Chola Wealth Direct,-0.0079907752282527,3,0.07757120950788346,1.6538461538461537
2015-05-01,Healthcare,Karvy,-0.0400159267370097,1,-0.0400159267370097,2.9642857142857144
2015-05-01,Manufacturing,BOB Capital Markets Ltd.,-0.013640323709424002,2,-0.013640323709424002,3.032258064516129
2015-05-01,Technology,HDFC Securities,0.004117658483348558,7,0.004117658483348558,4.571428571428571
2015-05-01,Technology,Chola Wealth Direct,-0.024977260559942968,3,0.16315100190172765,2.3846153846153846
2015-05-01,Technology,Karvy,-0.0307242215356635,3,-0.046306894663240006,3.0
2015-05-01,Telecommunications,Karvy,0.0069999999999999,1,0.0069999999999999,1.0
2015-05-01,Unknown,Karvy,-0.0339792641819895,1,-0.0402632053753299,2.0833333333333335
2015-06-01,Consumer Goods,BOB Capital Markets Ltd.,-0.0828414839797638,1,-0.1132596875409476,1.6538461538461537
2015-06-01,Energy,Phillip Capital,0.0058266571228564,2,0.0340774311166644,2.5
2015-06-01,Finance,HDFC Securities,0.0215151526813319,5,0.0215151526813319,13.210526315789474
2015-06-01,Healthcare,Karvy,0.3771517996870109,1,0.3371358729500012,2.9642857142857144
2015-06-01,Healthcare,Chola Wealth Direct,-0.0144308820876676,1,0.06314032742021587,1.6538461538461537
2015-06-01,Healthcare,HDFC Securities,-0.0359323322548228,3,-0.031098005463646234,4.25
2015-06-01,Technology,Phillip Capital,0.0036171396772398,1,0.0036171396772398,7.0
2015-07-01,Consumer Goods,HDFC Securities,0.0131846055942842,2,0.0131846055942842,2.9310344827586206
2015-07-01,Energy,Phillip Capital,0.01179772357398242,5,0.04587515469064682,2.5
2015-07-01,Healthcare,Chola Wealth Direct,0.0184551047001424,1,0.08159543212035827,1.6538461538461537
2015-07-01,Healthcare,HDFC Securities,0.014468085106383,1,-0.016629920357263232,4.25
2015-07-01,Healthcare,Phillip Capital,-0.00943699575274638,5,-0.00943699575274638,6.571428571428571
2015-07-01,Healthcare,Karvy,-0.025484535232160002,2,0.3116513377178412,2.9642857142857144
2015-07-01,Manufacturing,BOB Capital Markets Ltd.,-0.05880845877326975,2,-0.07244878248269375,3.032258064516129
2015-07-01,Technology,Ashika Research,0.08616948467247865,2,0.08616948467247865,1.3333333333333333
2015-07-01,Technology,BOB Capital Markets Ltd.,0.0411516430509497,1,0.0411516430509497,1.3
2015-07-01,Technology,Chola Wealth Direct,0.03313482542377288,4,0.19628582732550054,2.3846153846153846
2015-07-01,Technology,HDFC Securities,0.021153812778200432,6,0.02527147126154899,4.571428571428571
2015-07-01,Technology,Phillip Capital,0.0208277975737216,8,0.0244449372509614,7.0
2015-07-01,Telecommunications,HDFC Securities,0.0125501202886929,1,0.0125501202886929,1.5
2015-07-01,Unknown,Karvy,-0.04205707220666646,3,-0.08232027758199637,2.0833333333333335
2015-08-01,Agriculture,Chola Wealth Direct,6.818491749624983e-05,1,0.01513851737123265,1.0
2015-08-01,Consumer Goods,Karvy,0.0854212860310421,1,0.0854212860310421,1.2857142857142858
2015-08-01,Consumer Goods,BOB Capital Markets Ltd.,-0.11876499292833484,2,-0.23202468046928243,1.6538461538461537
2015-08-01,Energy,Phillip Capital,-0.02918760224781715,2,0.016687552442829674,2.5
2015-08-01,Energy,Chola Wealth Direct,-0.0507209062821833,1,0.03472976795486429,1.0
2015-08-01,Finance,Reliance Securities,0.033869395711501,1,0.033869395711501,6.85
2015-08-01,Finance,Phillip Capital,-0.031741841425723796,7,-0.031741841425723796,9.153846153846153
2015-08-01,Healthcare,Karvy,0.0219529367668077,4,0.3336042744846489,2.9642857142857144
2015-08-01,Healthcare,Chola Wealth Direct,0.017651610982328498,3,0.09924704310268677,1.6538461538461537
2015-08-01,Healthcare,Phillip Capital,0.004990082659382528,11,-0.004446913093363852,6.571428571428571
2015-08-01,Healthcare,HDFC Securities,-0.0021287379624937,1,-0.018758658319756934,4.25
2015-08-01,Manufacturing,BOB Capital Markets Ltd.,0.01443037958051695,2,-0.0580184029021768,3.032258064516129
2015-08-01,Technology,HDFC Securities,0.02657217185215363,3,0.051843643113702625,4.571428571428571
2015-08-01,Technology,Chola Wealth Direct,0.004764883403398851,2,0.20105071072889938,2.3846153846153846
2015-08-01,Technology,Phillip Capital,-0.029451525558835984,12,-0.005006588307874583,7.0
2015-08-01,Utilities,HDFC Securities,-0.0175988068605517,1,-0.0175988068605517,1.2608695652173914
2015-09-01,Consumer Goods,Karvy,0.019257042095960405,2,0.1046783281270025,1.2857142857142858
2015-09-01,Healthcare,Phillip Capital,0.0194144838212635,1,0.01496757072789965,6.571428571428571
2015-09-01,Healthcare,Karvy,0.013965744400527,1,0.3475700188851759,2.9642857142857144
2015-09-01,Healthcare,Reliance Securities,-0.0043445121951219,1,-0.0726691195249649,3.95
2015-09-01,Technology,Phillip Capital,0.03943202852387825,2,0.03442544021600366,7.0
2015-09-01,Technology,HDFC Securities,0.016305841439622597,2,0.06814948455332522,4.571428571428571
2015-10-01,Consumer Goods,HDFC Securities,0.023653550715866452,2,0.03683815631015065,2.9310344827586206
2015-10-01,Finance,Phillip Capital,0.013989133121837943,16,-0.017752708303885853,9.153846153846153
2015-10-01,Finance,Reliance Securities,-0.007812589369166907,14,0.026056806342334093,6.85
2015-10-01,Healthcare,Phillip Capital,0.004916650245721134,6,0.019884220973620782,6.571428571428571
2015-10-01,Healthcare,Karvy,0.0029289072831822495,4,0.35049892616835815,2.9642857142857144
2015-10-01,Healthcare,Reliance Securities,-0.030419543595548753,6,-0.10308866312051365,3.95
2015-10-01,Healthcare,HDFC Securities,-0.0341031149301825,1,-0.05286177324993943,4.25
2015-10-01,Healthcare,BOB Capital Markets Ltd.,-0.054924537109071,1,-0.054924537109071,3.8214285714285716
2015-10-01,Manufacturing,BOB Capital Markets Ltd.,0.0114173083975064,2,-0.0466010945046704,3.032258064516129
2015-10-01,Technology,HDFC Securities,0.0216215747393769,3,0.08977105929270213,4.571428571428571
2015-10-01,Technology,Reliance Securities,0.0033061755000502323,3,0.0033061755000502323,2.0
2015-10-01,Technology,BOB Capital Markets Ltd.,-0.0043846153846154,1,0.0367670276663343,1.3
2015-10-01,Technology,Phillip Capital,-0.045281666119291054,12,-0.010856225903287386,7.0
2015-10-01,Unknown,Phillip Capital,-0.0028081482333984,1,-0.0028081482333984,2.0
2015-11-01,Agriculture,Chola Wealth Direct,-0.0680380127511126,1,-0.05289949537987995,1.0
2015-11-01,Consumer Goods,HDFC Securities,-0.0068659820123733,2,0.029972174297777352,2.9310344827586206
2015-11-01,Consumer Goods,Karvy,-0.0327124384236453,1,0.0719658897033572,1.2857142857142858
2015-11-01,Finance,Phillip Capital,0.0097144862434802,10,-0.008038222060405654,9.153846153846153
2015-11-01,Finance,Reliance Securities,-0.007694971159479032,6,0.01836183518285506,6.85
2015-11-01,Healthcare,Karvy,0.015697561637670873,4,0.36619648780602904,2.9642857142857144
2015-11-01,Healthcare,Chola Wealth Direct,0.00146503804969775,2,0.10071208115238452,1.6538461538461537
2015-11-01,Healthcare,HDFC Securities,-0.01675284490811117,3,-0.0696146181580506,4.25
2015-11-01,Healthcare,Phillip Capital,-0.017620144911077665,9,0.0022640760625431203,6.571428571428571
2015-11-01,Healthcare,Reliance Securities,-0.037482011245663645,6,-0.1405706743661773,3.95
2015-11-01,Real Estate,Chola Wealth Direct,0.0722308892355693,1,0.0722308892355693,1.0
2015-11-01,Technology,Reliance Securities,0.01791041643935745,2,0.021216591939407684,2.0
2015-11-01,Technology,Chola Wealth Direct,0.015777955532193674,4,0.21682866626109307,2.3846153846153846
2015-11-01,Technology,BOB Capital Markets Ltd.,0.012440747413143449,2,0.049207775079477746,1.3
2015-11-01,Technology,HDFC Securities,-0.0006819176437542498,4,0.08908914164894786,4.571428571428571
2015-11-01,Transportation,Karvy,-0.011037778789258,1,-0.011037778789258,1.0
2015-11-01,Unknown,Phillip Capital,0.0508688974655574,2,0.048060749232159,2.0
2015-12-01,Consumer Goods,Karvy,0.0505952380952379,1,0.1225611277985951,1.2857142857142858
2015-12-01,Finance,Phillip Capital,0.0222940226171243,1,0.014255800556718646,9.153846153846153
2015-12-01,Healthcare,ICICI Securities Limited,0.03767650306980655,2,0.03767650306980655,9.914285714285715
2015-12-01,Healthcare,Phillip Capital,0.0204444673172949,4,0.02270854337983802,6.571428571428571
2015-12-01,Healthcare,Karvy,0.0003812610897675518,2,0.3665777488957966,2.9642857142857144
2015-12-01,Manufacturing,Karvy,-0.0066711259340491245,4,-0.0066711259340491245,8.0
2015-12-01,Manufacturing,BOB Capital Markets Ltd.,-0.0269576350457522,2,-0.0735587295504226,3.032258064516129
2015-12-01,Technology,Angel Broking,0.0928258488499448,1,0.0928258488499448,1.3529411764705883
2015-12-01,Technology,HDFC Securities,-0.008379220429068801,2,0.08070992121987906,4.571428571428571
2016-01-01,Consumer Goods,HDFC Securities,0.0147267536641954,2,0.04469892796197275,2.9310344827586206
2016-01-01,Consumer Goods,Karvy,-0.0283612040133779,1,0.0941999237852172,1.2857142857142858
2016-01-01,Energy,Reliance Securities,-0.0009797584568949998,4,-0.0009797584568949998,3.0625
2016-01-01,Finance,Angel Broking,0.0014705351590157654,6,0.0014705351590157654,3.4
2016-01-01,Finance,Phillip Capital,-0.017793611286531653,13,-0.0035378107298130075,9.153846153846153
2016-01-01,Healthcare,Chola Wealth Direct,0.008341511285574,1,0.10905359243795851,1.6538461538461537
2016-01-01,Healthcare,Reliance Securities,0.008341511285574,1,-0.13222916308060328,3.95
2016-01-01,Healthcare,Phillip Capital,-0.029723488456175264,5,-0.007014945076337244,6.571428571428571
2016-01-01,Healthcare,Karvy,-0.05163028367018604,3,0.3149474652256105,2.9642857142857144
2016-01-01,Healthcare,ICICI Securities Limited,-0.0535045768490712,4,-0.01582807377926465,9.914285714285715
2016-01-01,Manufacturing,Ajcon Global,0.0122748145531613,1,0.0122748145531613,1.0
2016-01-01,Technology,Reliance Securities,0.0279775280898875,1,0.049194120029295185,2.0
2016-01-01,Technology,HDFC Securities,0.003701357824728,4,0.08441127904460707,4.571428571428571
2016-01-01,Technology,Chola Wealth Direct,-0.015552995391705,1,0.20127567086938805,2.3846153846153846
2016-01-01,Telecommunications,ICICI Securities Limited,-0.0086152286836436,1,-0.0086152286836436,1.6764705882352942
2016-01-01,Unknown,Phillip Capital,-0.0138545953360768,1,0.0342061538960822,2.0
2016-02-01,Agriculture,Chola Wealth Direct,-0.0226860462446327,1,-0.07558554162451266,1.0
2016-02-01,Consumer Goods,HDFC Securities,0.0393908629441624,1,0.08408979090613515,2.9310344827586206
2016-02-01,Consumer Goods,Karvy,-0.0598557692307691,1,0.0343441545544481,1.2857142857142858
2016-02-01,Energy,Reliance Securities,0.0451227604512275,1,0.0441430019943325,3.0625
2016-02-01,Energy,ICICI Securities Limited,0.002088890240746059,5,0.002088890240746059,5.702702702702703
2016-02-01,Finance,Angel Broking,0.01899926110753948,5,0.020469796266555245,3.4
2016-02-01,Finance,Reliance Securities,0.006478328567500977,8,0.02484016375035604,6.85
2016-02-01,Finance,Phillip Capital,0.0002567965447003607,13,-0.0032810141851126466,9.153846153846153
2016-02-01,Healthcare,Reliance Securities,0.060483307797270056,2,-0.07174585528333324,3.95
2016-02-01,Healthcare,Phillip Capital,0.009116429440822733,15,0.0021014843644854894,6.571428571428571
2016-02-01,Healthcare,HDFC Securities,-0.0065325680241618556,9,-0.07614718618221246,4.25
2016-02-01,Healthcare,Chola Wealth Direct,-0.02499503848675357,3,0.08405855395120494,1.6538461538461537
2016-02-01,Healthcare,ICICI Securities Limited,-0.0308613859245946,9,-0.04668945970385925,9.914285714285715
2016-02-01,Healthcare,Karvy,-0.04018983325523265,2,0.2747576319703779,2.9642857142857144
2016-02-01,Technology,Reliance Securities,0.03500871275824223,3,0.08420283278753742,2.0
2016-02-01,Technology,HDFC Securities,0.03409707686921445,10,0.11850835591382151,4.571428571428571
2016-02-01,Technology,BOB Capital Markets Ltd.,0.0273184759166068,1,0.07652625099608454,1.3
2016-02-01,Technology,Chola Wealth Direct,-0.0008691346258084792,5,0.2004065362435796,2.3846153846153846
2016-02-01,Technology,ICICI Securities Limited,-0.045275509011311485,9,-0.045275509011311485,9.613636363636363
2016-02-01,Telecommunications,Karvy,0.0144250089891917,1,0.0214250089891916,1.0
2016-02-01,Transportation,Phillip Capital,-0.0622252747252746,1,-0.0622252747252746,1.0
2016-02-01,Unknown,HDFC Securities,-0.019307026528052273,4,-0.019307026528052273,1.8461538461538463
2016-02-01,Unknown,Phillip Capital,-0.059294176658092904,4,-0.025088022762010706,2.0
2016-02-01,Utilities,HDFC Securities,0.0773089171974521,1,0.0597101103369004,1.2608695652173914
2016-02-01,Utilities,Phillip Capital,0.0240229280333822,2,0.0240229280333822,1.3333333333333333
2016-03-01,Consumer Goods,HDFC Securities,0.0148938568476422,1,0.09898364775377735,2.9310344827586206
2016-03-01,Finance,Motilal Oswal,0.0282279009825496,7,0.0282279009825496,14.193548387096774
2016-03-01,Finance,Phillip Capital,-0.00046795834316715814,5,-0.003748972528279805,9.153846153846153
2016-03-01,Healthcare,BOB Capital Markets Ltd.,0.1111235955056179,1,0.0561990583965469,3.8214285714285716
2016-03-01,Healthcare,Karvy,-0.0015625000000001,1,0.27319513197037776,2.9642857142857144
2016-03-01,Manufacturing,HDFC Securities,0.1340766929562143,1,0.1340766929562143,7.142857142857143
2016-03-01,Manufacturing,Motilal Oswal,-0.0058236087243887,2,-0.0058236087243887,8.214285714285714
2016-03-01,Technology,Reliance Securities,0.0245205479452054,1,0.10872338073274282,2.0
2016-03-01,Technology,ICICI Securities Limited,0.0163406627384412,3,-0.028934846272870286,9.613636363636363
2016-03-01,Technology,HDFC Securities,-0.0245205479452054,1,0.09398780796861611,4.571428571428571
2016-03-01,Utilities,HDFC Securities,-0.0017630465444287,1,0.0579470637924717,1.2608695652173914
2016-04-01,Consumer Goods,Karvy,-0.028937875566799796,2,0.005406278987648304,1.2857142857142858
2016-04-01,Energy,ICICI Securities Limited,0.0215568146607056,2,0.023645704901451656,5.702702702702703
2016-04-01,Energy,Reliance Securities,0.019173444670036576,4,0.06331644666436907,3.0625
2016-04-01,Finance,Phillip Capital,0.009944922586897508,10,0.006195950058617703,9.153846153846153
2016-04-01,Finance,Reliance Securities,0.004577447139174537,8,0.029417610889530574,6.85
2016-04-01,Finance,Motilal Oswal,-0.00048014801787157034,13,0.02774775296467803,14.193548387096774
2016-04-01,Finance,LKP Securities,-0.0019507724535218,1,-0.0019507724535218,1.2222222222222223
2016-04-01,Finance,ICICI Securities Limited,-0.004643072112131571,7,-0.004643072112131571,16.8
2016-04-01,Finance,Angel Broking,-0.01057313127470565,2,0.009896664991849595,3.4
2016-04-01,Healthcare,Phillip Capital,0.03751968837411465,2,0.03962117273860014,6.571428571428571
2016-04-01,Healthcare,HDFC Securities,-0.0053571428571428,1,-0.08150432903935526,4.25
2016-04-01,Technology,HDFC Securities,0.00500848876567525,2,0.09899629673429136,4.571428571428571
2016-04-01,Technology,ICICI Securities Limited,-0.016879084088749018,6,-0.04581393036161931,9.613636363636363
2016-05-01,Agriculture,Chola Wealth Direct,-0.0738954078479694,1,-0.14948094947248206,1.0
2016-05-01,Consumer Goods,BOB Capital Markets Ltd.,0.0137254901960784,1,-0.21829919027320405,1.6538461538461537
2016-05-01,Consumer Goods,HDFC Securities,0.011994110029036397,2,0.11097775778281374,2.9310344827586206
2016-05-01,Consumer Goods,Reliance Securities,-0.0868984342220476,2,-0.0868984342220476,1.5555555555555556
2016-05-01,Energy,Ajcon Global,0.0065454545454545,1,0.0065454545454545,1.0
2016-05-01,Energy,Reliance Securities,-0.003518343683090499,3,0.05979810298127858,3.0625
2016-05-01,Finance,Angel Broking,0.020232288464097466,3,0.03012895345594706,3.4
2016-05-01,Finance,Reliance Securities,0.01460435864144112,10,0.04402196953097169,6.85
2016-05-01,Finance,Motilal Oswal,0.012464152383748655,11,0.04021190534842668,14.193548387096774
2016-05-01,Finance,ICICI Securities Limited,0.007238247351409874,38,0.002595175239278303,16.8
2016-05-01,Finance,Phillip Capital,-0.0011175762708553688,16,0.005078373787762334,9.153846153846153
2016-05-01,Healthcare,Reliance Securities,0.06372619629703972,3,-0.008019658986293504,3.95
2016-05-01,Healthcare,HDFC Securities,0.021677457086521596,3,-0.05982687195283366,4.25
2016-05-01,Healthcare,Karvy,0.0191566538199955,1,0.2923517857903733,2.9642857142857144
2016-05-01,Healthcare,Motilal Oswal,-0.0010208494324560006,16,-0.0010208494324560006,7.15
2016-05-01,Healthcare,BOB Capital Markets Ltd.,-0.0018887451387098672,3,0.054310313257837035,3.8214285714285716
2016-05-01,Healthcare,Phillip Capital,-0.019180324994996827,15,0.020440847743603316,6.571428571428571
2016-05-01,Healthcare,Chola Wealth Direct,-0.03297792395161235,2,0.05108062999959259,1.6538461538461537
2016-05-01,Manufacturing,BOB Capital Markets Ltd.,0.014944094779781918,6,-0.05861463477064068,3.032258064516129
2016-05-01,Real Estate,Phillip Capital,-0.000521609538003,1,-0.000521609538003,1.0
2016-05-01,Technology,HDFC Securities,0.0065541416331534,2,0.10555043836744477,4.571428571428571
2016-05-01,Technology,Reliance Securities,0.0052354153455928506,2,0.11395879607833567,2.0
2016-05-01,Technology,BOB Capital Markets Ltd.,0.0020108586366379,1,0.07853710963272245,1.3
2016-05-01,Technology,Angel Broking,0.001854268328105051,2,0.09468011717804985,1.3529411764705883
2016-05-01,Telecommunications,Motilal Oswal,-0.02734375,1,-0.02734375,1.5384615384615385
2016-05-01,Utilities,Phillip Capital,0.0078200692041522,1,0.0318429972375344,1.3333333333333333
2016-05-01,Utilities,ICICI Securities Limited,-0.0106574394463667,2,-0.0106574394463667,1.4285714285714286
2016-06-01,Finance,Motilal Oswal,0.06564906354266947,4,0.10586096889109615,14.193548387096774
2016-06-01,Finance,ICICI Securities Limited,-0.0035692354927847492,2,-0.0009740602535064464,16.8
2016-06-01,Finance,Phillip Capital,-0.0445506133268826,1,-0.03947223953912027,9.153846153846153
2016-06-01,Healthcare,Phillip Capital,0.0097677435891497,3,0.030208591332753016,6.571428571428571
2016-06-01,Healthcare,Motilal Oswal,0.0096774193548387,1,0.008656569922382699,7.15
2016-06-01,Healthcare,Angel Broking,0.006876653399593567,3,0.006876653399593567,2.7
2016-06-01,Healthcare,HDFC Securities,0.0042513863216265,1,-0.05557548563120716,4.25
2016-06-01,Healthcare,Karvy,-0.0121249205399264,3,0.2802268652504469,2.9642857142857144
2016-06-01,Healthcare,Ashika Research,-0.0816290024446961,1,-0.0816290024446961,1.0769230769230769
2016-06-01,Manufacturing,Motilal Oswal,0.0608690826155117,4,0.055045473891123,8.214285714285714
2016-06-01,Manufacturing,Phillip Capital,0.01766816473210986,5,0.01766816473210986,6.5
2016-06-01,Manufacturing,Karvy,-0.0008750530767724252,4,-0.0075461790108215495,8.0
2016-06-01,Manufacturing,BOB Capital Markets Ltd.,-0.0014011519400802504,2,-0.060015786710720935,3.032258064516129
2016-06-01,Manufacturing,Systematix Group,-0.0463658691565311,2,-0.0463658691565311,1.5
2016-06-01,Technology,ICICI Securities Limited,0.050254985625355825,4,0.004441055263736518,9.613636363636363
2016-06-01,Technology,Karvy,0.0496509795091194,1,0.0033440848458793915,3.0
2016-06-01,Technology,Angel Broking,0.0223021582733812,1,0.11698227545143106,1.3529411764705883
2016-06-01,Technology,HDFC Securities,0.00765785409543945,2,0.11320829246288422,4.571428571428571
2016-06-01,Technology,Reliance Securities,0.0,1,0.11395879607833567,2.0
2016-06-01,Technology,BOB Capital Markets Ltd.,-0.0030052592036063,1,0.07553185042911614,1.3
2016-07-01,Energy,HDFC Securities,0.009674799208163627,4,0.009674799208163627,2.9375
2016-07-01,Energy,Reliance Securities,-0.009325321477300266,3,0.05047278150397831,3.0625
2016-07-01,Finance,Phillip Capital,0.01980022379813827,15,-0.019672015740982,9.153846153846153
2016-07-01,Finance,Motilal Oswal,0.012101727547546062,21,0.11796269643864221,14.193548387096774
2016-07-01,Finance,ICICI Securities Limited,0.00247622783178377,17,0.0015021675782773236,16.8
2016-07-01,Finance,Reliance Securities,-0.006777479361713327,15,0.03724449016925837,6.85
2016-07-01,Healthcare,Karvy,0.1081227436823104,1,0.3883496089327573,2.9642857142857144
2016-07-01,Healthcare,Motilal Oswal,0.0289270034030663,3,0.037583573325448996,7.15
2016-07-01,Healthcare,Phillip Capital,0.0187209620114786,1,0.048929553344231616,6.571428571428571
2016-07-01,Healthcare,Ashika Research,0.0151715552789231,1,-0.06645744716577301,1.0769230769230769
2016-07-01,Manufacturing,Religare,0.0205792682926829,1,0.0205792682926829,3.5
2016-07-01,Manufacturing,Ashika Research,0.01636605279659515,2,0.10319400978584245,1.2857142857142858
2016-07-01,Manufacturing,BOB Capital Markets Ltd.,0.014613793362605598,3,-0.04540199334811533,3.032258064516129
2016-07-01,Manufacturing,Phillip Capital,0.003911368550456757,7,0.021579533282566614,6.5
2016-07-01,Manufacturing,Motilal Oswal,-0.0006689564276272272,11,0.05437651746349577,8.214285714285714
2016-07-01,Manufacturing,Karvy,-0.004633878753112325,8,-0.012180057763933876,8.0
2016-07-01,Technology,Reliance Securities,0.01767198580698125,2,0.1316307818853169,2.0
2016-07-01,Technology,Karvy,0.01119285468408865,2,0.014536939529968042,3.0
2016-07-01,Technology,HDFC Securities,0.008001323348466458,7,0.12120961581135067,4.571428571428571
2016-07-01,Technology,ICICI Securities Limited,-0.006723089103223389,9,-0.002282033839486871,9.613636363636363
2016-07-01,Technology,Systematix Group,-0.0207100591715976,1,-0.0207100591715976,1.0
2016-07-01,Telecommunications,ICICI Securities Limited,0.033478585601824096,2,0.024863356918180497,1.6764705882352942
2016-07-01,Telecommunications,Reliance Securities,0.031578947368421,1,0.031578947368421,1.0
2016-07-01,Telecommunications,Motilal Oswal,0.02122481364934225,2,-0.006118936350657751,1.5384615384615385
2016-07-01,Unknown,ICICI Securities Limited,-0.0448728813559322,1,-0.0448728813559322,2.95
2016-07-01,Utilities,ICICI Securities Limited,0.0615397968926308,1,0.050882357446264105,1.4285714285714286
2016-07-01,Utilities,HDFC Securities,0.0531822898650986,1,0.11112935365757029,1.2608695652173914
2016-07-01,Utilities,Motilal Oswal,0.0367671354939494,2,0.0367671354939494,1.2
2016-08-01,Consumer Goods,Karvy,0.0149892933618843,1,0.020395572349532605,1.2857142857142858
2016-08-01,Energy,HDFC Securities,0.029931699477702,1,0.039606498685865625,2.9375
2016-08-01,Energy,Reliance Securities,0.00841474948085436,5,0.05888753098483267,3.0625
2016-08-01,Energy,Ajcon Global,-0.0182481751824817,1,-0.011702720637027198,1.0
2016-08-01,Energy,ICICI Securities Limited,-0.03816340138427597,10,-0.014517696482824315,5.702702702702703
2016-08-01,Finance,HDFC Securities,0.03896699388889727,15,0.06048214657022917,13.210526315789474
2016-08-01,Finance,ICICI Securities Limited,0.028487920274390798,23,0.029990087852668122,16.8
2016-08-01,Finance,Phillip Capital,0.022015441491473855,11,0.002343425750491856,9.153846153846153
2016-08-01,Finance,Motilal Oswal,0.007860076187371251,6,0.12582277262601346,14.193548387096774
2016-08-01,Finance,IDBI Capital,0.007400989958097033,3,0.007400989958097033,6.230769230769231
2016-08-01,Finance,Reliance Securities,-0.028851832964969,4,0.008392657204289368,6.85
2016-08-01,Healthcare,Motilal Oswal,0.007517600803873072,11,0.045101174129322075,7.15
2016-08-01,Healthcare,Reliance Securities,0.0067711711568532625,8,-0.0012484878294402417,3.95
2016-08-01,Healthcare,Phillip Capital,-0.00239224212572835,14,0.04653731121850327,6.571428571428571
2016-08-01,Healthcare,Ashika Research,-0.0094093047569262,1,-0.0758667519226992,1.0769230769230769
