mean_of_mean_performance,number_of_monthly_predictions,combined_metric,mean_monthly_corpus_return,k_percent
0.009993168141264162,37.666666666666664,0.09772235983888389,2.4115036610561154,1.0
0.009993168141264162,37.666666666666664,0.09772235983888389,2.4115036610561154,1.5
0.009993168141264162,37.666666666666664,0.09772235983888389,2.4115036610561154,2.0
0.010259923902990313,41.016666666666666,0.10729949677353132,2.473064357438674,2.5
0.0106049694659197,52.56666666666667,0.11752833267312777,2.5754147391447315,3.0
0.010370570149265687,66.06666666666666,0.19036225152043698,3.4033025514845288,3.5
0.010005778213540683,67.46666666666667,0.1642507537683654,3.2969992720236445,4.0
0.010005778213540683,67.46666666666667,0.1642507537683654,3.2969992720236445,4.5
0.010089114805630597,70.01666666666667,0.16031900819543798,3.3286013266493204,5.0
0.006144628559718758,74.66666666666667,0.14931115152165975,3.2979303904176906,5.5
0.0060177184252058905,76.91666666666667,0.1911033596400758,3.766757837521073,6.0
0.00748230119171102,90.68333333333334,0.41634179318754694,5.87773869274347,6.5
0.005572429113542636,91.06666666666666,0.4123365698122161,5.820563648423756,7.0
0.005924327653958063,93.01666666666667,0.3721925726334339,5.803462220222213,7.5
0.0036983388591232793,98.36666666666666,0.3632769103748425,5.851553533100239,8.0
0.0036576509782199527,98.61666666666666,0.36667414081829286,5.896512075692495,8.5
0.003741769222138404,101.11666666666666,0.41203660523502594,5.859916013502634,9.0
0.004760186908253155,103.38333333333334,0.41503855354827895,6.1102845463284945,9.5
0.004671372491541149,106.55,0.3809133482994455,5.918228836392319,10.0
0.004647955798723933,107.26666666666667,0.38765949058344223,5.985725090263852,10.5
0.004378919630748302,111.8,0.3754741948320031,5.7380167748576305,11.0
0.003922054165115149,111.93333333333334,0.3726062744747523,5.666318765926362,11.5
0.003859156065253633,114.6,0.38398513373936793,5.67259219272424,12.0
0.003597485786383193,120.38333333333334,0.368385679760941,5.877954292231894,12.5
0.0037150022915732775,124.05,0.40796478486364135,6.192814331711076,13.0
0.004428900724069029,124.85,0.4195127511014052,6.367019372559995,13.5
0.004337852319387345,125.03333333333333,0.4112034365704506,6.178731156888599,14.0
0.004279292932023432,126.0,0.4039190672247853,6.136085341076448,14.5
0.004106760362458991,127.11666666666666,0.38466558002011136,6.069829782330153,15.0
0.00391490565827824,131.15,0.42086932546324546,6.604869226087026,15.5
0.0038206494735892184,133.9,0.4050690576910783,6.4079795078616595,16.0
0.0039119812644697405,136.43333333333334,0.39846236289250997,6.440793998811775,16.5
0.003951298609875889,136.93333333333334,0.3973323067308574,6.465580864490067,17.0
0.003938276389390494,137.18333333333334,0.3931503710699425,6.406948618306771,17.5
0.0038299811819462464,138.93333333333334,0.4089482138406823,6.560866704381008,18.0
0.003661229112629047,141.25,0.40734815455104795,6.583966841954394,18.5
0.0035629683070128406,143.5,0.40427890514046333,6.537891207989412,19.0
0.00392047755743198,144.41666666666666,0.41132947291177385,6.724445718101925,19.5
0.00391733005326382,144.53333333333333,0.4094367914156998,6.724949572070929,20.0
0.0036762313316996086,145.93333333333334,0.40333696242853273,6.697717528326434,20.5
0.0037382073207565545,146.16666666666666,0.4094363250074761,6.781850856516226,21.0
0.003606800734270084,149.63333333333333,0.40893069947991917,6.8966230796216905,21.5
0.0035239988405306,150.85,0.3975355390229283,6.755074538738845,22.0
0.003490362601027762,150.86666666666667,0.39656281307099417,6.730756389940493,22.5
0.0036969915680878677,151.78333333333333,0.394587728038235,6.697199083178046,23.0
0.003845805695972912,152.08333333333334,0.40012040138531285,6.749209050656924,23.5
0.0038640665936787656,152.91666666666666,0.3928132429080119,6.811233963828641,24.0
0.0035028198210337027,155.33333333333334,0.3981588633976529,5.806333131011427,24.5
0.0035028198210337027,155.33333333333334,0.3981588633976529,5.806333131011427,25.0
0.0034354280796292658,156.26666666666668,0.3965299914982463,5.675753332510021,25.5
0.0034823874507288973,157.86666666666667,0.4051923257888255,5.706367299361372,26.0
0.0035155375840689265,158.25,0.4074886710305266,5.755080448581305,26.5
