mean_of_mean_performance,number_of_monthly_predictions,combined_metric,mean_monthly_corpus_return,std_monthly_corpus_return,min_monthly_corpus_return,min_month,max_monthly_corpus_return,max_month,median_monthly_corpus_return,mode_monthly_corpus_return,avg_min_available_cash,k_percent
-0.005715483060555635,37.71666666666667,-0.18093495749886684,0.0037538090343992464,0.02927607257460914,-0.05219675589787487,2020-03-01,0.07198083569522429,2022-03-01,0.0,0.0,0.059535067664860525,1.0
-0.005715483060555635,37.71666666666667,-0.18093495749886684,0.0037538090343992464,0.02927607257460914,-0.05219675589787487,2020-03-01,0.07198083569522429,2022-03-01,0.0,0.0,0.059535067664860525,1.5
-0.005715483060555635,37.71666666666667,-0.18093495749886684,0.0037538090343992464,0.02927607257460914,-0.05219675589787487,2020-03-01,0.07198083569522429,2022-03-01,0.0,0.0,0.059535067664860525,2.0
-0.003238867374998579,49.75,-0.15987500503104865,0.0055867732651252895,0.03149048444134116,-0.05219675589787487,2020-03-01,0.10867436997852087,2018-07-01,0.0,0.0,0.03235394328871332,2.5
-0.0025028491828605485,70.5,-0.10808544824167199,0.00879212335046102,0.04311155935734059,-0.0922716461760058,2022-05-01,0.11432328821555338,2020-08-01,0.0028389333252798465,-0.0922716461760058,0.00571453856142243,3.0
-0.0024043229599768332,75.35,-0.10190854876254721,0.008455048750500058,0.043526113694023066,-0.0922716461760058,2022-05-01,0.11432328821555338,2020-08-01,0.0043143727373471386,-0.0922716461760058,0.005713210983093521,3.5
-0.0024043229599768332,75.35,-0.10190854876254721,0.008455048750500058,0.043526113694023066,-0.0922716461760058,2022-05-01,0.11432328821555338,2020-08-01,0.0043143727373471386,-0.0922716461760058,0.005713210983093521,4.0
-0.0024043229599768332,75.35,-0.10190854876254721,0.008455048750500058,0.043526113694023066,-0.0922716461760058,2022-05-01,0.11432328821555338,2020-08-01,0.0043143727373471386,-0.0922716461760058,0.005713210983093521,4.5
-0.002207356555006258,83.41666666666667,-0.1536947255106987,0.00865080179931913,0.04375910413066333,-0.0922716461760058,2022-05-01,0.11432328821555338,2020-08-01,0.0028389333252798465,-0.0922716461760058,0.006485110245094905,5.0
-0.0021903403682095356,86.93333333333334,-0.18649010212996905,0.009050699534765188,0.04731782315207907,-0.0922716461760058,2022-05-01,0.13990762998036743,2020-02-01,0.002796684307360353,-0.0922716461760058,0.017014272268494113,5.5
-0.0025088143079552696,102.61666666666666,-0.1549001927597353,0.005130366331414254,0.045928178658034724,-0.0922716461760058,2022-05-01,0.13990762998036743,2020-02-01,0.0030628016579294925,-0.0922716461760058,0.015397438621701499,6.0
-0.0024070408518374288,104.83333333333333,-0.16248772755622767,0.0048741524787941515,0.04594548293701442,-0.0922716461760058,2022-05-01,0.13990762998036743,2020-02-01,0.0026377018006036312,-0.0922716461760058,0.015245563172334662,6.5
-0.0025908726562338578,106.56666666666666,-0.17768902646482113,0.004133355063083555,0.046553584063846326,-0.0922716461760058,2022-05-01,0.13990762998036743,2020-02-01,0.0019979522162953955,-0.0922716461760058,0.014935016986739904,7.0
-0.0026961493959358103,109.83333333333333,-0.19557769139468367,0.003797729064849963,0.04635301773650404,-0.0922716461760058,2022-05-01,0.13990762998036743,2020-02-01,0.00028928564482677555,-0.0922716461760058,0.01508602161041006,7.5
