mean_of_mean_performance,number_of_monthly_predictions,combined_metric,mean_monthly_corpus_return,std_monthly_corpus_return,min_monthly_corpus_return,min_month,max_monthly_corpus_return,max_month,median_monthly_corpus_return,mode_monthly_corpus_return,avg_min_available_cash,k_percent
-0.0033597831992351656,38.56666666666667,-0.12535671276663699,0.002277739595471929,0.032747280919851844,-0.0644344578274616,2022-05-01,0.12008796579916003,2020-02-01,0.0,0.0,0.10764255057899771,1.0
-0.0033597831992351656,38.56666666666667,-0.12535671276663699,0.002277739595471929,0.032747280919851844,-0.0644344578274616,2022-05-01,0.12008796579916003,2020-02-01,0.0,0.0,0.10764255057899771,1.5
-0.0033597831992351656,38.56666666666667,-0.12535671276663699,0.002277739595471929,0.032747280919851844,-0.0644344578274616,2022-05-01,0.12008796579916003,2020-02-01,0.0,0.0,0.10764255057899771,2.0
-0.0008210317643734702,56.0,-0.15198992737130587,0.0035612461827727497,0.03192289761622998,-0.0644344578274616,2022-05-01,0.12008796579916003,2020-02-01,0.0011139605169652178,-0.0644344578274616,0.0600379744505833,2.5
-0.002755312895811025,78.2,-0.1909761965285141,0.005583552939821603,0.04013217417132214,-0.07396346435314938,2022-05-01,0.12206214869704368,2020-02-01,0.0005086382218590924,-0.07396346435314938,0.0318168475991311,3.0
-0.0026418263799891243,79.93333333333334,-0.17973082944954724,0.005791344874258404,0.03986857740570313,-0.07396346435314938,2022-05-01,0.12206214869704368,2020-02-01,0.0005086382218590924,-0.07396346435314938,0.03161942710954495,3.5
-0.0026418263799891243,79.93333333333334,-0.17973082944954724,0.005791344874258404,0.03986857740570313,-0.07396346435314938,2022-05-01,0.12206214869704368,2020-02-01,0.0005086382218590924,-0.07396346435314938,0.03161942710954495,4.0
-0.0026454122600870792,80.11666666666666,-0.1818282899308486,0.005813513650518706,0.039846568097954845,-0.07396346435314938,2022-05-01,0.12206214869704368,2020-02-01,0.0005086382218590924,-0.07396346435314938,0.03161942710954495,4.5
-0.003067298887200372,87.43333333333334,-0.23070050943535017,0.005334518974964859,0.0406525221540445,-0.07396346435314938,2022-05-01,0.12206214869704368,2020-02-01,0.0005687258014164254,-0.07396346435314938,0.029764160986858426,5.0
0.00044398903409228417,92.66666666666667,-0.20082210851959834,0.0069778098490909215,0.040549751468786685,-0.06402065682826874,2019-06-01,0.11554111156284463,2020-02-01,0.0011125093079265014,-0.06402065682826874,0.01950674286515503,5.5
0.0001380705096247102,106.33333333333333,-0.1629285244490072,0.005457102422388003,0.04117719711012021,-0.07097391091197713,2022-02-01,0.11554111156284463,2020-02-01,0.0011125093079265014,-0.07097391091197713,0.01427332597203544,6.0
0.00016430644985084703,106.71666666666667,-0.15703791233113445,0.005509489532023896,0.04112263595562093,-0.07097391091197713,2022-02-01,0.11554111156284463,2020-02-01,0.0011125093079265014,-0.07097391091197713,0.01427332597203544,6.5
0.0004314055051745167,110.15,-0.16508352226205403,0.0060933845935357825,0.040899121225590786,-0.07097391091197713,2022-02-01,0.11554111156284463,2020-02-01,0.004887163123307614,-0.07097391091197713,0.013163836354809123,7.0
0.00014971887642800172,111.63333333333334,-0.1885514925698825,0.0046180615696883335,0.04092239958723701,-0.07097391091197713,2022-02-01,0.11554111156284463,2020-02-01,0.0009123127836000444,-0.07097391091197713,0.014345776815808899,7.5
4.965430294938521e-05,113.93333333333334,-0.14040471510056382,0.004915694798929498,0.041097694523518434,-0.07097391091197713,2022-02-01,0.11554111156284463,2020-02-01,0.0010670934690145684,-0.07097391091197713,0.010966041775520928,8.0
0.0003212533415840124,117.1,-0.08820334076488578,0.003722013896160149,0.039857989306384706,-0.07097391091197713,2022-02-01,0.11554111156284463,2020-02-01,0.0010670934690145684,-0.07097391091197713,0.010336672165174065,8.5
0.0003680017730428518,117.13333333333334,-0.08503140967905123,0.0037261029178980117,0.0398576750796558,-0.07097391091197713,2022-02-01,0.11554111156284463,2020-02-01,0.0010670934690145684,-0.07097391091197713,0.01033683572604358,9.0
0.00034514435030298657,119.4,-0.06996115851385996,0.004543407418478542,0.04074486212321519,-0.07097391091197713,2022-02-01,0.11554111156284463,2020-02-01,0.0010670934690145684,-0.07097391091197713,0.010254063981016873,9.5
0.0006197340454486157,120.01666666666667,-0.04139300162661461,0.00472630488962391,0.04024785817327768,-0.07097391091197713,2022-02-01,0.11554111156284463,2020-02-01,0.0010670934690145684,-0.07097391091197713,0.009967167429292734,10.0
0.0001605132864651128,122.06666666666666,-0.08081487520079775,0.003059541306446436,0.04114981545509074,-0.09111323014037453,2020-03-01,0.11177865926610786,2020-08-01,0.0009600420270227117,-0.09111323014037453,0.00989145041206873,10.5
6.312682886094721e-05,124.31666666666666,-0.10857968671875594,0.002913463348525428,0.041428721696915936,-0.09111323014037453,2020-03-01,0.11177865926610786,2020-08-01,0.00117094729031475,-0.09111323014037453,0.009905170082494898,11.0
-0.00012290114013627614,131.63333333333333,-0.11715336374797815,0.001783791889344353,0.043070331371058125,-0.09111323014037453,2020-03-01,0.11177865926610786,2020-08-01,0.0002417867312755062,-0.09111323014037453,0.009241501201325397,11.5
-0.0003949459472742956,137.11666666666667,-0.1255633669630958,0.0003530503886504302,0.04369855220098516,-0.09111323014037453,2020-03-01,0.11177865926610786,2020-08-01,0.0002417867312755062,-0.09111323014037453,0.007492540338697367,12.0
-0.0006993687295711288,139.13333333333333,-0.13984007360954756,0.0008078432243356723,0.04329247721831766,-0.09111323014037453,2020-03-01,0.11177865926610786,2020-08-01,0.00015938157330641634,-0.09111323014037453,0.006822811675843852,12.5
-0.0006783783456452826,140.43333333333334,-0.11795463905280364,0.0011832807856665655,0.043768280023308404,-0.09111323014037453,2020-03-01,0.12500348902086755,2020-08-01,-0.001897559951332617,-0.09111323014037453,0.006823594286316394,13.0
-0.0006929443758036829,140.78333333333333,-0.11679386479308611,0.0009526088464456362,0.043660749199696654,-0.09111323014037453,2020-03-01,0.12500348902086755,2020-08-01,-0.001897559951332617,-0.09111323014037453,0.006823594286316394,13.5
-0.0004876355516740433,145.51666666666668,-0.10533764461109998,0.0002859308551278625,0.043836268825365676,-0.09111323014037453,2020-03-01,0.12500348902086755,2020-08-01,-0.002795763182453448,-0.09111323014037453,0.00675038520180261,14.0
-0.0006319569078361025,150.66666666666666,-0.10730572578321937,0.0010025777452498817,0.04279484783665425,-0.09111323014037453,2020-03-01,0.12500348902086755,2020-08-01,-0.002805167334957559,-0.09111323014037453,0.006271106304461882,14.5
-0.0007675351278618814,153.8,-0.13307125070290696,0.0003983607723070592,0.04232159018652228,-0.09111323014037453,2020-03-01,0.12500348902086755,2020-08-01,-0.0038248029016675344,-0.09111323014037453,0.006254554580323952,15.0
