mean_of_mean_performance,number_of_monthly_predictions,combined_metric,mean_monthly_corpus_return,std_monthly_corpus_return,min_monthly_corpus_return,min_month,max_monthly_corpus_return,max_month,median_monthly_corpus_return,mode_monthly_corpus_return,avg_min_available_cash,k_percent
-0.005715483060555635,37.71666666666667,-0.18093495749886684,0.003379372317397857,0.029101725034466945,-0.05052319767730107,2020-03-01,0.0679026147758226,2022-03-01,0.0,0.0,0.06571180494663205,1.0
-0.005715483060555635,37.71666666666667,-0.18093495749886684,0.003379372317397857,0.029101725034466945,-0.05052319767730107,2020-03-01,0.0679026147758226,2022-03-01,0.0,0.0,0.06571180494663205,1.5
-0.005715483060555635,37.71666666666667,-0.18093495749886684,0.003379372317397857,0.029101725034466945,-0.05052319767730107,2020-03-01,0.0679026147758226,2022-03-01,0.0,0.0,0.06571180494663205,2.0
-0.003238867374998579,49.75,-0.15987500503104865,0.005281080069488277,0.030837821296593845,-0.05052319767730107,2020-03-01,0.10234028383578209,2018-07-01,0.0,0.0,0.035830480848363835,2.5
-0.0025028491828605485,70.5,-0.10808544824167199,0.008798325114056059,0.042345206311346265,-0.08595030990806807,2022-05-01,0.11351702615504378,2020-08-01,0.004918726209175439,-0.08595030990806807,0.0069454225673466295,3.0
-0.0024043229599768332,75.35,-0.10190854876254721,0.008581524981372216,0.04273325346593789,-0.08595030990806807,2022-05-01,0.11351702615504378,2020-08-01,0.0062347304820296046,-0.08595030990806807,0.006935812878086904,3.5
-0.0024043229599768332,75.35,-0.10190854876254721,0.008581524981372216,0.04273325346593789,-0.08595030990806807,2022-05-01,0.11351702615504378,2020-08-01,0.0062347304820296046,-0.08595030990806807,0.006935812878086904,4.0
-0.0024043229599768332,75.35,-0.10190854876254721,0.008581524981372216,0.04273325346593789,-0.08595030990806807,2022-05-01,0.11351702615504378,2020-08-01,0.0062347304820296046,-0.08595030990806807,0.006935812878086904,4.5
-0.002207356555006258,83.41666666666667,-0.1536947255106987,0.00871527230922536,0.042915103495359506,-0.08595030990806807,2022-05-01,0.11351702615504378,2020-08-01,0.005282439618790491,-0.08595030990806807,0.007689728800152927,5.0
-0.0021903403682095356,86.93333333333334,-0.18649010212996905,0.00912040959270769,0.04667120574396716,-0.08595030990806807,2022-05-01,0.1401147616406495,2020-02-01,0.004586299712904474,-0.08595030990806807,0.018567233966166826,5.5
-0.0025088143079552696,102.61666666666666,-0.1549001927597353,0.005075020471101444,0.04523016404919926,-0.08595030990806807,2022-05-01,0.1401147616406495,2020-02-01,0.0024242561610627877,-0.08595030990806807,0.016009946225116492,6.0
-0.0024070408518374288,104.83333333333333,-0.16248772755622767,0.004711683896943848,0.04526317071963699,-0.08595030990806807,2022-05-01,0.1401147616406495,2020-02-01,0.0012448089155490116,-0.08595030990806807,0.01586528224707463,6.5
-0.0025908726562338578,106.56666666666666,-0.17768902646482113,0.0040925033700517175,0.04578956446077666,-0.08595030990806807,2022-05-01,0.1401147616406495,2020-02-01,0.0008218416926928374,-0.08595030990806807,0.015549496657549882,7.0
-0.0026961493959358103,109.83333333333333,-0.19557769139468367,0.003836382352557315,0.04578708950759113,-0.08595030990806807,2022-05-01,0.1401147616406495,2020-02-01,0.00014462226619554874,-0.08595030990806807,0.015695707974155544,7.5
-0.002510058767233757,110.66666666666667,-0.19708120794882839,0.0028907745149881615,0.048370471107545714,-0.12029901512058805,2020-03-01,0.1401147616406495,2020-02-01,0.0006452150955539859,-0.12029901512058805,0.004460305204101126,8.0
-0.00024164008200910643,114.58333333333333,-0.17988494311782952,0.0022620224309190338,0.04716229164746007,-0.12029901512058805,2020-03-01,0.1401147616406495,2020-02-01,0.0006452150955539859,-0.12029901512058805,0.004400498307549402,8.5
-3.72175050986298e-05,117.13333333333334,-0.13168414116068664,0.0015947505297741107,0.046707110497445824,-0.12029901512058805,2020-03-01,0.1401147616406495,2020-02-01,0.0006452150955539859,-0.12029901512058805,0.004427902626588722,9.0
-1.1171390784842322e-05,119.36666666666666,-0.12160669483482786,0.001260789152220441,0.04691196749786382,-0.12029901512058805,2020-03-01,0.1401147616406495,2020-02-01,0.0006452150955539859,-0.12029901512058805,0.00488282622702052,9.5
-5.745978397843579e-07,122.25,-0.11512248546940096,0.0005775864423352333,0.04707993584498097,-0.12029901512058805,2020-03-01,0.1401147616406495,2020-02-01,0.0002824184875990787,-0.12029901512058805,0.0051612004143932935,10.0
5.9890068245863744e-05,123.38333333333334,-0.10726189164051855,0.000973759695524038,0.04706947629117119,-0.12029901512058805,2020-03-01,0.14242290737732222,2020-02-01,0.0002824184875990787,-0.12029901512058805,0.006234604355124828,10.5
-0.000256597533693598,124.21666666666667,-0.10687656869625237,0.00030382900897928735,0.0469614971344851,-0.12029901512058805,2020-03-01,0.14242290737732222,2020-02-01,-0.0013630719753276455,-0.12029901512058805,0.006254673502418551,11.0
-0.0002981158650478995,131.25,-0.14822405142926307,-0.0008113093563890462,0.047174317202992845,-0.12029901512058805,2020-03-01,0.14242290737732222,2020-02-01,-0.0027708366797213335,-0.12029901512058805,0.006219326764594949,11.5
-0.0005538320684099186,135.3,-0.13909737322894367,-0.0014849229453715545,0.046698488650197656,-0.12029901512058805,2020-03-01,0.14242290737732222,2020-02-01,-0.0013630719753276455,-0.12029901512058805,0.005324807004128773,12.0
-0.0006532689886463413,137.9,-0.16642997422341152,-0.00031051877415338416,0.046292873254918085,-0.12029901512058805,2020-03-01,0.14242290737732222,2020-02-01,0.002073627687035895,-0.12029901512058805,0.005208938192390971,12.5
-0.0006659744580281299,137.91666666666666,-0.16704470702288854,-0.00039783782844829706,0.04628228340616766,-0.12029901512058805,2020-03-01,0.14242290737732222,2020-02-01,0.002073627687035895,-0.12029901512058805,0.005208938192390971,13.0
-0.0006687895637492712,138.16666666666666,-0.16686783040070371,-0.0002830984725515485,0.04645736042696944,-0.12029901512058805,2020-03-01,0.14242290737732222,2020-02-01,0.002073627687035895,-0.12029901512058805,0.005208938192390971,13.5
-0.0005902043414300932,139.85,-0.16293949095202095,-0.00040724000585861845,0.04787285260732307,-0.12029901512058805,2020-03-01,0.14242290737732222,2020-02-01,0.0025097006755193663,-0.12029901512058805,0.004545598853388753,14.0
-0.0005783483585143508,142.4,-0.17638253620922448,-0.0006838987306765564,0.04817473268249779,-0.12029901512058805,2020-03-01,0.14242290737732222,2020-02-01,0.0023092637196180377,-0.12029901512058805,0.004510543191468141,14.5
-0.0004808912529252847,147.46666666666667,-0.09956052325646042,-0.00037944691235364643,0.047404060372152494,-0.12029901512058805,2020-03-01,0.14242290737732222,2020-02-01,0.002429993348048387,-0.12029901512058805,0.004323046256853556,15.0
