mean_of_mean_performance,number_of_monthly_predictions,combined_metric,mean_monthly_corpus_return,std_monthly_corpus_return,min_monthly_corpus_return,min_month,max_monthly_corpus_return,max_month,median_monthly_corpus_return,mode_monthly_corpus_return,avg_min_available_cash,k_percent
-0.0034381479769036724,45.666666666666664,-0.24807544089356814,0.006175819142768713,0.031912738483185085,-0.046888300839826424,2018-02-01,0.08681914420511139,2020-03-01,0.0,0.0,0.015314763385337556,1.0
-0.0034381479769036724,45.666666666666664,-0.24807544089356814,0.006175819142768713,0.031912738483185085,-0.046888300839826424,2018-02-01,0.08681914420511139,2020-03-01,0.0,0.0,0.015314763385337556,1.5
-0.0034381479769036724,45.666666666666664,-0.24807544089356814,0.006175819142768713,0.031912738483185085,-0.046888300839826424,2018-02-01,0.08681914420511139,2020-03-01,0.0,0.0,0.015314763385337556,2.0
-5.0199624022183514e-05,68.11666666666666,-0.3026720827911547,-0.003909415209618583,0.025682417879575228,-0.05375689243539883,2020-03-01,0.04257292782197464,2022-08-01,-0.0011414248578750508,0.0,0.021406886366094204,2.5
-0.00039599189945585046,81.66666666666667,-0.2657408658543311,-0.003256548334083521,0.026969550377685256,-0.05375689243539883,2020-03-01,0.04257292782197464,2022-08-01,-0.0022828497157501015,0.0,0.00957237394366147,3.0
-0.00039599189945585046,81.66666666666667,-0.2657408658543311,-0.003256548334083521,0.026969550377685256,-0.05375689243539883,2020-03-01,0.04257292782197464,2022-08-01,-0.0022828497157501015,0.0,0.00957237394366147,3.5
-0.00039599189945585046,81.66666666666667,-0.2657408658543311,-0.003256548334083521,0.026969550377685256,-0.05375689243539883,2020-03-01,0.04257292782197464,2022-08-01,-0.0022828497157501015,0.0,0.00957237394366147,4.0
-0.0005319668626940628,83.76666666666667,-0.28619687753100725,-0.002646376942274752,0.027114171536989938,-0.05375689243539883,2020-03-01,0.04257292782197464,2022-08-01,-0.0022828497157501015,-0.05375689243539883,0.009687368387698842,4.5
-0.0009623153147801875,87.0,-0.3168190461600321,0.00396958575546204,0.022559616062538434,-0.023748126049772722,2020-04-01,0.04257292782197464,2022-08-01,0.0,-0.023748126049772722,0.0048263249587711474,5.0
-0.0010884768481709537,90.51666666666667,-0.31309455058390256,0.00396958575546204,0.022559616062538434,-0.023748126049772722,2020-04-01,0.04257292782197464,2022-08-01,0.0,-0.023748126049772722,0.003603633813948061,5.5
-0.0010884768481709537,90.51666666666667,-0.31309455058390256,0.00396958575546204,0.022559616062538434,-0.023748126049772722,2020-04-01,0.04257292782197464,2022-08-01,0.0,-0.023748126049772722,0.003603633813948061,6.0
-0.0011000176967226696,91.56666666666666,-0.3200685901630571,0.00396958575546204,0.022559616062538434,-0.023748126049772722,2020-04-01,0.04257292782197464,2022-08-01,0.0,-0.023748126049772722,0.003600710361008169,6.5
