mean_of_mean_performance,number_of_monthly_predictions,combined_metric,mean_monthly_corpus_return,std_monthly_corpus_return,min_monthly_corpus_return,min_month,max_monthly_corpus_return,max_month,median_monthly_corpus_return,mode_monthly_corpus_return,avg_min_available_cash,k_percent
-0.003653043791720722,45.45,-0.2506862153654898,0.002824356310754102,0.024486936874333346,-0.03441697838429558,2018-02-01,0.05621588510288511,2020-03-01,0.0,0.0,0.037936134208685794,1.0
-0.003653043791720722,45.45,-0.2506862153654898,0.002824356310754102,0.024486936874333346,-0.03441697838429558,2018-02-01,0.05621588510288511,2020-03-01,0.0,0.0,0.037936134208685794,1.5
-0.003653043791720722,45.45,-0.2506862153654898,0.002824356310754102,0.024486936874333346,-0.03441697838429558,2018-02-01,0.05621588510288511,2020-03-01,0.0,0.0,0.037936134208685794,2.0
-0.0002969241382573053,71.71666666666667,-0.31633518663234245,0.0017607456027470421,0.023303110597841067,-0.035238964698242836,2020-03-01,0.05202354990379865,2022-08-01,0.0,0.0,0.034196815102066305,2.5
-0.0009441241604902866,80.91666666666667,-0.31475394211229396,0.0027773023130106544,0.02402763642966896,-0.035238964698242836,2020-03-01,0.05202354990379865,2022-08-01,0.0,0.0,0.03509991045693382,3.0
-0.0009441241604902866,80.91666666666667,-0.31475394211229396,0.0027773023130106544,0.02402763642966896,-0.035238964698242836,2020-03-01,0.05202354990379865,2022-08-01,0.0,0.0,0.03509991045693382,3.5
-0.0009441241604902866,80.91666666666667,-0.31475394211229396,0.0027773023130106544,0.02402763642966896,-0.035238964698242836,2020-03-01,0.05202354990379865,2022-08-01,0.0,0.0,0.03509991045693382,4.0
-0.001095627809239823,83.45,-0.3398145032984729,0.0030849043990329034,0.02729035467695386,-0.035238964698242836,2020-03-01,0.05202354990379865,2022-08-01,-0.0024868455507456866,0.0,0.042809947361574105,4.5
-0.0017229112241282146,85.86666666666666,-0.3502359721341652,0.0033164487256725733,0.029046784934626032,-0.035238964698242836,2020-03-01,0.050559455791243435,2022-08-01,-0.004973691101491373,-0.035238964698242836,0.039498653568470654,5.0
-0.0015024492037653428,91.5,-0.31963295722015655,0.0033164487256725733,0.029046784934626032,-0.035238964698242836,2020-03-01,0.050559455791243435,2022-08-01,-0.004973691101491373,-0.035238964698242836,0.026652418693810104,5.5
-0.0015024492037653428,91.5,-0.31963295722015655,0.0033164487256725733,0.029046784934626032,-0.035238964698242836,2020-03-01,0.050559455791243435,2022-08-01,-0.004973691101491373,-0.035238964698242836,0.026652418693810104,6.0
-0.0015387510973327416,93.98333333333333,-0.32848385963608967,0.0033164487256725733,0.029046784934626032,-0.035238964698242836,2020-03-01,0.050559455791243435,2022-08-01,-0.004973691101491373,-0.035238964698242836,0.02693805743007139,6.5
-0.0015982021120705338,96.4,-0.3508548136350919,0.0035247873670843253,0.01718520068862266,-0.008591774157251542,2019-05-01,0.033089419058503156,2022-07-01,-0.0032431101515058014,-0.008591774157251542,0.0243578544814043,7.0
-0.0018556190043905816,101.01666666666667,-0.40382205224117895,-0.003866370555770382,0.005438755434269515,-0.008591774157251542,2019-05-01,0.003551660139371915,2019-03-01,-0.005212684102600951,-0.008591774157251542,0.023178333006267385,7.5
-0.0018461142850151621,107.93333333333334,-0.4062940626158584,-0.0034066970560915344,0.005134263136074794,-0.008591774157251542,2019-05-01,0.003551660139371915,2019-03-01,-0.0042933371032432555,-0.008591774157251542,0.018568225937294416,8.0
-0.001853004712605936,108.46666666666667,-0.4100987907011447,-0.0034066970560915344,0.005134263136074794,-0.008591774157251542,2019-05-01,0.003551660139371915,2019-03-01,-0.0042933371032432555,-0.008591774157251542,0.01842271227349799,8.5
-0.0018143502937042271,110.66666666666667,-0.40124681789017275,-0.003406892474260015,0.00513452628051161,-0.008592555829925463,2019-05-01,0.003551660139371915,2019-03-01,-0.0042933371032432555,-0.008592555829925463,0.01535533904324067,9.0
-0.002117683144943194,112.45,-0.4165482764621023,-0.003406892474260015,0.00513452628051161,-0.008592555829925463,2019-05-01,0.003551660139371915,2019-03-01,-0.0042933371032432555,-0.008592555829925463,0.015356685353377293,9.5
-0.0021242342540810115,113.91666666666667,-0.42843726847040253,-0.003406892474260015,0.00513452628051161,-0.008592555829925463,2019-05-01,0.003551660139371915,2019-03-01,-0.0042933371032432555,-0.008592555829925463,0.012212291071361755,10.0
-0.0019805748605567046,123.86666666666666,-0.43339203904611845,-0.0035524791363240604,0.005215363665730191,-0.008592555829925463,2019-05-01,0.003551660139371915,2019-03-01,-0.004584510427371347,-0.008592555829925463,0.011919826363670349,10.5
-0.0018578115565940378,125.36666666666666,-0.4406682238131106,0.0001597891932657025,0.012355175140337555,-0.008592555829925463,2019-05-01,0.018400733457730967,2019-03-01,-0.004584510427371347,-0.008592555829925463,0.009205365112728993,11.0
-0.0017164439454835391,125.96666666666667,-0.4324351984379166,-5.821076857659424e-05,0.012566959763526666,-0.00946455567729465,2019-05-01,0.018400733457730967,2019-03-01,-0.004584510427371347,-0.00946455567729465,0.008885012249157541,11.5
-0.0011930002906777467,128.61666666666667,-0.4231610892362953,0.001064427020748604,0.01238689244250749,-0.00946455567729465,2019-05-01,0.018400733457730967,2019-03-01,-0.0023392348487209502,-0.00946455567729465,0.00864876397329547,12.0
-0.00114233294647265,129.13333333333333,-0.41846354429341015,0.001064427020748604,0.01238689244250749,-0.00946455567729465,2019-05-01,0.018400733457730967,2019-03-01,-0.0023392348487209502,-0.00946455567729465,0.008698419145709265,12.5
-0.0011343013487517012,132.56666666666666,-0.4386416431525322,0.001064427020748604,0.01238689244250749,-0.00946455567729465,2019-05-01,0.018400733457730967,2019-03-01,-0.0023392348487209502,-0.00946455567729465,0.008177995808251938,13.0
