mean_of_mean_performance,number_of_monthly_predictions,combined_metric,mean_monthly_corpus_return,std_monthly_corpus_return,min_monthly_corpus_return,min_month,max_monthly_corpus_return,max_month,median_monthly_corpus_return,mode_monthly_corpus_return,avg_min_available_cash,k_percent
-0.006095563780295833,46.56666666666667,-0.2759431867252751,0.0013484835629795685,0.01993141125554068,-0.02608785211230158,2018-02-01,0.05401347375093235,2022-08-01,0.0,0.0,0.08522099764487169,1.0
-0.006095563780295833,46.56666666666667,-0.2759431867252751,0.0013484835629795685,0.01993141125554068,-0.02608785211230158,2018-02-01,0.05401347375093235,2022-08-01,0.0,0.0,0.08522099764487169,1.5
-0.006095563780295833,46.56666666666667,-0.2759431867252751,0.0013484835629795685,0.01993141125554068,-0.02608785211230158,2018-02-01,0.05401347375093235,2022-08-01,0.0,0.0,0.08522099764487169,2.0
-0.0007812905556624929,66.9,-0.32228596961935424,0.0025738174725983038,0.021602909590030337,-0.02204573747213856,2022-03-01,0.05401347375093235,2022-08-01,0.0,0.0,0.07120272711482947,2.5
-0.0013254160293280962,83.6,-0.30373314118014877,0.009835891683121073,0.024374305068223915,-0.02129563054520578,2019-08-01,0.05401347375093235,2022-08-01,0.0,0.0,0.0633934955116226,3.0
-0.0013254160293280962,83.6,-0.30373314118014877,0.009835891683121073,0.024374305068223915,-0.02129563054520578,2019-08-01,0.05401347375093235,2022-08-01,0.0,0.0,0.0633934955116226,3.5
-0.0013254160293280962,83.6,-0.30373314118014877,0.009835891683121073,0.024374305068223915,-0.02129563054520578,2019-08-01,0.05401347375093235,2022-08-01,0.0,0.0,0.0633934955116226,4.0
-0.0013670792916947742,86.58333333333333,-0.3385879538639329,0.009835891683121073,0.024374305068223915,-0.02129563054520578,2019-08-01,0.05401347375093235,2022-08-01,0.0,0.0,0.06313956694695885,4.5
-0.0011360826990246694,90.63333333333334,-0.3408837682995241,0.011850311373453784,0.017422226319826876,-0.0004876394759779634,2019-05-01,0.0410055118281174,2022-08-01,0.002411653002640124,0.0,0.05746072214849255,5.0
-0.0009388313769142395,93.35,-0.32856959736201846,0.011850311373453784,0.017422226319826876,-0.0004876394759779634,2019-05-01,0.0410055118281174,2022-08-01,0.002411653002640124,0.0,0.05226827669237008,5.5
-0.0009388313769142395,93.35,-0.32856959736201846,0.011850311373453784,0.017422226319826876,-0.0004876394759779634,2019-05-01,0.0410055118281174,2022-08-01,0.002411653002640124,0.0,0.05226827669237008,6.0
