mean_of_mean_performance,number_of_monthly_predictions,combined_metric,mean_monthly_corpus_return,std_monthly_corpus_return,min_monthly_corpus_return,min_month,max_monthly_corpus_return,max_month,median_monthly_corpus_return,mode_monthly_corpus_return,avg_min_available_cash,k_percent
-0.0034381479769036724,45.666666666666664,-0.24807544089356814,0.004463143695217856,0.03026550174931148,-0.05088665296229322,2018-02-01,0.08594969967844857,2020-06-01,0.0,0.0,0.013355881154402728,1.0
-0.0034381479769036724,45.666666666666664,-0.24807544089356814,0.004463143695217856,0.03026550174931148,-0.05088665296229322,2018-02-01,0.08594969967844857,2020-06-01,0.0,0.0,0.013355881154402728,1.5
-0.0034381479769036724,45.666666666666664,-0.24807544089356814,0.004463143695217856,0.03026550174931148,-0.05088665296229322,2018-02-01,0.08594969967844857,2020-06-01,0.0,0.0,0.013355881154402728,2.0
-5.0199624022183514e-05,68.11666666666666,-0.3026720827911547,-0.0023140877646959934,0.021358848697680583,-0.041454963324557115,2020-03-01,0.040772725249461406,2022-08-01,-0.0010239252401526566,0.0,0.017299097698402297,2.5
-0.00039599189945585046,81.66666666666667,-0.2657408658543311,-0.00146752531058087,0.02233902333623085,-0.041454963324557115,2020-03-01,0.040772725249461406,2022-08-01,-0.0020478504803053132,0.0,0.006438696059651602,3.0
-0.00039599189945585046,81.66666666666667,-0.2657408658543311,-0.00146752531058087,0.02233902333623085,-0.041454963324557115,2020-03-01,0.040772725249461406,2022-08-01,-0.0020478504803053132,0.0,0.006438696059651602,3.5
-0.00039599189945585046,81.66666666666667,-0.2657408658543311,-0.00146752531058087,0.02233902333623085,-0.041454963324557115,2020-03-01,0.040772725249461406,2022-08-01,-0.0020478504803053132,0.0,0.006438696059651602,4.0
-0.0005319668626940628,83.76666666666667,-0.28619687753100725,-0.0009201656796936013,0.022439601844932672,-0.041454963324557115,2020-03-01,0.040772725249461406,2022-08-01,-0.0020478504803053132,-0.041454963324557115,0.0065260401676537315,4.5
-0.0009623153147801875,87.0,-0.3168190461600321,0.004398010472168304,0.01954601700913707,-0.015123284858787556,2019-05-01,0.040772725249461406,2022-08-01,0.0,-0.015123284858787556,0.0036944852195037927,5.0
-0.0010884768481709537,90.51666666666667,-0.31309455058390256,0.004398010472168304,0.01954601700913707,-0.015123284858787556,2019-05-01,0.040772725249461406,2022-08-01,0.0,-0.015123284858787556,0.002888720977219307,5.5
