date,Company Name,Symbol,author,Sector,expected_return,actual_return
2021-05-28,eicher motors limited,EICHERMOT,Prabhudas Lilladhar,Manufacturing,8.177792724623055,0.014895108870738572
2021-05-28,eicher motors limited,EICHERMOT,Axis Direct,Manufacturing,-7.142451060281599,0.014895108870738572
2021-05-28,eicher motors limited,EICHERMOT,BOB Capital Markets Ltd.,Manufacturing,-16.61771115617123,0.014895108870738572
2021-05-28,eicher motors limited,EICHERMOT,ICICI Securities Limited,Manufacturing,12.566089939168837,0.014895108870738572
2021-05-27,eicher motors limited,EICHERMOT,Motilal Oswal,Manufacturing,21.283329227387302,0.013612167300380297
2021-03-12,eicher motors limited,EICHERMOT,Motilal Oswal,Manufacturing,22.684448107288027,0.002423691585245812
2021-02-15,eicher motors limited,EICHERMOT,Geojit BNP Paribas,Manufacturing,20.983498732903872,-0.04326636703308617
2021-02-11,eicher motors limited,EICHERMOT,IDBI Capital,Manufacturing,-1.6879985160452606,-0.039806338028169075
2021-02-11,eicher motors limited,EICHERMOT,Axis Direct,Manufacturing,-16.611961747955224,-0.039806338028169075
2021-02-11,eicher motors limited,EICHERMOT,ICICI Securities Limited,Manufacturing,8.227028369675137,-0.039806338028169075
2020-12-16,eicher motors limited,EICHERMOT,ICICI Securities Limited,Manufacturing,7.283105947127651,-0.03046486224056307
2020-11-18,eicher motors limited,EICHERMOT,Geojit BNP Paribas,Manufacturing,1.711925578522761,0.012178013327617787
2020-11-18,eicher motors limited,EICHERMOT,Dolat Capital,Manufacturing,2.215052917338796,0.012178013327617787
2020-11-18,eicher motors limited,EICHERMOT,IDBI Capital,Manufacturing,-8.662235918761377,0.012178013327617787
2020-11-13,eicher motors limited,EICHERMOT,ICICI Securities Limited,Manufacturing,3.3961663882923765,0.02919291338582681
2020-11-13,eicher motors limited,EICHERMOT,Axis Direct,Manufacturing,-1.5961110783098218,0.02919291338582681
2020-11-13,eicher motors limited,EICHERMOT,Motilal Oswal,Manufacturing,6.179909329515632,0.02919291338582681
2020-11-12,eicher motors limited,EICHERMOT,Emkay,Manufacturing,19.014832592359454,0.0965056082830025
2020-11-12,eicher motors limited,EICHERMOT,BOB Capital Markets Ltd.,Manufacturing,-24.441263023940188,0.0965056082830025
2020-11-12,eicher motors limited,EICHERMOT,Prabhudas Lilladhar,Manufacturing,3.3166308756859975,0.0965056082830025
2020-09-23,eicher motors limited,EICHERMOT,ICICI Securities Limited,Manufacturing,18.932973805855152,0.06260810251163244
2020-08-28,eicher motors limited,EICHERMOT,Axis Direct,Manufacturing,8.420672208167696,-0.024786516853932624
2020-08-24,eicher motors limited,EICHERMOT,ICICI Securities Limited,Manufacturing,13.487560017459636,0.010094850948509444
2020-08-18,eicher motors limited,EICHERMOT,Geojit BNP Paribas,Manufacturing,4.066831318195216,0.007071925754060197
2020-08-17,eicher motors limited,EICHERMOT,Motilal Oswal,Manufacturing,15.628810494891304,0.012109473046122022
2020-08-14,eicher motors limited,EICHERMOT,ICICI Securities Limited,Manufacturing,12.042454012703432,0.03855998436889413
2020-08-14,eicher motors limited,EICHERMOT,Dolat Capital,Manufacturing,-0.8644551377592334,0.03855998436889413
2020-08-13,eicher motors limited,EICHERMOT,BOB Capital Markets Ltd.,Manufacturing,-5.679812749607213,-0.013517374873260306
2020-06-14,eicher motors limited,EICHERMOT,Prabhudas Lilladhar,Manufacturing,13.245095392232104,0.006823529411764686
2020-06-14,eicher motors limited,EICHERMOT,Motilal Oswal,Manufacturing,19.52469216324524,0.006823529411764686
2020-06-13,eicher motors limited,EICHERMOT,BOB Capital Markets Ltd.,Manufacturing,9.817102952017203,0.011867541370731143
2020-05-26,eicher motors limited,EICHERMOT,ICICI Securities Limited,Manufacturing,15.838461070847204,0.11212365591397828
2020-04-29,eicher motors limited,EICHERMOT,Prabhudas Lilladhar,Manufacturing,22.314802538763043,-0.05276333657974522
2020-03-25,eicher motors limited,EICHERMOT,Prabhudas Lilladhar,Manufacturing,37.69194938873999,-0.08864661654135353
2020-02-25,eicher motors limited,EICHERMOT,BOB Capital Markets Ltd.,Manufacturing,46.94299787226538,-0.04748709122203106
2020-02-11,eicher motors limited,EICHERMOT,Geojit BNP Paribas,Manufacturing,9.562088480529102,-0.015605263157894754
2020-02-07,eicher motors limited,EICHERMOT,BOB Capital Markets Ltd.,Manufacturing,26.67014587333999,-0.029065726517250135
2020-02-07,eicher motors limited,EICHERMOT,IDBI Capital,Manufacturing,1.589456990418674,-0.029065726517250135
2020-02-07,eicher motors limited,EICHERMOT,ICICI Securities Limited,Manufacturing,3.63509950281389,-0.029065726517250135
2020-02-06,eicher motors limited,EICHERMOT,HDFC Securities,Manufacturing,-0.43726534355476593,-0.07271707317073176
2020-02-06,eicher motors limited,EICHERMOT,Motilal Oswal,Manufacturing,28.44352791556675,-0.07271707317073176
2019-11-15,eicher motors limited,EICHERMOT,Geojit BNP Paribas,Manufacturing,6.621396967274045,0.0028372765878015966
2019-11-12,eicher motors limited,EICHERMOT,Karvy,Manufacturing,-21.377820406566908,-0.0010511627906978024
2019-11-11,eicher motors limited,EICHERMOT,IDBI Capital,Manufacturing,-6.207167550018952,-0.002147870846981632
2019-11-11,eicher motors limited,EICHERMOT,ICICI Securities Limited,Manufacturing,3.9205871758767574,-0.002147870846981632
2019-11-10,eicher motors limited,EICHERMOT,HDFC Securities,Manufacturing,-9.403793975467568,-0.002147870846981632
2019-11-09,eicher motors limited,EICHERMOT,Motilal Oswal,Manufacturing,14.801299237193769,-0.003784658040665512
2019-09-19,eicher motors limited,EICHERMOT,Geojit BNP Paribas,Manufacturing,5.113474051737819,0.16114991905970688
2019-09-06,eicher motors limited,EICHERMOT,HDFC Securities,Manufacturing,-13.178625302838684,0.029755657896361375
2019-08-06,eicher motors limited,EICHERMOT,IDBI Capital,Manufacturing,-11.232602912863925,0.045861084681256055
2019-08-01,eicher motors limited,EICHERMOT,HDFC Securities,Manufacturing,-10.884633033062038,0.05329411764705882
2019-08-01,eicher motors limited,EICHERMOT,ICICI Securities Limited,Manufacturing,-4.152679498635492,0.05329411764705882
2019-08-01,eicher motors limited,EICHERMOT,Karvy,Manufacturing,-6.463344605372305,0.05329411764705882
2019-06-06,eicher motors limited,EICHERMOT,Motilal Oswal,Manufacturing,16.648466196763625,-0.0005907495569378311
2019-05-13,eicher motors limited,EICHERMOT,HDFC Securities,Manufacturing,1.06951871657754,0.10897323866739489
2019-05-13,eicher motors limited,EICHERMOT,IDBI Capital,Manufacturing,0.411764705882353,0.10897323866739489
2019-05-13,eicher motors limited,EICHERMOT,ICICI Securities Limited,Manufacturing,1.6042780748663104,0.10897323866739489
2019-05-13,eicher motors limited,EICHERMOT,Karvy,Manufacturing,-9.566795624970148,0.10897323866739489
2019-05-11,eicher motors limited,EICHERMOT,Motilal Oswal,Manufacturing,15.414744110778516,-0.002603491271820406
2019-03-22,eicher motors limited,EICHERMOT,Emkay,Manufacturing,-15.883919809336886,-0.019438990182328263
2019-03-15,eicher motors limited,EICHERMOT,HDFC Securities,Manufacturing,-6.778532427753363,-0.05584070796460179
2019-02-19,eicher motors limited,EICHERMOT,Emkay,Manufacturing,-11.760596694453906,0.008836639725691903
2019-02-13,eicher motors limited,EICHERMOT,IDBI Capital,Manufacturing,-1.2829243318205923,0.013029041112208583
2019-02-12,eicher motors limited,EICHERMOT,ICICI Securities Limited,Manufacturing,0.5303270428945095,-0.00023809523809524712
2019-02-12,eicher motors limited,EICHERMOT,Karvy,Manufacturing,3.2190204016829362,-0.00023809523809524712
2019-02-11,eicher motors limited,EICHERMOT,Motilal Oswal,Manufacturing,16.02905569007264,-0.011524181729359944
2019-02-11,eicher motors limited,EICHERMOT,Prabhudas Lilladhar,Manufacturing,0.009685230024213074,-0.011524181729359944
2018-11-13,eicher motors limited,EICHERMOT,IDBI Capital,Manufacturing,0.0,0.061587982832618
2018-11-13,eicher motors limited,EICHERMOT,Motilal Oswal,Manufacturing,13.09442060085837,0.061587982832618
2018-11-13,eicher motors limited,EICHERMOT,ICICI Securities Limited,Manufacturing,9.44206008583691,0.061587982832618
2018-11-13,eicher motors limited,EICHERMOT,Karvy,Manufacturing,-1.249543119479773,0.061587982832618
2018-09-26,eicher motors limited,EICHERMOT,JM Financial,Manufacturing,50.10897911884029,-0.02444264001009079
2018-09-20,eicher motors limited,EICHERMOT,Karvy,Manufacturing,22.720729128401658,-0.10014294393024353
2018-08-13,eicher motors limited,EICHERMOT,ICICI Securities Limited,Manufacturing,15.845070422535212,0.0007063536688221178
2018-08-11,eicher motors limited,EICHERMOT,IDBI Capital,Manufacturing,12.293349045159948,-0.006683288674618981
2018-08-10,eicher motors limited,EICHERMOT,Dolat Capital,Manufacturing,6.4192924267551135,-0.006683288674618981
2018-06-15,eicher motors limited,EICHERMOT,Religare,Manufacturing,13.482652613087396,0.007276106792835486
2018-05-16,eicher motors limited,EICHERMOT,Dolat Capital,Manufacturing,11.387562368741392,-0.037095803289843875
2018-05-11,eicher motors limited,EICHERMOT,ICICI Securities Limited,Manufacturing,15.245227924954632,-0.01051776268508856
2018-05-11,eicher motors limited,EICHERMOT,IDBI Capital,Manufacturing,4.886106313722756,-0.01051776268508856
2018-05-09,eicher motors limited,EICHERMOT,Motilal Oswal,Manufacturing,14.52041237113402,-0.009896103896103903
2018-03-12,eicher motors limited,EICHERMOT,ICICI Securities Limited,Manufacturing,14.05367231638418,0.022939540852702337
2018-02-13,eicher motors limited,EICHERMOT,ICICI Securities Limited,Manufacturing,16.178483241343717,-0.03937943262411354
2018-02-12,eicher motors limited,EICHERMOT,Religare,Manufacturing,24.451254493823303,-0.017681524083393182
2018-02-07,eicher motors limited,EICHERMOT,Motilal Oswal,Manufacturing,24.57826187451511,-0.011640099185263908
2017-11-20,eicher motors limited,EICHERMOT,Axis Direct,Manufacturing,2.7038931166956224,-0.0026058631921824474
2017-11-15,eicher motors limited,EICHERMOT,ICICI Securities Limited,Manufacturing,10.906397297558906,-0.0003360522022838781
2017-11-14,eicher motors limited,EICHERMOT,Motilal Oswal,Manufacturing,15.419902138070416,0.023576509489936663
2017-11-14,eicher motors limited,EICHERMOT,Motilal Oswal,Manufacturing,15.419902138070416,0.023576509489936663
2017-08-14,eicher motors limited,EICHERMOT,Axis Direct,Manufacturing,3.741765480895916,0.026433224755700355
2017-08-10,eicher motors limited,EICHERMOT,HDFC Securities,Manufacturing,18.601319853276035,0.03731586008754677
2017-08-09,eicher motors limited,EICHERMOT,Religare,Manufacturing,28.382912100201303,-0.03537777777777779
2017-05-15,eicher motors limited,EICHERMOT,Axis Direct,Manufacturing,5.415030212132891,-0.01947068505276562
2017-05-09,eicher motors limited,EICHERMOT,ICICI Securities Limited,Manufacturing,12.491954981088446,0.07589601769911515
2017-05-08,eicher motors limited,EICHERMOT,Karvy,Manufacturing,2.9605764335589004,0.09205484528441708
2017-05-06,eicher motors limited,EICHERMOT,HDFC Securities,Manufacturing,23.595788284060536,0.04968719515180715
2017-02-13,eicher motors limited,EICHERMOT,Karvy,Manufacturing,8.261027482949272,0.015201186277653005
2017-02-07,eicher motors limited,EICHERMOT,Axis Direct,Manufacturing,1.5766620294254037,0.009840615669288042
2017-02-06,eicher motors limited,EICHERMOT,ICICI Securities Limited,Manufacturing,21.82762463466431,0.003915966386554571
2017-02-02,eicher motors limited,EICHERMOT,HDFC Securities,Manufacturing,20.397945031053943,-0.001725078698845756
2016-11-03,eicher motors limited,EICHERMOT,ICICI Securities Limited,Manufacturing,14.636642784032752,-0.015105519480519284
2016-10-31,eicher motors limited,EICHERMOT,HDFC Securities,Manufacturing,11.117132138390996,-0.04539307555140675
2016-08-02,eicher motors limited,EICHERMOT,ICICI Securities Limited,Manufacturing,14.470174795956915,0.011060054595086365
2016-08-01,eicher motors limited,EICHERMOT,HDFC Securities,Manufacturing,10.934959805361528,-0.04236946892756476
2016-07-29,eicher motors limited,EICHERMOT,Motilal Oswal,Manufacturing,20.87261526409031,-0.06072141293549818
2016-05-09,eicher motors limited,EICHERMOT,ICICI Securities Limited,Manufacturing,9.845849657647102,-0.036387140836138365
2016-05-05,eicher motors limited,EICHERMOT,Motilal Oswal,Manufacturing,16.50026794807648,0.023800249889977507
2016-02-09,eicher motors limited,EICHERMOT,ICICI Securities Limited,Manufacturing,11.886210038211017,-0.007900975905607439
2016-02-08,eicher motors limited,EICHERMOT,HDFC Securities,Manufacturing,9.563632902269543,-0.03190659340659334
2016-02-06,eicher motors limited,EICHERMOT,Angel Broking,Manufacturing,10.62329082766023,-0.025258517470338627
2015-11-13,eicher motors limited,EICHERMOT,Angel Broking,Manufacturing,21.836248139910715,0.018263991281492337
2015-11-09,eicher motors limited,EICHERMOT,HDFC Securities,Manufacturing,20.94656010029776,-0.04903109227989282
2015-11-09,eicher motors limited,EICHERMOT,ICICI Securities Limited,Manufacturing,19.103588779188215,-0.04903109227989282
2015-10-14,eicher motors limited,EICHERMOT,Karvy,Manufacturing,18.431040362592267,0.00034548944337821005
2015-07-22,eicher motors limited,EICHERMOT,HDFC Securities,Manufacturing,-3.030360450409057,-0.08142239946826191
2015-05-11,eicher motors limited,EICHERMOT,HDFC Securities,Manufacturing,1.424879679461352,0.07233628318584068
2024-05-21,zee entertainment enterprises limited,ZEEL,Keynote Capitals Ltd,Telecommunications,4.336043360433608,0.015740120562625547
2024-05-06,zee entertainment enterprises limited,ZEEL,Emkay,Telecommunications,9.970674486803514,-0.03293084522502744
2024-03-05,zee entertainment enterprises limited,ZEEL,Prabhudas Lilladhar,Telecommunications,7.707191228635916,0.0035369774919614878
2024-02-15,zee entertainment enterprises limited,ZEEL,Keynote Capitals Ltd,Telecommunications,-6.333155934007453,0.024734042553191518
2024-02-14,zee entertainment enterprises limited,ZEEL,Prabhudas Lilladhar,Telecommunications,-16.58341658341658,-0.12241887905604722
2024-02-01,zee entertainment enterprises limited,ZEEL,Keynote Capitals Ltd,Telecommunications,2.022867194371145,0.01618497109826596
2024-01-22,zee entertainment enterprises limited,ZEEL,Motilal Oswal,Telecommunications,-13.56957649092481,0.023734177215189875
2023-11-13,zee entertainment enterprises limited,ZEEL,Keynote Capitals Ltd,Telecommunications,15.033716779055933,-0.032625786163522054
2023-11-10,zee entertainment enterprises limited,ZEEL,Prabhudas Lilladhar,Telecommunications,26.12974492870055,-0.007738095238095193
2023-08-29,zee entertainment enterprises limited,ZEEL,Motilal Oswal,Telecommunications,20.77750518965843,-0.012969924812030032
2023-08-21,zee entertainment enterprises limited,ZEEL,Geojit BNP Paribas,Telecommunications,15.086683880486895,0.0009192866335723479
2023-08-11,zee entertainment enterprises limited,ZEEL,Keynote Capitals Ltd,Telecommunications,17.01734957548912,0.0068014705882353775
2023-08-10,zee entertainment enterprises limited,ZEEL,Sharekhan,Telecommunications,28.96094325718498,-0.03832752613240418
2023-08-10,zee entertainment enterprises limited,ZEEL,ICICI Securities Limited,Telecommunications,5.263157894736842,-0.03832752613240418
2023-08-09,zee entertainment enterprises limited,ZEEL,Motilal Oswal,Telecommunications,15.583075335397318,0.10752907569883682
2023-05-29,zee entertainment enterprises limited,ZEEL,Keynote Capitals Ltd,Telecommunications,25.22733177448689,-0.0015588464536242296
2023-05-28,zee entertainment enterprises limited,ZEEL,ICICI Direct,Telecommunications,15.303983228511523,-0.0015588464536242296
2023-05-26,zee entertainment enterprises limited,ZEEL,Motilal Oswal,Telecommunications,10.062893081761,0.015885416666666725
2023-05-26,zee entertainment enterprises limited,ZEEL,Motilal Oswal,Telecommunications,10.062893081761,0.015885416666666725
2023-03-06,zee entertainment enterprises limited,ZEEL,Keynote Capitals Ltd,Telecommunications,29.47799385875128,-0.022715800100959114
2023-02-24,zee entertainment enterprises limited,ZEEL,Geojit BNP Paribas,Telecommunications,22.219381232421366,0.021794871794871794
2023-02-14,zee entertainment enterprises limited,ZEEL,ICICI Direct,Telecommunications,20.23121387283237,-0.008064516129032258
2023-02-14,zee entertainment enterprises limited,ZEEL,ICICI Securities Limited,Telecommunications,3.04556904053126,-0.008064516129032258
2023-02-14,zee entertainment enterprises limited,ZEEL,Keynote Capitals Ltd,Telecommunications,16.99421965317919,-0.008064516129032258
2023-02-14,zee entertainment enterprises limited,ZEEL,Prabhudas Lilladhar,Telecommunications,28.092485549132952,-0.008064516129032258
2023-02-13,zee entertainment enterprises limited,ZEEL,Motilal Oswal,Telecommunications,21.364781314403483,0.00023375409069650746
2023-02-03,zee entertainment enterprises limited,ZEEL,Keynote Capitals Ltd,Telecommunications,14.687216681776974,0.01593444115638516
2022-11-14,zee entertainment enterprises limited,ZEEL,ICICI Securities Limited,Telecommunications,-0.31972917058492484,-0.01995350639287111
2022-11-13,zee entertainment enterprises limited,ZEEL,ICICI Direct,Telecommunications,16.607109272145937,-0.01995350639287111
2022-11-12,zee entertainment enterprises limited,ZEEL,Prabhudas Lilladhar,Telecommunications,18.64406779661016,-0.03576835730507187
2022-11-12,zee entertainment enterprises limited,ZEEL,Motilal Oswal,Telecommunications,19.414483821263474,-0.03576835730507187
2022-08-23,zee entertainment enterprises limited,ZEEL,Geojit BNP Paribas,Telecommunications,19.69785008715864,0.0009693679720822024
2022-08-15,zee entertainment enterprises limited,ZEEL,ICICI Securities Limited,Telecommunications,24.06947890818858,0.084375
2022-08-13,zee entertainment enterprises limited,ZEEL,Prabhudas Lilladhar,Telecommunications,29.52060555088309,0.06624472573839657
2022-08-13,zee entertainment enterprises limited,ZEEL,Motilal Oswal,Telecommunications,30.361648444070642,0.06624472573839657
2022-06-10,zee entertainment enterprises limited,ZEEL,Geojit BNP Paribas,Telecommunications,24.073681981791232,-0.0502793296089385
2022-05-28,zee entertainment enterprises limited,ZEEL,ICICI Direct,Telecommunications,32.68744734625105,0.06634372367312552
2022-05-27,zee entertainment enterprises limited,ZEEL,LKP Securities,Telecommunications,7.05115544143788,0.06634372367312552
2022-05-27,zee entertainment enterprises limited,ZEEL,LKP Securities,Telecommunications,7.05115544143788,0.06634372367312552
2022-05-27,zee entertainment enterprises limited,ZEEL,Prabhudas Lilladhar,Telecommunications,46.30159378831223,0.06634372367312552
2022-03-28,zee entertainment enterprises limited,ZEEL,LKP Securities,Telecommunications,20.080053368912605,-0.022542372881355854
2022-02-09,zee entertainment enterprises limited,ZEEL,Motilal Oswal,Telecommunications,55.42077331311599,-0.07613931085587249
2022-02-07,zee entertainment enterprises limited,ZEEL,Geojit BNP Paribas,Telecommunications,24.093165330278744,-0.04437601883716718
2022-02-03,zee entertainment enterprises limited,ZEEL,Prabhudas Lilladhar,Telecommunications,48.40100610851598,-0.058741744873131656
2022-02-02,zee entertainment enterprises limited,ZEEL,Motilal Oswal,Telecommunications,42.608695652173914,-0.03095321843123465
2022-01-01,zee entertainment enterprises limited,ZEEL,Sharekhan,Telecommunications,24.68827930174563,0.0012552957790680501
2022-01-01,zee entertainment enterprises limited,ZEEL,Emkay,Telecommunications,34.03990024937655,0.0012552957790680501
2021-12-22,zee entertainment enterprises limited,ZEEL,Prabhudas Lilladhar,Telecommunications,22.72660062102618,-0.10436619718309863
2021-12-22,zee entertainment enterprises limited,ZEEL,Prabhudas Lilladhar,Telecommunications,22.72660062102618,-0.10436619718309863
2021-11-17,zee entertainment enterprises limited,ZEEL,Geojit BNP Paribas,Telecommunications,24.003825310806505,-0.02527301092043689
2021-11-12,zee entertainment enterprises limited,ZEEL,ICICI Securities Limited,Telecommunications,5.532459226095303,0.01974522292993627
2021-11-12,zee entertainment enterprises limited,ZEEL,LKP Securities,Telecommunications,15.078100095632774,0.01974522292993627
2021-11-12,zee entertainment enterprises limited,ZEEL,Prabhudas Lilladhar,Telecommunications,22.750346100599902,0.01974522292993627
2021-09-23,zee entertainment enterprises limited,ZEEL,ICICI Securities Limited,Telecommunications,3.7083595223130144,-0.03990683229813672
2021-09-23,zee entertainment enterprises limited,ZEEL,Prabhudas Lilladhar,Telecommunications,26.999059266227665,-0.03990683229813672
2021-09-15,zee entertainment enterprises limited,ZEEL,Prabhudas Lilladhar,Telecommunications,18.614210217263658,-0.0017584994138335954
2021-08-08,zee entertainment enterprises limited,ZEEL,ICICI Securities Limited,Telecommunications,1.9607843137254901,-0.04047742605085617
2021-08-07,zee entertainment enterprises limited,ZEEL,Motilal Oswal,Telecommunications,12.418300653594772,-0.04473684210526316
2021-08-07,zee entertainment enterprises limited,ZEEL,Prabhudas Lilladhar,Telecommunications,37.94983642311886,-0.04473684210526316
2021-07-01,zee entertainment enterprises limited,ZEEL,Ashika Research,Telecommunications,16.144018583042975,0.01432863415761495
2021-05-25,zee entertainment enterprises limited,ZEEL,Geojit BNP Paribas,Telecommunications,10.035419126328216,0.03799019607843137
2021-05-21,zee entertainment enterprises limited,ZEEL,ICICI Securities Limited,Telecommunications,12.742527530152078,0.06848249027237348
2021-05-20,zee entertainment enterprises limited,ZEEL,Motilal Oswal,Telecommunications,0.15731515469324142,0.028316326530612303
2021-05-17,zee entertainment enterprises limited,ZEEL,Edelweiss,Telecommunications,13.177470775770464,0.008421052631578918
2021-02-04,zee entertainment enterprises limited,ZEEL,LKP Securities,Telecommunications,32.56616800920598,-0.14214711729622267
