date,Company Name,Symbol,author,Sector,expected_return,actual_return
2023-05-12,eicher motors limited,EICHERMOT,Axis Direct,Manufacturing,7.546155224950711,0.0008815426997244678
2023-05-12,eicher motors limited,EICHERMOT,ICICI Direct,Manufacturing,14.853778592799927,0.0008815426997244678
2023-04-17,eicher motors limited,EICHERMOT,Ventura,Manufacturing,28.646639826571697,0.018877859167144104
2023-03-23,eicher motors limited,EICHERMOT,Motilal Oswal,Manufacturing,23.817331010690992,-0.013487179487179425
2023-02-15,eicher motors limited,EICHERMOT,Axis Direct,Manufacturing,6.91149600591939,-0.013498701181699371
2023-02-15,eicher motors limited,EICHERMOT,ICICI Direct,Manufacturing,22.767014481373536,-0.013498701181699371
2023-02-15,eicher motors limited,EICHERMOT,ICICI Securities Limited,Manufacturing,13.042296483094995,-0.013498701181699371
2022-11-21,eicher motors limited,EICHERMOT,BOB Capital Markets Ltd.,Manufacturing,4.8659207955958115,0.00013311837181448412
2022-11-15,eicher motors limited,EICHERMOT,Geojit BNP Paribas,Manufacturing,21.200501437947054,-0.02082473933514467
2022-11-11,eicher motors limited,EICHERMOT,Motilal Oswal,Manufacturing,17.909451223843277,-0.008283270902537334
2022-11-11,eicher motors limited,EICHERMOT,Axis Direct,Manufacturing,17.19915332490446,-0.008283270902537334
2022-11-11,eicher motors limited,EICHERMOT,ICICI Securities Limited,Manufacturing,6.407987354256457,-0.008283270902537334
2022-11-11,eicher motors limited,EICHERMOT,ICICI Direct,Manufacturing,22.45535777705169,-0.008283270902537334
2022-11-11,eicher motors limited,EICHERMOT,Prabhudas Lilladhar,Manufacturing,19.149178183472674,-0.008283270902537334
2022-09-24,eicher motors limited,EICHERMOT,Prabhudas Lilladhar,Manufacturing,15.890841864186974,-0.02705832663460352
2022-09-22,eicher motors limited,EICHERMOT,Axis Direct,Manufacturing,10.036678892964321,-0.06600690754516467
2022-09-09,eicher motors limited,EICHERMOT,ICICI Direct,Manufacturing,15.121816550486574,0.010907003444316877
2022-08-16,eicher motors limited,EICHERMOT,HDFC Securities,Manufacturing,-0.15128593040847746,0.021683138664270768
2022-08-16,eicher motors limited,EICHERMOT,Geojit BNP Paribas,Manufacturing,13.164349959116924,0.021683138664270768
2022-08-16,eicher motors limited,EICHERMOT,Axis Direct,Manufacturing,-6.532256856547989,0.021683138664270768
2022-08-16,eicher motors limited,EICHERMOT,ICICI Securities Limited,Manufacturing,15.103655592417798,0.021683138664270768
2022-08-11,eicher motors limited,EICHERMOT,ICICI Securities Limited,Manufacturing,15.38888272495284,0.06357772183763379
2022-08-11,eicher motors limited,EICHERMOT,ICICI Direct,Manufacturing,14.908152182467857,0.06357772183763379
2022-08-10,eicher motors limited,EICHERMOT,Prabhudas Lilladhar,Manufacturing,5.914053860411504,-0.007632063882063854
2022-05-16,eicher motors limited,EICHERMOT,IDBI Capital,Manufacturing,6.419144750663694,0.03295019157088123
2022-05-16,eicher motors limited,EICHERMOT,Axis Direct,Manufacturing,-0.6856509864588636,0.03295019157088123
2022-05-15,eicher motors limited,EICHERMOT,Prabhudas Lilladhar,Manufacturing,8.944530615259612,0.03295019157088123
2022-05-15,eicher motors limited,EICHERMOT,Motilal Oswal,Manufacturing,10.773696976642038,0.03295019157088123
2022-05-15,eicher motors limited,EICHERMOT,ICICI Direct,Manufacturing,1.9464370131338213,0.03295019157088123
2022-03-14,eicher motors limited,EICHERMOT,ICICI Securities Limited,Manufacturing,9.571870069806133,0.016336206896551762
2022-02-17,eicher motors limited,EICHERMOT,Geojit BNP Paribas,Manufacturing,15.661757895711773,-0.001553714116602478
2022-02-15,eicher motors limited,EICHERMOT,ICICI Securities Limited,Manufacturing,2.4229074889867843,0.005446824224519941
2022-02-15,eicher motors limited,EICHERMOT,Axis Direct,Manufacturing,2.7900146842878124,0.005446824224519941
2022-02-15,eicher motors limited,EICHERMOT,ICICI Securities Limited,Manufacturing,2.4229074889867843,0.005446824224519941
2022-02-15,eicher motors limited,EICHERMOT,Prabhudas Lilladhar,Manufacturing,14.76288126512591,0.005446824224519941
2021-11-10,eicher motors limited,EICHERMOT,Geojit BNP Paribas,Manufacturing,6.867425633492472,-0.002564102564102564
2021-11-08,eicher motors limited,EICHERMOT,Axis Direct,Manufacturing,5.117565698478561,0.01686287575892203
2021-11-04,eicher motors limited,EICHERMOT,Motilal Oswal,Manufacturing,22.10700330628194,-0.00018350307367648408
2021-08-17,eicher motors limited,EICHERMOT,Geojit BNP Paribas,Manufacturing,12.467088194030708,0.0299485352335709
2021-08-13,eicher motors limited,EICHERMOT,Prabhudas Lilladhar,Manufacturing,8.798918768509129,-0.015015661707126041
2021-08-13,eicher motors limited,EICHERMOT,ICICI Securities Limited,Manufacturing,14.653683053243277,-0.015015661707126041
2021-08-12,eicher motors limited,EICHERMOT,BOB Capital Markets Ltd.,Manufacturing,-13.617088110570133,-0.030737864077669937
2021-05-31,eicher motors limited,EICHERMOT,IDBI Capital,Manufacturing,-4.175471835604457,0.025957854406130267
2021-05-28,eicher motors limited,EICHERMOT,Prabhudas Lilladhar,Manufacturing,8.177792724623055,0.010365934544903397
2021-05-28,eicher motors limited,EICHERMOT,Axis Direct,Manufacturing,-7.142451060281599,0.010365934544903397
2021-05-28,eicher motors limited,EICHERMOT,BOB Capital Markets Ltd.,Manufacturing,-16.61771115617123,0.010365934544903397
2021-05-28,eicher motors limited,EICHERMOT,ICICI Securities Limited,Manufacturing,12.566089939168837,0.010365934544903397
2021-05-27,eicher motors limited,EICHERMOT,Motilal Oswal,Manufacturing,21.283329227387302,0.017547528517110302
2021-03-12,eicher motors limited,EICHERMOT,Motilal Oswal,Manufacturing,22.684448107288027,0.007744452018480752
2021-02-15,eicher motors limited,EICHERMOT,Geojit BNP Paribas,Manufacturing,20.983498732903872,-0.02691287160881579
2021-02-11,eicher motors limited,EICHERMOT,IDBI Capital,Manufacturing,-1.6879985160452606,-0.02463028169014078
2021-02-11,eicher motors limited,EICHERMOT,Axis Direct,Manufacturing,-16.611961747955224,-0.02463028169014078
2021-02-11,eicher motors limited,EICHERMOT,ICICI Securities Limited,Manufacturing,8.227028369675137,-0.02463028169014078
2020-12-16,eicher motors limited,EICHERMOT,ICICI Securities Limited,Manufacturing,7.283105947127651,0.0037423635554476677
2020-11-18,eicher motors limited,EICHERMOT,Geojit BNP Paribas,Manufacturing,1.711925578522761,0.009567047270176604
2020-11-18,eicher motors limited,EICHERMOT,Dolat Capital,Manufacturing,2.215052917338796,0.009567047270176604
2020-11-18,eicher motors limited,EICHERMOT,IDBI Capital,Manufacturing,-8.662235918761377,0.009567047270176604
2020-11-13,eicher motors limited,EICHERMOT,ICICI Securities Limited,Manufacturing,3.3961663882923765,0.0006692913385826056
2020-11-13,eicher motors limited,EICHERMOT,Axis Direct,Manufacturing,-1.5961110783098218,0.0006692913385826056
2020-11-13,eicher motors limited,EICHERMOT,Motilal Oswal,Manufacturing,6.179909329515632,0.0006692913385826056
2020-11-12,eicher motors limited,EICHERMOT,Emkay,Manufacturing,19.014832592359454,0.096009490940466
2020-11-12,eicher motors limited,EICHERMOT,BOB Capital Markets Ltd.,Manufacturing,-24.441263023940188,0.096009490940466
2020-11-12,eicher motors limited,EICHERMOT,Prabhudas Lilladhar,Manufacturing,3.3166308756859975,0.096009490940466
2020-09-23,eicher motors limited,EICHERMOT,ICICI Securities Limited,Manufacturing,18.932973805855152,0.03169382932592764
2020-08-28,eicher motors limited,EICHERMOT,Axis Direct,Manufacturing,8.420672208167696,-0.042202247191011275
2020-08-24,eicher motors limited,EICHERMOT,ICICI Securities Limited,Manufacturing,13.487560017459636,0.0157407407407407
2020-08-18,eicher motors limited,EICHERMOT,Geojit BNP Paribas,Manufacturing,4.066831318195216,-0.008287703016241306
2020-08-17,eicher motors limited,EICHERMOT,Motilal Oswal,Manufacturing,15.628810494891304,0.006900079088071878
2020-08-14,eicher motors limited,EICHERMOT,ICICI Securities Limited,Manufacturing,12.042454012703432,0.045559788980070334
2020-08-14,eicher motors limited,EICHERMOT,Dolat Capital,Manufacturing,-0.8644551377592334,0.045559788980070334
2020-08-13,eicher motors limited,EICHERMOT,BOB Capital Markets Ltd.,Manufacturing,-5.679812749607213,-0.02596091805696369
2020-06-14,eicher motors limited,EICHERMOT,Prabhudas Lilladhar,Manufacturing,13.245095392232104,-0.011947058823529446
2020-06-14,eicher motors limited,EICHERMOT,Motilal Oswal,Manufacturing,19.52469216324524,-0.011947058823529446
2020-06-13,eicher motors limited,EICHERMOT,BOB Capital Markets Ltd.,Manufacturing,9.817102952017203,0.006578352881643944
2020-05-26,eicher motors limited,EICHERMOT,ICICI Securities Limited,Manufacturing,15.838461070847204,0.09116263440860213
2020-04-29,eicher motors limited,EICHERMOT,Prabhudas Lilladhar,Manufacturing,22.314802538763043,-0.05702253741375285
2020-03-25,eicher motors limited,EICHERMOT,Prabhudas Lilladhar,Manufacturing,37.69194938873999,-0.02120300751879702
2020-02-25,eicher motors limited,EICHERMOT,BOB Capital Markets Ltd.,Manufacturing,46.94299787226538,-0.021606425702811356
2020-02-11,eicher motors limited,EICHERMOT,Geojit BNP Paribas,Manufacturing,9.562088480529102,0.018699999999999984
2020-02-07,eicher motors limited,EICHERMOT,BOB Capital Markets Ltd.,Manufacturing,26.67014587333999,-0.04259380508687999
2020-02-07,eicher motors limited,EICHERMOT,IDBI Capital,Manufacturing,1.589456990418674,-0.04259380508687999
2020-02-07,eicher motors limited,EICHERMOT,ICICI Securities Limited,Manufacturing,3.63509950281389,-0.04259380508687999
2020-02-06,eicher motors limited,EICHERMOT,HDFC Securities,Manufacturing,-0.43726534355476593,-0.07038048780487803
2020-02-06,eicher motors limited,EICHERMOT,Motilal Oswal,Manufacturing,28.44352791556675,-0.07038048780487803
2019-11-15,eicher motors limited,EICHERMOT,Geojit BNP Paribas,Manufacturing,6.621396967274045,0.01485836949927667
2019-11-12,eicher motors limited,EICHERMOT,Karvy,Manufacturing,-21.377820406566908,-0.008181395348837144
2019-11-11,eicher motors limited,EICHERMOT,IDBI Capital,Manufacturing,-6.207167550018952,0.008802058961160507
2019-11-11,eicher motors limited,EICHERMOT,ICICI Securities Limited,Manufacturing,3.9205871758767574,0.008802058961160507
2019-11-10,eicher motors limited,EICHERMOT,HDFC Securities,Manufacturing,-9.403793975467568,0.008802058961160507
2019-11-09,eicher motors limited,EICHERMOT,Motilal Oswal,Manufacturing,14.801299237193769,-0.01329944547134942
2019-09-19,eicher motors limited,EICHERMOT,Geojit BNP Paribas,Manufacturing,5.113474051737819,0.2118620046737509
2019-09-06,eicher motors limited,EICHERMOT,HDFC Securities,Manufacturing,-13.178625302838684,0.05031299001148251
2019-08-06,eicher motors limited,EICHERMOT,IDBI Capital,Manufacturing,-11.232602912863925,-0.00025570884871537787
2019-08-01,eicher motors limited,EICHERMOT,HDFC Securities,Manufacturing,-10.884633033062038,0.021919504643962976
2019-08-01,eicher motors limited,EICHERMOT,ICICI Securities Limited,Manufacturing,-4.152679498635492,0.021919504643962976
2019-08-01,eicher motors limited,EICHERMOT,Karvy,Manufacturing,-6.463344605372305,0.021919504643962976
2019-06-06,eicher motors limited,EICHERMOT,Motilal Oswal,Manufacturing,16.648466196763625,-0.0006155709668931797
2019-05-13,eicher motors limited,EICHERMOT,HDFC Securities,Manufacturing,1.06951871657754,0.09217913708356097
2019-05-13,eicher motors limited,EICHERMOT,IDBI Capital,Manufacturing,0.411764705882353,0.09217913708356097
2019-05-13,eicher motors limited,EICHERMOT,ICICI Securities Limited,Manufacturing,1.6042780748663104,0.09217913708356097
2019-05-13,eicher motors limited,EICHERMOT,Karvy,Manufacturing,-9.566795624970148,0.09217913708356097
2019-05-11,eicher motors limited,EICHERMOT,Motilal Oswal,Manufacturing,15.414744110778516,-0.04085286783042395
2019-03-22,eicher motors limited,EICHERMOT,Emkay,Manufacturing,-15.883919809336886,-0.00037400654511459796
2019-03-15,eicher motors limited,EICHERMOT,HDFC Securities,Manufacturing,-6.778532427753363,-0.03720796460176987
2019-02-19,eicher motors limited,EICHERMOT,Emkay,Manufacturing,-11.760596694453906,0.0015870683321086644
2019-02-13,eicher motors limited,EICHERMOT,IDBI Capital,Manufacturing,-1.2829243318205923,0.00039211209442446035
2019-02-12,eicher motors limited,EICHERMOT,ICICI Securities Limited,Manufacturing,0.5303270428945095,0.003675595238095307
2019-02-12,eicher motors limited,EICHERMOT,Karvy,Manufacturing,3.2190204016829362,0.003675595238095307
2019-02-11,eicher motors limited,EICHERMOT,Motilal Oswal,Manufacturing,16.02905569007264,-0.02215925744992673
2019-02-11,eicher motors limited,EICHERMOT,Prabhudas Lilladhar,Manufacturing,0.009685230024213074,-0.02215925744992673
2018-11-13,eicher motors limited,EICHERMOT,IDBI Capital,Manufacturing,0.0,0.027695278969957215
2018-11-13,eicher motors limited,EICHERMOT,Motilal Oswal,Manufacturing,13.09442060085837,0.027695278969957215
2018-11-13,eicher motors limited,EICHERMOT,ICICI Securities Limited,Manufacturing,9.44206008583691,0.027695278969957215
2018-11-13,eicher motors limited,EICHERMOT,Karvy,Manufacturing,-1.249543119479773,0.027695278969957215
2018-09-26,eicher motors limited,EICHERMOT,JM Financial,Manufacturing,50.10897911884029,-0.046677913723511544
2018-09-20,eicher motors limited,EICHERMOT,Karvy,Manufacturing,22.720729128401658,-0.08516956723725128
2018-08-13,eicher motors limited,EICHERMOT,ICICI Securities Limited,Manufacturing,15.845070422535212,0.012225892606128707
2018-08-11,eicher motors limited,EICHERMOT,IDBI Capital,Manufacturing,12.293349045159948,-0.0001827731164885397
2018-08-10,eicher motors limited,EICHERMOT,Dolat Capital,Manufacturing,6.4192924267551135,-0.0001827731164885397
2018-06-15,eicher motors limited,EICHERMOT,Religare,Manufacturing,13.482652613087396,0.012156133828996408
2018-05-16,eicher motors limited,EICHERMOT,Dolat Capital,Manufacturing,11.387562368741392,-0.015722941230354448
2018-05-11,eicher motors limited,EICHERMOT,ICICI Securities Limited,Manufacturing,15.245227924954632,-0.003813457815646175
2018-05-11,eicher motors limited,EICHERMOT,IDBI Capital,Manufacturing,4.886106313722756,-0.003813457815646175
2018-05-09,eicher motors limited,EICHERMOT,Motilal Oswal,Manufacturing,14.52041237113402,0.0023701298701299294
2018-03-12,eicher motors limited,EICHERMOT,ICICI Securities Limited,Manufacturing,14.05367231638418,0.02832953087123914
2018-02-13,eicher motors limited,EICHERMOT,ICICI Securities Limited,Manufacturing,16.178483241343717,-0.030918439716312036
2018-02-12,eicher motors limited,EICHERMOT,Religare,Manufacturing,24.451254493823303,0.018705966930266025
2018-02-07,eicher motors limited,EICHERMOT,Motilal Oswal,Manufacturing,24.57826187451511,-0.017077577045696162
2017-11-20,eicher motors limited,EICHERMOT,Axis Direct,Manufacturing,2.7038931166956224,-0.016996742671009646
2017-11-15,eicher motors limited,EICHERMOT,ICICI Securities Limited,Manufacturing,10.906397297558906,0.0018760195758564067
2017-11-14,eicher motors limited,EICHERMOT,Motilal Oswal,Manufacturing,15.419902138070416,0.0132965780228131
2017-11-14,eicher motors limited,EICHERMOT,Motilal Oswal,Manufacturing,15.419902138070416,0.0132965780228131
2017-08-14,eicher motors limited,EICHERMOT,Axis Direct,Manufacturing,3.741765480895916,0.007426710097719966
2017-08-10,eicher motors limited,EICHERMOT,HDFC Securities,Manufacturing,18.601319853276035,0.029475938147962396
2017-08-09,eicher motors limited,EICHERMOT,Religare,Manufacturing,28.382912100201303,-0.05944761904761905
2017-05-15,eicher motors limited,EICHERMOT,Axis Direct,Manufacturing,5.415030212132891,0.00598539439288528
2017-05-09,eicher motors limited,EICHERMOT,ICICI Securities Limited,Manufacturing,12.491954981088446,0.08661873156342179
2017-05-08,eicher motors limited,EICHERMOT,Karvy,Manufacturing,2.9605764335589004,0.03277005743931799
2017-05-06,eicher motors limited,EICHERMOT,HDFC Securities,Manufacturing,23.595788284060536,0.021785228680871224
2017-02-13,eicher motors limited,EICHERMOT,Karvy,Manufacturing,8.261027482949272,-0.008079512664315563
2017-02-07,eicher motors limited,EICHERMOT,Axis Direct,Manufacturing,1.5766620294254037,0.0048025568779174735
2017-02-06,eicher motors limited,EICHERMOT,ICICI Securities Limited,Manufacturing,21.82762463466431,0.006697478991596614
2017-02-02,eicher motors limited,EICHERMOT,HDFC Securities,Manufacturing,20.397945031053943,-0.0004029380902413584
2016-11-03,eicher motors limited,EICHERMOT,ICICI Securities Limited,Manufacturing,14.636642784032752,-0.025097402597402587
2016-10-31,eicher motors limited,EICHERMOT,HDFC Securities,Manufacturing,11.117132138390996,-0.020676009366635124
2016-08-02,eicher motors limited,EICHERMOT,ICICI Securities Limited,Manufacturing,14.470174795956915,-0.026205641492265782
2016-08-01,eicher motors limited,EICHERMOT,HDFC Securities,Manufacturing,10.934959805361528,-0.043962238826003155
2016-07-29,eicher motors limited,EICHERMOT,Motilal Oswal,Manufacturing,20.87261526409031,-0.03970584356785549
2016-05-09,eicher motors limited,EICHERMOT,ICICI Securities Limited,Manufacturing,9.845849657647102,-0.02546953509927315
2016-05-05,eicher motors limited,EICHERMOT,Motilal Oswal,Manufacturing,16.50026794807648,0.03614299372239946
2016-02-09,eicher motors limited,EICHERMOT,ICICI Securities Limited,Manufacturing,11.886210038211017,-0.028543860616419434
2016-02-08,eicher motors limited,EICHERMOT,HDFC Securities,Manufacturing,9.563632902269543,-0.015939560439560498
2016-02-06,eicher motors limited,EICHERMOT,Angel Broking,Manufacturing,10.62329082766023,-0.010786981604441054
2015-11-13,eicher motors limited,EICHERMOT,Angel Broking,Manufacturing,21.836248139910715,-0.006737611385345135
2015-11-09,eicher motors limited,EICHERMOT,HDFC Securities,Manufacturing,20.94656010029776,-0.026462707956882135
2015-11-09,eicher motors limited,EICHERMOT,ICICI Securities Limited,Manufacturing,19.103588779188215,-0.026462707956882135
2015-10-14,eicher motors limited,EICHERMOT,Karvy,Manufacturing,18.431040362592267,0.002829723060049463
2015-07-22,eicher motors limited,EICHERMOT,HDFC Securities,Manufacturing,-3.030360450409057,-0.045060057921473606
2015-05-11,eicher motors limited,EICHERMOT,HDFC Securities,Manufacturing,1.424879679461352,0.06722713864306791
2024-05-21,zee entertainment enterprises limited,ZEEL,Keynote Capitals Ltd,Telecommunications,4.336043360433608,-0.005023442732752847
2024-05-06,zee entertainment enterprises limited,ZEEL,Emkay,Telecommunications,9.970674486803514,-0.01646542261251372
2024-03-05,zee entertainment enterprises limited,ZEEL,Prabhudas Lilladhar,Telecommunications,7.707191228635916,0.03279742765273308
2024-02-15,zee entertainment enterprises limited,ZEEL,Keynote Capitals Ltd,Telecommunications,-6.333155934007453,-0.05053191489361702
2024-02-14,zee entertainment enterprises limited,ZEEL,Prabhudas Lilladhar,Telecommunications,-16.58341658341658,-0.0966076696165192
2024-02-01,zee entertainment enterprises limited,ZEEL,Keynote Capitals Ltd,Telecommunications,2.022867194371145,0.028901734104046242
2024-01-22,zee entertainment enterprises limited,ZEEL,Motilal Oswal,Telecommunications,-13.56957649092481,0.03291139240506322
2023-11-13,zee entertainment enterprises limited,ZEEL,Keynote Capitals Ltd,Telecommunications,15.033716779055933,-0.017099056603773564
2023-11-10,zee entertainment enterprises limited,ZEEL,Prabhudas Lilladhar,Telecommunications,26.12974492870055,-0.015079365079365125
2023-08-29,zee entertainment enterprises limited,ZEEL,Motilal Oswal,Telecommunications,20.77750518965843,-0.014285714285714329
2023-08-21,zee entertainment enterprises limited,ZEEL,Geojit BNP Paribas,Telecommunications,15.086683880486895,0.007170435741864272
2023-08-11,zee entertainment enterprises limited,ZEEL,Keynote Capitals Ltd,Telecommunications,17.01734957548912,0.014705882352941176
2023-08-10,zee entertainment enterprises limited,ZEEL,Sharekhan,Telecommunications,28.96094325718498,-0.05435540069686419
2023-08-10,zee entertainment enterprises limited,ZEEL,ICICI Securities Limited,Telecommunications,5.263157894736842,-0.05435540069686419
2023-08-09,zee entertainment enterprises limited,ZEEL,Motilal Oswal,Telecommunications,15.583075335397318,0.10548867578045283
2023-05-29,zee entertainment enterprises limited,ZEEL,Keynote Capitals Ltd,Telecommunications,25.22733177448689,0.013510002598077542
2023-05-28,zee entertainment enterprises limited,ZEEL,ICICI Direct,Telecommunications,15.303983228511523,0.013510002598077542
2023-05-26,zee entertainment enterprises limited,ZEEL,Motilal Oswal,Telecommunications,10.062893081761,0.016145833333333304
2023-05-26,zee entertainment enterprises limited,ZEEL,Motilal Oswal,Telecommunications,10.062893081761,0.016145833333333304
2023-03-06,zee entertainment enterprises limited,ZEEL,Keynote Capitals Ltd,Telecommunications,29.47799385875128,-0.021706208985360843
2023-02-24,zee entertainment enterprises limited,ZEEL,Geojit BNP Paribas,Telecommunications,22.219381232421366,0.003076923076923048
2023-02-14,zee entertainment enterprises limited,ZEEL,ICICI Direct,Telecommunications,20.23121387283237,-0.01405529953917056
2023-02-14,zee entertainment enterprises limited,ZEEL,ICICI Securities Limited,Telecommunications,3.04556904053126,-0.01405529953917056
2023-02-14,zee entertainment enterprises limited,ZEEL,Keynote Capitals Ltd,Telecommunications,16.99421965317919,-0.01405529953917056
2023-02-14,zee entertainment enterprises limited,ZEEL,Prabhudas Lilladhar,Telecommunications,28.092485549132952,-0.01405529953917056
2023-02-13,zee entertainment enterprises limited,ZEEL,Motilal Oswal,Telecommunications,21.364781314403483,0.0028050490883590198
2023-02-03,zee entertainment enterprises limited,ZEEL,Keynote Capitals Ltd,Telecommunications,14.687216681776974,0.007511950830867315
2022-11-14,zee entertainment enterprises limited,ZEEL,ICICI Securities Limited,Telecommunications,-0.31972917058492484,-0.012979465323518104
2022-11-13,zee entertainment enterprises limited,ZEEL,ICICI Direct,Telecommunications,16.607109272145937,-0.012979465323518104
2022-11-12,zee entertainment enterprises limited,ZEEL,Prabhudas Lilladhar,Telecommunications,18.64406779661016,-0.015329295987888007
2022-11-12,zee entertainment enterprises limited,ZEEL,Motilal Oswal,Telecommunications,19.414483821263474,-0.015329295987888007
2022-08-23,zee entertainment enterprises limited,ZEEL,Geojit BNP Paribas,Telecommunications,19.69785008715864,0.017448623497479644
2022-08-15,zee entertainment enterprises limited,ZEEL,ICICI Securities Limited,Telecommunications,24.06947890818858,0.05291666666666662
2022-08-13,zee entertainment enterprises limited,ZEEL,Prabhudas Lilladhar,Telecommunications,29.52060555088309,0.06455696202531651
2022-08-13,zee entertainment enterprises limited,ZEEL,Motilal Oswal,Telecommunications,30.361648444070642,0.06455696202531651
2022-06-10,zee entertainment enterprises limited,ZEEL,Geojit BNP Paribas,Telecommunications,24.073681981791232,-0.04189944134078213
2022-05-28,zee entertainment enterprises limited,ZEEL,ICICI Direct,Telecommunications,32.68744734625105,0.06508003369839928
2022-05-27,zee entertainment enterprises limited,ZEEL,LKP Securities,Telecommunications,7.05115544143788,0.06508003369839928
2022-05-27,zee entertainment enterprises limited,ZEEL,LKP Securities,Telecommunications,7.05115544143788,0.06508003369839928
2022-05-27,zee entertainment enterprises limited,ZEEL,Prabhudas Lilladhar,Telecommunications,46.30159378831223,0.06508003369839928
2022-03-28,zee entertainment enterprises limited,ZEEL,LKP Securities,Telecommunications,20.080053368912605,-0.003389830508474576
2022-02-09,zee entertainment enterprises limited,ZEEL,Motilal Oswal,Telecommunications,55.42077331311599,-0.02964060763245647
2022-02-07,zee entertainment enterprises limited,ZEEL,Geojit BNP Paribas,Telecommunications,24.093165330278744,-0.028799130592283964
2022-02-03,zee entertainment enterprises limited,ZEEL,Prabhudas Lilladhar,Telecommunications,48.40100610851598,-0.04240528328119565
2022-02-02,zee entertainment enterprises limited,ZEEL,Motilal Oswal,Telecommunications,42.608695652173914,-0.021104467112205417
2022-01-01,zee entertainment enterprises limited,ZEEL,Sharekhan,Telecommunications,24.68827930174563,0.011611485956378615
2022-01-01,zee entertainment enterprises limited,ZEEL,Emkay,Telecommunications,34.03990024937655,0.011611485956378615
2021-12-22,zee entertainment enterprises limited,ZEEL,Prabhudas Lilladhar,Telecommunications,22.72660062102618,-0.06535211267605631
2021-12-22,zee entertainment enterprises limited,ZEEL,Prabhudas Lilladhar,Telecommunications,22.72660062102618,-0.06535211267605631
2021-11-17,zee entertainment enterprises limited,ZEEL,Geojit BNP Paribas,Telecommunications,24.003825310806505,-0.06723868954758194
2021-11-12,zee entertainment enterprises limited,ZEEL,ICICI Securities Limited,Telecommunications,5.532459226095303,0.03391719745222923
2021-11-12,zee entertainment enterprises limited,ZEEL,LKP Securities,Telecommunications,15.078100095632774,0.03391719745222923
2021-11-12,zee entertainment enterprises limited,ZEEL,Prabhudas Lilladhar,Telecommunications,22.750346100599902,0.03391719745222923
2021-09-23,zee entertainment enterprises limited,ZEEL,ICICI Securities Limited,Telecommunications,3.7083595223130144,0.0007763975155279503
2021-09-23,zee entertainment enterprises limited,ZEEL,Prabhudas Lilladhar,Telecommunications,26.999059266227665,0.0007763975155279503
2021-09-15,zee entertainment enterprises limited,ZEEL,Prabhudas Lilladhar,Telecommunications,18.614210217263658,-0.0017584994138335954
2021-08-08,zee entertainment enterprises limited,ZEEL,ICICI Securities Limited,Telecommunications,1.9607843137254901,-0.058121432278152516
2021-08-07,zee entertainment enterprises limited,ZEEL,Motilal Oswal,Telecommunications,12.418300653594772,-0.03473684210526313
2021-08-07,zee entertainment enterprises limited,ZEEL,Prabhudas Lilladhar,Telecommunications,37.94983642311886,-0.03473684210526313
2021-07-01,zee entertainment enterprises limited,ZEEL,Ashika Research,Telecommunications,16.144018583042975,0.011555350127108852
2021-05-25,zee entertainment enterprises limited,ZEEL,Geojit BNP Paribas,Telecommunications,10.035419126328216,0.028186274509803922
2021-05-21,zee entertainment enterprises limited,ZEEL,ICICI Securities Limited,Telecommunications,12.742527530152078,0.045654993514915754
2021-05-20,zee entertainment enterprises limited,ZEEL,Motilal Oswal,Telecommunications,0.15731515469324142,0.010459183673469446
