month,Sector,author,mean,count,cumulative_performance,avg_monthly_predictions
2015-06-01,Energy,Chola Wealth Direct,0.0062962962962964,1,0.0211144458691674,1.0
2015-06-01,Energy,Phillip Capital,0.005315645328424301,2,0.0140230756689815,3.125
2015-06-01,Energy,HDFC Securities,-0.03423998044924557,3,-0.013235414239199966,2.84
2015-06-01,Finance,HDFC Securities,-0.00678353279505948,5,0.0016818443245846804,11.481481481481481
2015-06-01,Healthcare,Karvy,0.066510172143975,1,0.035552577081263505,2.5
2015-06-01,Healthcare,HDFC Securities,-0.009816281358726668,3,-0.009816281358726668,5.217391304347826
2015-06-01,Manufacturing,Phillip Capital,-0.027209635764429498,2,-0.027209635764429498,7.625
2015-06-01,Technology,Karvy,0.016758820007369148,2,0.0038698884402672655,3.1538461538461537
2015-06-01,Technology,Phillip Capital,-0.0032832498608792,1,-0.0032832498608792,7.0
2015-07-01,Consumer Goods,Phillip Capital,0.0086496687452353,4,0.0086496687452353,3.0
2015-07-01,Consumer Goods,Karvy,0.0071951516848097995,2,0.0071951516848097995,1.3478260869565217
2015-07-01,Consumer Goods,HDFC Securities,0.00476468716554335,2,0.00476468716554335,2.933333333333333
2015-07-01,Consumer Goods,Chola Wealth Direct,-0.0101449275362319,1,-0.0101449275362319,1.0909090909090908
2015-07-01,Energy,Phillip Capital,-0.0167466751056956,5,-0.002723599436714101,3.125
2015-07-01,Finance,HDFC Securities,0.0185556711267648,10,0.02023751545134948,11.481481481481481
2015-07-01,Healthcare,HDFC Securities,0.0159574468085106,1,0.006141165449783931,5.217391304347826
2015-07-01,Healthcare,Karvy,-0.036564438573199354,2,-0.001011861491935849,2.5
2015-07-01,Manufacturing,Karvy,-0.008460935928528925,4,0.006109558858884326,4.571428571428571
2015-07-01,Manufacturing,BOB Capital Markets Ltd.,-0.0432542447322282,2,-0.047350259641682546,5.2
2015-07-01,Technology,Systematix Group,0.0160253424019379,1,0.0160253424019379,1.0
2015-07-01,Technology,Karvy,0.015344813838127452,2,0.019214702278394717,3.1538461538461537
2015-07-01,Technology,Phillip Capital,0.006402097965185739,8,0.003118848104306539,7.0
2015-07-01,Technology,Ashika Research,0.0038282566725680494,2,0.0038282566725680494,1.25
2015-07-01,Technology,BOB Capital Markets Ltd.,-0.0110792885137172,1,-0.0110792885137172,3.3846153846153846
2015-07-01,Telecommunications,HDFC Securities,0.0060144346431435,1,0.0060144346431435,1.3846153846153846
2015-07-01,Unknown,Karvy,-0.012855853415362701,3,-0.0287689915019999,2.0
2015-08-01,Consumer Goods,Karvy,0.0396341463414636,1,0.046829298026273405,1.3478260869565217
2015-08-01,Consumer Goods,Phillip Capital,0.026673963564869133,3,0.035323632310104436,3.0
2015-08-01,Consumer Goods,Chola Wealth Direct,-0.0703839984904237,1,-0.08052892602665561,1.0909090909090908
2015-08-01,Energy,Phillip Capital,0.0007440342062210001,2,-0.0019795652304931007,3.125
2015-08-01,Energy,Chola Wealth Direct,-0.005020597322348,1,0.016093848546819403,1.0
2015-08-01,Finance,Reliance Securities,0.0285087719298248,1,0.0285087719298248,7.2105263157894735
2015-08-01,Healthcare,HDFC Securities,0.033958438925494,1,0.04009960437527793,5.217391304347826
2015-08-01,Healthcare,Reliance Securities,0.016908538756707583,6,-0.03418258325198912,3.625
2015-08-01,Healthcare,Chola Wealth Direct,0.004524476828400434,3,-0.0190581585873724,1.6842105263157894
2015-08-01,Healthcare,Karvy,-0.020416984165176778,4,-0.021428845657112627,2.5
2015-08-01,Manufacturing,BOB Capital Markets Ltd.,0.02631373580885275,2,-0.021036523832829796,5.2
2015-08-01,Manufacturing,Reliance Securities,0.0263091649748496,6,0.0263091649748496,7.0
2015-08-01,Manufacturing,Karvy,0.014774194529137566,9,0.02088375338802189,4.571428571428571
2015-08-01,Technology,Phillip Capital,-0.01749835427564871,12,-0.01437950617134217,7.0
2015-08-01,Telecommunications,Phillip Capital,-0.0362334801762114,1,-0.0362334801762114,1.5
2015-08-01,Unknown,Karvy,-0.013579746628803251,2,-0.04234873813080315,2.0
2015-08-01,Unknown,Chola Wealth Direct,-0.0136848713119899,1,0.0023215515085289982,1.0
2015-08-01,Utilities,HDFC Securities,-0.0115212527964206,1,-0.0115212527964206,1.2777777777777777
2015-09-01,Consumer Goods,Phillip Capital,0.0299733827103344,1,0.06529701502043883,3.0
2015-09-01,Consumer Goods,Karvy,-0.003298360573212,2,0.04353093745306141,1.3478260869565217
2015-09-01,Healthcare,Karvy,0.0110671936758892,1,-0.010361651981223427,2.5
2015-09-01,Healthcare,Phillip Capital,0.0072419106317412,1,0.0072419106317412,6.333333333333333
2015-09-01,Healthcare,Reliance Securities,-0.0098323170731708,1,-0.04401490032515992,3.625
2015-09-01,Manufacturing,Karvy,0.009926969855893699,3,0.03081072324391559,4.571428571428571
2015-09-01,Technology,HDFC Securities,0.028663818101451147,2,0.028663818101451147,4.566666666666666
2015-09-01,Unknown,Karvy,-0.0188067444876781,1,-0.06115548261848125,2.0
2015-10-01,Consumer Goods,HDFC Securities,0.0021916424508645503,2,0.0069563296164079,2.933333333333333
2015-10-01,Consumer Goods,Phillip Capital,-0.007738151244299299,3,0.05755886377613953,3.0
2015-10-01,Energy,Phillip Capital,-0.016687512401215826,4,-0.018667077631708925,3.125
2015-10-01,Healthcare,Chola Wealth Direct,0.02227352234073435,2,0.0032153637533619515,1.6842105263157894
2015-10-01,Healthcare,BOB Capital Markets Ltd.,0.0183600435662051,1,0.0183600435662051,4.483870967741935
2015-10-01,Healthcare,Karvy,0.009946809239659599,4,-0.00041484274156382804,2.5
2015-10-01,Healthcare,HDFC Securities,0.0056390977443609,1,0.04573870211963883,5.217391304347826
2015-10-01,Healthcare,Phillip Capital,-0.0007894275133422164,6,0.0064524831183989835,6.333333333333333
2015-10-01,Healthcare,Reliance Securities,-0.013681973238870599,6,-0.05769687356403052,3.625
2015-10-01,Manufacturing,Karvy,-0.005170578477060215,7,0.025640144766855374,4.571428571428571
2015-10-01,Manufacturing,BOB Capital Markets Ltd.,-0.0076457645764576,2,-0.028682288409287396,5.2
2015-10-01,Technology,HDFC Securities,0.04366373781664947,3,0.07232755591810061,4.566666666666666
2015-10-01,Technology,Reliance Securities,0.004402824457561968,3,0.004402824457561968,2.1176470588235294
2015-10-01,Technology,Karvy,-0.007896493564976749,6,0.011318208713417969,3.1538461538461537
2015-10-01,Technology,Ashika Research,-0.0108892921960073,1,-0.007061035523439251,1.25
2015-10-01,Telecommunications,Phillip Capital,0.01583411982600175,2,-0.020399360350209648,1.5
2015-10-01,Unknown,Phillip Capital,-0.0089078144780757,1,-0.0089078144780757,2.0
2015-11-01,Consumer Goods,HDFC Securities,0.0140096338076468,2,0.0209659634240547,2.933333333333333
2015-11-01,Consumer Goods,Phillip Capital,0.01320195163881505,2,0.07076081541495458,3.0
2015-11-01,Consumer Goods,Karvy,-0.019704433497537,1,0.023826503955524405,1.3478260869565217
2015-11-01,Energy,Karvy,0.0012135216051140998,2,0.0012135216051140998,1.5
2015-11-01,Energy,Phillip Capital,-0.00289436234916025,2,-0.021561439980869176,3.125
2015-11-01,Energy,Reliance Securities,-0.005432635322007,1,-0.005432635322007,3.1
2015-11-01,Finance,ICICI Securities Limited,-0.00032059773210215553,9,-0.00032059773210215553,14.242424242424242
2015-11-01,Finance,Reliance Securities,-0.0005301791108589162,6,0.027978592818965885,7.2105263157894735
2015-11-01,Healthcare,Chola Wealth Direct,0.007867761712903201,2,0.011083125466265152,1.6842105263157894
2015-11-01,Healthcare,Karvy,-0.0003729300635108247,4,-0.0007877728050746527,2.5
2015-11-01,Healthcare,Phillip Capital,-0.004580319596607245,9,0.0018721635217917388,6.333333333333333
2015-11-01,Healthcare,HDFC Securities,-0.009328136286662299,3,0.036410565832976534,5.217391304347826
2015-11-01,Healthcare,Reliance Securities,-0.010953580885690983,6,-0.0686504544497215,3.625
2015-11-01,Manufacturing,Karvy,-0.0024184857962618,10,0.023221658970593577,4.571428571428571
2015-11-01,Manufacturing,Reliance Securities,-0.00423919536697508,10,0.02206996960787452,7.0
2015-11-01,Real Estate,Chola Wealth Direct,0.0104524180967239,1,0.007583565637707599,1.0
2015-11-01,Technology,Reliance Securities,0.025099388283650652,2,0.02950221274121262,2.1176470588235294
2015-11-01,Technology,HDFC Securities,0.01035471640504595,4,0.08268227232314657,4.566666666666666
2015-11-01,Technology,Ashika Research,-0.0092041147807254,1,-0.01626515030416465,1.25
2015-11-01,Unknown,Phillip Capital,0.0371180354732986,2,0.028210220995222902,2.0
2015-12-01,Consumer Goods,Karvy,0.0159970238095238,1,0.0398235277650482,1.3478260869565217
2015-12-01,Consumer Goods,Phillip Capital,0.0045785760986837,3,0.07533939151363828,3.0
2015-12-01,Energy,Karvy,-0.0273904996915484,1,-0.0261769780864343,1.5
2015-12-01,Finance,Phillip Capital,0.0245557350565428,1,0.0245557350565428,7.428571428571429
2015-12-01,Finance,ICICI Securities Limited,-0.0071979434447301,1,-0.0075185411768322555,14.242424242424242
2015-12-01,Finance,Reliance Securities,-0.0296352946799866,1,-0.0016567018610207165,7.2105263157894735
2015-12-01,Healthcare,Phillip Capital,0.013897383794151449,4,0.015769547315943187,6.333333333333333
2015-12-01,Healthcare,Karvy,0.00990693262148715,2,0.009119159816412498,2.5
2015-12-01,Healthcare,ICICI Securities Limited,-0.0007513249529219499,2,-0.0007513249529219499,10.061224489795919
2015-12-01,Healthcare,HDFC Securities,-0.0023745691306012,1,0.03403599670237533,5.217391304347826
2015-12-01,Manufacturing,BOB Capital Markets Ltd.,-0.0046625372789679,2,-0.033344825688255295,5.2
2015-12-01,Manufacturing,Angel Broking,-0.0067070178308521,1,-0.0067070178308521,1.5
2015-12-01,Manufacturing,Karvy,-0.017726182146318326,4,0.005495476824275251,4.571428571428571
2015-12-01,Technology,Angel Broking,0.0235487404162101,1,0.0235487404162101,1.3571428571428572
2015-12-01,Technology,HDFC Securities,-0.008628695712163601,2,0.07405357661098297,4.566666666666666
2015-12-01,Unknown,Phillip Capital,0.0031987259515349,2,0.031408946946757804,2.0
2015-12-01,Unknown,Karvy,-0.007698479268086533,3,-0.06885396188656778,2.0
2016-01-01,Consumer Goods,HDFC Securities,0.0299192049746932,2,0.050885168398747904,2.933333333333333
2016-01-01,Consumer Goods,Phillip Capital,0.008742825320526833,3,0.08408221683416511,3.0
2016-01-01,Consumer Goods,ICICI Securities Limited,-0.0019050794246574,2,-0.0019050794246574,4.363636363636363
2016-01-01,Consumer Goods,Karvy,-0.0145284280936455,1,0.025295099671402706,1.3478260869565217
2016-01-01,Energy,Karvy,0.003781512605042,1,-0.0223954654813923,1.5
2016-01-01,Energy,Reliance Securities,0.0021457712942096504,4,-0.0032868640277973495,3.1
2016-01-01,Energy,Phillip Capital,-0.00784778394835684,5,-0.029409223929226014,3.125
2016-01-01,Finance,Reliance Securities,-2.4887050761346153e-05,11,-0.0016815889117820627,7.2105263157894735
2016-01-01,Finance,Angel Broking,-0.005496898710144966,6,-0.005496898710144966,3.0
2016-01-01,Finance,ICICI Securities Limited,-0.0077621831784060085,12,-0.015280724355238265,14.242424242424242
2016-01-01,Finance,Phillip Capital,-0.011878402174327693,13,0.012677332882215108,7.428571428571429
2016-01-01,Healthcare,Chola Wealth Direct,0.0145240431795877,1,0.02560716864585285,1.6842105263157894
2016-01-01,Healthcare,Reliance Securities,0.0145240431795877,1,-0.054126411270133803,3.625
2016-01-01,Healthcare,HDFC Securities,0.0116293886596254,2,0.04566538536200073,5.217391304347826
2016-01-01,Healthcare,Phillip Capital,-0.00425540066208008,5,0.011514146653863105,6.333333333333333
2016-01-01,Healthcare,Ashika Research,-0.0073599694131141,1,-0.0073599694131141,1.0
2016-01-01,Healthcare,Karvy,-0.009812781791887966,3,-0.0006936219754754679,2.5
2016-01-01,Healthcare,ICICI Securities Limited,-0.013811608333075074,4,-0.014562933285997025,10.061224489795919
2016-01-01,Manufacturing,Reliance Securities,0.012537679683908766,3,0.03460764929178328,7.0
2016-01-01,Manufacturing,Angel Broking,0.007391277158376248,2,0.000684259327524148,1.5
2016-01-01,Manufacturing,Karvy,-0.0033775328455663747,8,0.0021179439787088767,4.571428571428571
2016-01-01,Technology,HDFC Securities,0.012267765585476726,4,0.08632134219645969,4.566666666666666
2016-01-01,Technology,Reliance Securities,0.0093820224719101,1,0.03888423521312272,2.1176470588235294
2016-01-01,Telecommunications,ICICI Securities Limited,-0.0008868617762573,1,-0.0008868617762573,1.8695652173913044
2016-01-01,Unknown,Phillip Capital,0.0124828532235939,1,0.0438918001703517,2.0
2016-02-01,Consumer Goods,HDFC Securities,0.0419289340101523,1,0.0928141024089002,2.933333333333333
2016-02-01,Consumer Goods,Phillip Capital,0.013736778191232018,5,0.09781899502539713,3.0
2016-02-01,Consumer Goods,Karvy,-0.0098557692307692,1,0.015439330440633506,1.3478260869565217
2016-02-01,Consumer Goods,ICICI Securities Limited,-0.010999534495838074,4,-0.012904613920495474,4.363636363636363
2016-02-01,Energy,Phillip Capital,-0.008328360460944375,4,-0.03773758439017039,3.125
2016-02-01,Energy,Reliance Securities,-0.0145985401459854,1,-0.01788540417378275,3.1
2016-02-01,Energy,ICICI Securities Limited,-0.027691092867453082,5,-0.027691092867453082,5.473684210526316
2016-02-01,Finance,Reliance Securities,-0.0037589751766520137,8,-0.005440564088434076,7.2105263157894735
2016-02-01,Healthcare,Reliance Securities,0.0635792002159685,2,0.009452788945834692,3.625
2016-02-01,Healthcare,Phillip Capital,0.012880428858898013,15,0.02439457551276112,6.333333333333333
2016-02-01,Healthcare,Chola Wealth Direct,0.004460321131504366,3,0.030067489777357216,1.6842105263157894
2016-02-01,Healthcare,ICICI Securities Limited,0.002753801906517878,9,-0.011809131379479147,10.061224489795919
2016-02-01,Healthcare,HDFC Securities,-0.01304350198259709,9,0.032621883379403645,5.217391304347826
2016-02-01,Healthcare,Karvy,-0.0201452810505645,2,-0.020838903026039968,2.5
2016-02-01,Manufacturing,Ajcon Global,0.046255307615864,1,0.046255307615864,1.0
2016-02-01,Manufacturing,Phillip Capital,-0.0032476294177638467,13,-0.030457265182193344,7.625
2016-02-01,Manufacturing,Reliance Securities,-0.014895034621997434,12,0.01971261466978585,7.0
2016-02-01,Manufacturing,Karvy,-0.015569072115990575,4,-0.013451128137281698,4.571428571428571
2016-02-01,Real Estate,Chola Wealth Direct,0.0192588771386811,1,0.026842442776388697,1.0
2016-02-01,Technology,HDFC Securities,0.02454703071228901,10,0.11086837290874871,4.566666666666666
2016-02-01,Technology,Reliance Securities,0.021204060919491664,3,0.060088296132614384,2.1176470588235294
2016-02-01,Technology,ICICI Securities Limited,-0.01726355986144158,9,-0.01726355986144158,8.55
2016-02-01,Telecommunications,Karvy,-0.001776687324182,1,-0.002276687324182,1.0
2016-02-01,Transportation,Phillip Capital,-0.05260989010989,1,-0.05260989010989,1.0
2016-02-01,Unknown,Phillip Capital,-0.024670433804707976,4,0.019221366365643727,2.0
2016-02-01,Utilities,HDFC Securities,-0.0018511146496815,1,-0.013372367446102101,1.2777777777777777
2016-02-01,Utilities,Phillip Capital,-0.00299388887072695,2,-0.00299388887072695,1.3333333333333333
2016-02-01,Utilities,Chola Wealth Direct,-0.0041366630917724,1,-0.0041366630917724,1.0
2016-03-01,Consumer Goods,HDFC Securities,0.0065977832049595,1,0.0994118856138597,2.933333333333333
2016-03-01,Consumer Goods,Phillip Capital,-0.0003289473684211,1,0.09749004765697604,3.0
2016-03-01,Energy,Karvy,0.0164387444200382,1,-0.0059567210613541005,1.5
2016-03-01,Finance,ICICI Securities Limited,0.0300294846545822,2,0.014748760299343935,14.242424242424242
2016-03-01,Healthcare,BOB Capital Markets Ltd.,0.0039325842696629,1,0.022292627835868,4.483870967741935
2016-03-01,Healthcare,Karvy,0.0028320312499999,1,-0.01800687177604007,2.5
2016-03-01,Manufacturing,Motilal Oswal,0.00851476536682085,2,0.00851476536682085,9.11111111111111
2016-03-01,Manufacturing,Phillip Capital,-0.006468379638432049,2,-0.036925644820625395,7.625
2016-03-01,Technology,Reliance Securities,0.0181506849315068,1,0.07823898106412118,2.1176470588235294
2016-03-01,Technology,ICICI Securities Limited,-0.0025196701280089336,3,-0.019783229989450514,8.55
2016-03-01,Technology,HDFC Securities,-0.0181506849315068,1,0.0927176879772419,4.566666666666666
2016-03-01,Utilities,HDFC Securities,-0.0069464033850493,1,-0.0203187708311514,1.2777777777777777
2016-04-01,Consumer Goods,Karvy,0.0012725701415871003,2,0.016711900582220607,1.3478260869565217
2016-04-01,Energy,ICICI Securities Limited,-0.0025226860254084008,2,-0.030213778892861483,5.473684210526316
2016-04-01,Energy,Reliance Securities,-0.0074637230648454496,4,-0.0253491272386282,3.1
2016-04-01,Finance,Angel Broking,0.01216741716738675,2,0.006670518457241784,3.0
2016-04-01,Finance,Motilal Oswal,0.0017466213151721222,13,0.0017466213151721222,16.47826086956522
2016-04-01,Finance,ICICI Securities Limited,-0.0016918146180842292,7,0.013056945681259705,14.242424242424242
2016-04-01,Finance,Phillip Capital,-0.0021591598914884507,10,0.010518172990726656,7.428571428571429
2016-04-01,Finance,Reliance Securities,-0.0023854888320196874,8,-0.007826052920453764,7.2105263157894735
2016-04-01,Finance,LKP Securities,-0.0186043466876146,1,-0.0186043466876146,1.0769230769230769
2016-04-01,Healthcare,ICICI Securities Limited,-0.006219446207047501,3,-0.018028577586526647,10.061224489795919
2016-04-01,Healthcare,Phillip Capital,-0.0109807795370886,2,0.01341379597567252,6.333333333333333
2016-04-01,Manufacturing,Phillip Capital,-0.01013443858281038,5,-0.04706008340343577,7.625
2016-04-01,Manufacturing,Karvy,-0.0124561403508772,1,-0.0259072684881589,4.571428571428571
2016-04-01,Technology,HDFC Securities,0.0089025988528297,2,0.1016202868300716,4.566666666666666
2016-04-01,Technology,ICICI Securities Limited,-0.0039548693834343005,6,-0.023738099372884812,8.55
2016-04-01,Telecommunications,ICICI Securities Limited,-0.0157081474136506,1,-0.0165950091899079,1.8695652173913044
2016-05-01,Consumer Goods,Phillip Capital,-0.012824616801293083,6,0.08466543085568295,3.0
2016-05-01,Consumer Goods,HDFC Securities,-0.01607642841350145,2,0.08333545720035826,2.933333333333333
2016-05-01,Energy,Ajcon Global,0.0176363636363637,1,0.0176363636363637,1.0
2016-05-01,Energy,Reliance Securities,-0.007957892991291933,3,-0.03330702022992013,3.1
2016-05-01,Finance,Angel Broking,0.0073116927173883005,3,0.013982211174630084,3.0
2016-05-01,Finance,Reliance Securities,0.00696497292428481,10,-0.0008610799961689536,7.2105263157894735
2016-05-01,Finance,ICICI Securities Limited,-0.0006811572940555685,38,0.012375788387204137,14.242424242424242
2016-05-01,Finance,Motilal Oswal,-0.003462500316796827,11,-0.0017158790016247047,16.47826086956522
2016-05-01,Healthcare,Reliance Securities,0.036400607341927335,3,0.04585339628776203,3.625
2016-05-01,Healthcare,BOB Capital Markets Ltd.,0.032275225290189426,3,0.05456785312605743,4.483870967741935
2016-05-01,Healthcare,ICICI Securities Limited,0.003389113761791008,12,-0.01463946382473564,10.061224489795919
2016-05-01,Healthcare,Karvy,-0.0086715030605303,1,-0.026678374836570373,2.5
2016-05-01,Healthcare,Phillip Capital,-0.014076340712321845,15,-0.0006625447366493259,6.333333333333333
2016-05-01,Healthcare,Chola Wealth Direct,-0.0170213305104531,2,0.013046159266904118,1.6842105263157894
2016-05-01,Manufacturing,HDFC Securities,0.0088760911315305,6,0.0088760911315305,5.769230769230769
2016-05-01,Manufacturing,BOB Capital Markets Ltd.,0.003375933334586398,6,-0.029968892353668897,5.2
2016-05-01,Manufacturing,Phillip Capital,-0.006484886938643806,15,-0.053544970342079584,7.625
2016-05-01,Manufacturing,Karvy,-0.023017543859649,1,-0.0489248123478079,4.571428571428571
2016-05-01,Real Estate,Chola Wealth Direct,-0.0039332096474953,1,0.022909233128893397,1.0
2016-05-01,Technology,ICICI Securities Limited,0.0013387623850613136,15,-0.0223993369878235,8.55
2016-05-01,Technology,Angel Broking,-0.00426201057278945,2,0.01928672984342065,1.3571428571428572
2016-05-01,Technology,Reliance Securities,-0.0057869636440499,2,0.07245201742007128,2.1176470588235294
2016-05-01,Technology,HDFC Securities,-0.0087145568189072,2,0.0929057300111644,4.566666666666666
2016-05-01,Telecommunications,Motilal Oswal,-0.0011160714285714,1,-0.0011160714285714,1.56
2016-05-01,Unknown,ICICI Securities Limited,0.00545636647196414,5,0.00545636647196414,3.048780487804878
2016-05-01,Utilities,Phillip Capital,0.0185640138408304,1,0.01557012497010345,1.3333333333333333
2016-06-01,Consumer Goods,HDFC Securities,-0.0013054830287205,1,0.08202997417163775,2.933333333333333
2016-06-01,Consumer Goods,Motilal Oswal,-0.0204545454545454,1,-0.0204545454545454,3.638888888888889
2016-06-01,Finance,ICICI Securities Limited,0.02115048499528075,2,0.033526273382484886,14.242424242424242
2016-06-01,Finance,Motilal Oswal,0.0198697568522219,4,0.018153877850597196,16.47826086956522
2016-06-01,Finance,Angel Broking,-0.0020677198131699498,2,0.011914491361460135,3.0
2016-06-01,Finance,Phillip Capital,-0.0055839456522835,1,0.004934227338443157,7.428571428571429
2016-06-01,Healthcare,Phillip Capital,0.008322988482194866,3,0.00766044374554554,6.333333333333333
2016-06-01,Healthcare,Motilal Oswal,-0.0033870967741935,1,-0.0033870967741935,6.833333333333333
2016-06-01,Healthcare,ICICI Securities Limited,-0.0056652858783677665,6,-0.020304749703103406,10.061224489795919
2016-06-01,Healthcare,Chola Wealth Direct,-0.0327146481506209,1,-0.019668488883716778,1.6842105263157894
2016-06-01,Manufacturing,Ajcon Global,0.0438287153652393,1,0.0900840229811033,1.0
2016-06-01,Manufacturing,Motilal Oswal,0.035802052249304224,4,0.044316817616125076,9.11111111111111
2016-06-01,Manufacturing,HDFC Securities,0.019887400549019774,7,0.02876349168055027,5.769230769230769
2016-06-01,Manufacturing,BOB Capital Markets Ltd.,-2.2736201928749526e-05,2,-0.029991628555597647,5.2
2016-06-01,Manufacturing,Phillip Capital,-0.013438998531524759,5,-0.06698396887360433,7.625
2016-06-01,Technology,Angel Broking,0.0311151079136689,1,0.05040183775708955,1.3571428571428572
2016-06-01,Technology,HDFC Securities,0.00511220339933135,2,0.09801793341049575,4.566666666666666
2016-06-01,Technology,Reliance Securities,0.0,1,0.07245201742007128,2.1176470588235294
