date,Company Name,Symbol,author,Sector,expected_return,actual_return,year
2014-11-24,den networks limited,DEN,Chola Wealth Direct,Technology,22.026887280248182,0.0692760651195012,2014
2024-05-15,devyani international limited,DEVYANI,Emkay,Consumer Goods,6.065628107391452,0.0082617316589557,2024
2022-05-16,devyani international limited,DEVYANI,KRChoksey,Consumer Goods,50.62213490504258,-0.0300415468200702,2022
2022-08-04,devyani international limited,DEVYANI,KRChoksey,Consumer Goods,24.728850325379607,0.0968004338394793,2022
2022-11-04,devyani international limited,DEVYANI,KRChoksey,Consumer Goods,25.374761515399296,-0.0721458773784354,2022
2023-02-16,devyani international limited,DEVYANI,KRChoksey,Consumer Goods,49.25373134328358,-0.02451781627983,2023
2023-05-19,devyani international limited,DEVYANI,KRChoksey,Consumer Goods,27.357201421153327,0.0337016574585635,2023
2023-08-19,devyani international limited,DEVYANI,KRChoksey,Consumer Goods,16.249684104119286,-0.0286802030456853,2023
2023-11-21,devyani international limited,DEVYANI,KRChoksey,Consumer Goods,24.123043712898,-0.0443548387096774,2023
2023-12-20,devyani international limited,DEVYANI,KRChoksey,Consumer Goods,19.294605809128623,0.0381617844665412,2023
2024-02-13,devyani international limited,DEVYANI,KRChoksey,Consumer Goods,13.90728476821192,0.0991379310344826,2024
2024-05-24,devyani international limited,DEVYANI,KRChoksey,Consumer Goods,13.306982872200257,0.0141587092525518,2024
2022-02-05,devyani international limited,DEVYANI,Motilal Oswal,Consumer Goods,-1.1595803423522886,-0.0136186770428016,2022
2022-08-03,devyani international limited,DEVYANI,Motilal Oswal,Consumer Goods,22.0173535791757,0.0847096430474161,2022
2022-11-03,devyani international limited,DEVYANI,Motilal Oswal,Consumer Goods,17.177097203728362,-0.0130541202066902,2022
2023-05-17,devyani international limited,DEVYANI,Motilal Oswal,Consumer Goods,14.744693057946062,0.0361445783132529,2023
2023-08-06,devyani international limited,DEVYANI,Motilal Oswal,Consumer Goods,16.494572411967173,0.0329497907949791,2023
2024-05-14,devyani international limited,DEVYANI,Motilal Oswal,Consumer Goods,17.909496494582534,-0.0322784810126581,2024
2023-09-05,devyani international limited,DEVYANI,Sharekhan,Consumer Goods,18.783879330662263,-0.048068077276909,2023
2023-05-31,dhampur sugar mills limited,DHAMPURSUG,Hem Securities,Manufacturing,18.47389558232932,0.0767526188557615,2023
2023-02-01,dhampur sugar mills limited,DHAMPURSUG,ICICI Direct,Manufacturing,23.7396883593034,-0.0242896425297891,2023
2023-05-09,dhampur sugar mills limited,DHAMPURSUG,ICICI Direct,Manufacturing,32.96832225263982,-0.0207928488146133,2023
2018-09-12,dhampur sugar mills limited,DHAMPURSUG,ICICI Securities Limited,Manufacturing,38.24884792626728,0.3256165072974333,2018
2019-11-15,dhampur sugar mills limited,DHAMPURSUG,ICICI Securities Limited,Manufacturing,48.81743289928248,-0.0845442536327609,2019
2020-02-06,dhampur sugar mills limited,DHAMPURSUG,ICICI Securities Limited,Manufacturing,40.175219023779725,0.0445544554455445,2020
2020-06-05,dhampur sugar mills limited,DHAMPURSUG,ICICI Securities Limited,Manufacturing,24.497991967871485,-0.0216417910447761,2020
2020-08-01,dhampur sugar mills limited,DHAMPURSUG,ICICI Securities Limited,Manufacturing,26.58227848101265,0.0410418310970797,2020
2020-11-10,dhampur sugar mills limited,DHAMPURSUG,ICICI Securities Limited,Manufacturing,22.50612530626532,0.0343224883804076,2020
2021-02-06,dhampur sugar mills limited,DHAMPURSUG,ICICI Securities Limited,Manufacturing,24.37074326325141,0.0431085043988269,2021
2021-04-28,dhampur sugar mills limited,DHAMPURSUG,ICICI Securities Limited,Manufacturing,21.09920819748487,0.2291666666666666,2021
2021-11-13,dhampur sugar mills limited,DHAMPURSUG,ICICI Securities Limited,Manufacturing,39.40671097422597,-0.0681084570690769,2021
2022-02-15,dhampur sugar mills limited,DHAMPURSUG,ICICI Securities Limited,Manufacturing,19.55700981625975,-0.0824716267339217,2022
2017-02-14,dhanuka agritech limited,DHANUKA,Axis Direct,Technology,12.749918059652574,0.0136072222949104,2017
2017-05-29,dhanuka agritech limited,DHANUKA,Axis Direct,Technology,12.546125461254611,0.0948484848484848,2017
2017-07-10,dhanuka agritech limited,DHANUKA,Axis Direct,Technology,9.565641776476328,-0.0245406263353884,2017
2017-08-17,dhanuka agritech limited,DHANUKA,Axis Direct,Technology,23.481781376518217,-0.05814266487214,2017
2020-10-21,dhanuka agritech limited,DHANUKA,Axis Direct,Technology,22.01885745978923,-0.013500482160077,2020
2020-11-02,dhanuka agritech limited,DHANUKA,Axis Direct,Technology,23.016705109387008,-0.0066417600664176,2020
2020-12-01,dhanuka agritech limited,DHANUKA,Axis Direct,Technology,13.081470059110762,-0.0481622306717363,2020
2021-02-03,dhanuka agritech limited,DHANUKA,Axis Direct,Technology,19.04761904761904,0.0363989810966617,2021
2021-05-24,dhanuka agritech limited,DHANUKA,Axis Direct,Technology,16.634909636815053,0.0775728322702982,2021
2021-05-31,dhanuka agritech limited,DHANUKA,Axis Direct,Technology,7.71609875753213,-0.0244055068836044,2021
2021-08-02,dhanuka agritech limited,DHANUKA,Axis Direct,Technology,1.325859652905029,-0.0212008501594049,2021
2022-05-24,dhanuka agritech limited,DHANUKA,Axis Direct,Technology,11.880288091741845,-0.0240033395950741,2022
2022-08-05,dhanuka agritech limited,DHANUKA,Axis Direct,Technology,15.581882539911874,-0.0233664772727273,2022
2022-11-02,dhanuka agritech limited,DHANUKA,Axis Direct,Technology,10.504869120795629,-0.0013056624518967,2022
2023-05-30,dhanuka agritech limited,DHANUKA,Axis Direct,Technology,11.11111111111111,0.0744886677722498,2023
2023-08-03,dhanuka agritech limited,DHANUKA,Axis Direct,Technology,5.834105040349256,0.0116908850726552,2023
2024-02-05,dhanuka agritech limited,DHANUKA,Axis Direct,Technology,-3.20427236315086,-0.0173341587694652,2024
2015-06-01,dhanuka agritech limited,DHANUKA,BOB Capital Markets Ltd.,Technology,17.32626986600188,-0.0664433712416263,2015
2015-08-17,dhanuka agritech limited,DHANUKA,BOB Capital Markets Ltd.,Technology,2.749073893546505,-0.139104009410842,2015
2018-01-12,dhanuka agritech limited,DHANUKA,Bonanza,Technology,21.53846153846154,0.0103345820953365,2018
2019-07-22,dhanuka agritech limited,DHANUKA,Dolat Capital,Technology,38.74967027169611,-0.0410526315789474,2019
2020-06-11,dhanuka agritech limited,DHANUKA,Dolat Capital,Technology,3.7776812852800727,0.2422770700636942,2020
2017-08-10,dhanuka agritech limited,DHANUKA,Emkay,Technology,14.564129575981042,-0.0218666666666666,2017
2019-02-13,dhanuka agritech limited,DHANUKA,Emkay,Technology,19.680851063829788,-0.0255501222493887,2019
2019-04-03,dhanuka agritech limited,DHANUKA,Emkay,Technology,14.358322744599748,-0.0100330200660401,2019
2022-05-26,dhanuka agritech limited,DHANUKA,Emkay,Technology,43.112701252236135,-0.013921113689095,2022
2016-08-12,dhanuka agritech limited,DHANUKA,HDFC Securities,Technology,13.822347864901053,0.0426578560939793,2016
2016-11-10,dhanuka agritech limited,DHANUKA,HDFC Securities,Technology,13.134657836644598,-0.0490123373558956,2016
2017-02-07,dhanuka agritech limited,DHANUKA,HDFC Securities,Technology,10.37824740880334,0.0228,2017
2017-05-19,dhanuka agritech limited,DHANUKA,HDFC Securities,Technology,-6.137184115523466,-0.0409146341463414,2017
2017-11-14,dhanuka agritech limited,DHANUKA,HDFC Securities,Technology,7.715582450832073,-0.003361721201255,2017
2018-02-15,dhanuka agritech limited,DHANUKA,HDFC Securities,Technology,9.691960931630351,-0.0581081081081081,2018
2018-08-10,dhanuka agritech limited,DHANUKA,HDFC Securities,Technology,26.262626262626267,-0.0024368231046931,2018
2018-09-10,dhanuka agritech limited,DHANUKA,HDFC Securities,Technology,33.81454747362577,-0.0179496669133973,2018
2018-11-14,dhanuka agritech limited,DHANUKA,HDFC Securities,Technology,73.54368932038835,0.0265046296296296,2018
2019-03-11,dhanuka agritech limited,DHANUKA,Prabhudas Lilladhar,Technology,41.4324569356301,-0.0358426966292134,2019
2020-02-13,dhanuka agritech limited,DHANUKA,Prabhudas Lilladhar,Technology,19.282426974734665,-0.0350303596450256,2020
2020-03-12,dhanuka agritech limited,DHANUKA,Prabhudas Lilladhar,Technology,90.49047547622618,-0.0437649880095923,2020
2020-05-17,dhanuka agritech limited,DHANUKA,Prabhudas Lilladhar,Technology,11.564918314703355,-0.0057148586324442,2020
2020-07-22,dhanuka agritech limited,DHANUKA,Prabhudas Lilladhar,Technology,3.910275841163989,-0.0900555555555555,2020
2020-10-30,dhanuka agritech limited,DHANUKA,Prabhudas Lilladhar,Technology,21.33920458516809,-0.0143145161290322,2020
2021-02-02,dhanuka agritech limited,DHANUKA,Prabhudas Lilladhar,Technology,28.923160173160166,0.0577702702702702,2021
2021-03-05,dhanuka agritech limited,DHANUKA,Prabhudas Lilladhar,Technology,33.57375684860253,-0.0233492171545268,2021
2021-07-31,dhanuka agritech limited,DHANUKA,Prabhudas Lilladhar,Technology,8.655815457583266,-0.0288947368421053,2021
2022-02-02,dhanuka agritech limited,DHANUKA,Prabhudas Lilladhar,Technology,11.538461538461538,0.0083657587548638,2022
2022-05-23,dhanuka agritech limited,DHANUKA,Prabhudas Lilladhar,Technology,23.553220194560826,-0.008896049313533,2022
2022-06-20,dhanuka agritech limited,DHANUKA,Prabhudas Lilladhar,Technology,26.71133119720361,0.039925925925926,2022
2022-08-02,dhanuka agritech limited,DHANUKA,Prabhudas Lilladhar,Technology,21.065375302663437,-0.0082963810613647,2022
2022-11-01,dhanuka agritech limited,DHANUKA,Prabhudas Lilladhar,Technology,29.84322121693486,-0.0026534222343175,2022
2023-02-10,dhanuka agritech limited,DHANUKA,Prabhudas Lilladhar,Technology,37.63818727578885,-0.009833916083916,2023
2023-05-25,dhanuka agritech limited,DHANUKA,Prabhudas Lilladhar,Technology,31.86203067527239,-0.0134798838656159,2023
2023-08-02,dhanuka agritech limited,DHANUKA,Prabhudas Lilladhar,Technology,27.40561925836519,0.0405680891546616,2023
2016-08-31,dhanuka agritech limited,DHANUKA,Systematix Group,Technology,8.154280833169059,-0.0680105750165235,2016
2016-12-06,dilip buildcon limited,DBL,Axis Direct,Manufacturing,38.19320214669053,-0.0287018917155903,2016
2017-01-23,dilip buildcon limited,DBL,Axis Direct,Manufacturing,9.797297297297291,-0.0112126245847176,2017
2017-01-24,dilip buildcon limited,DBL,Axis Direct,Manufacturing,9.913337560769389,0.023094688221709,2017
2017-03-29,dilip buildcon limited,DBL,Axis Direct,Manufacturing,12.73792093704246,0.0297499281402702,2017
2017-05-25,dilip buildcon limited,DBL,Axis Direct,Manufacturing,38.274963164456544,-0.0250056318990762,2017
2017-05-29,dilip buildcon limited,DBL,Axis Direct,Manufacturing,10.139661632792093,-0.027718067654712,2017
2017-08-17,dilip buildcon limited,DBL,Axis Direct,Manufacturing,8.232789212207235,0.0678072940117064,2017
2017-09-04,dilip buildcon limited,DBL,Axis Direct,Manufacturing,33.15926892950392,0.0610918544194107,2017
2017-11-20,dilip buildcon limited,DBL,Axis Direct,Manufacturing,42.691010582625886,0.0963146663590749,2017
2018-02-20,dilip buildcon limited,DBL,Axis Direct,Manufacturing,45.119305856832966,0.0089501045072082,2018
2019-05-11,dilip buildcon limited,DBL,BOB Capital Markets Ltd.,Manufacturing,50.60862389106664,0.0001014198782961,2019
2019-08-06,dilip buildcon limited,DBL,BOB Capital Markets Ltd.,Manufacturing,55.80368735393404,0.0386761842959116,2019
2019-09-07,dilip buildcon limited,DBL,BOB Capital Markets Ltd.,Manufacturing,55.72281339216195,0.1400180668473351,2019
2019-09-09,dilip buildcon limited,DBL,BOB Capital Markets Ltd.,Manufacturing,41.12666117840763,-0.0005827505827505,2019
2019-11-15,dilip buildcon limited,DBL,BOB Capital Markets Ltd.,Manufacturing,40.68584348699912,0.0286967418546365,2019
2020-02-11,dilip buildcon limited,DBL,BOB Capital Markets Ltd.,Manufacturing,41.527977984536754,-0.0720673329826406,2020
2017-09-22,dilip buildcon limited,DBL,Choice India,Manufacturing,19.057889742041247,0.0410804238318568,2017
2018-02-21,dilip buildcon limited,DBL,Choice India,Manufacturing,24.05609492988134,0.0191271551724137,2018
2017-08-11,dilip buildcon limited,DBL,Dolat Capital,Manufacturing,9.823590453130397,0.0633113828786453,2017
2017-11-22,dilip buildcon limited,DBL,Dolat Capital,Manufacturing,41.860726740915744,0.1042458100558658,2017
2018-02-14,dilip buildcon limited,DBL,Dolat Capital,Manufacturing,33.56635949581612,-0.0585306984462211,2018
2018-03-20,dilip buildcon limited,DBL,Dolat Capital,Manufacturing,41.99471137055331,0.0331785345717234,2018
2018-09-24,dilip buildcon limited,DBL,Dolat Capital,Manufacturing,101.3501614323452,-0.1181925126288837,2018
2018-11-15,dilip buildcon limited,DBL,Dolat Capital,Manufacturing,45.116848658026335,-0.0599615111921401,2018
2019-04-11,dilip buildcon limited,DBL,Dolat Capital,Manufacturing,11.43317230273752,0.0141940657578188,2019
2020-08-14,dilip buildcon limited,DBL,Dolat Capital,Manufacturing,9.779351675292828,0.1315642458100559,2020
2017-05-19,dilip buildcon limited,DBL,Edelweiss,Manufacturing,30.457653866386117,-0.0846153846153845,2017
2017-08-16,dilip buildcon limited,DBL,Edelweiss,Manufacturing,33.52272727272727,0.0902646502835538,2017
2017-11-15,dilip buildcon limited,DBL,Edelweiss,Manufacturing,31.453154875717026,0.0452912421226219,2017
2018-02-15,dilip buildcon limited,DBL,Edelweiss,Manufacturing,21.86234817813765,-0.0315624684375315,2018
2018-11-15,dilip buildcon limited,DBL,Edelweiss,Manufacturing,50.40650406504065,-0.0599615111921401,2018
2019-02-18,dilip buildcon limited,DBL,Geojit BNP Paribas,Manufacturing,24.61470717745487,-0.0581521739130434,2019
2019-04-17,dilip buildcon limited,DBL,Geojit BNP Paribas,Manufacturing,13.90625,-0.0901677539608573,2019
2019-05-15,dilip buildcon limited,DBL,Geojit BNP Paribas,Manufacturing,21.822033898305087,0.186991021089998,2019
2019-08-09,dilip buildcon limited,DBL,Geojit BNP Paribas,Manufacturing,21.204610236708398,-0.0076543209876543,2019
2020-06-02,dilip buildcon limited,DBL,Geojit BNP Paribas,Manufacturing,17.853384777271124,-0.0445672827776817,2020
2020-08-17,dilip buildcon limited,DBL,Geojit BNP Paribas,Manufacturing,5.899777832633911,0.0547031354236157,2020
2020-11-09,dilip buildcon limited,DBL,Geojit BNP Paribas,Manufacturing,13.143343258188011,0.0175714285714285,2020
2021-06-01,dilip buildcon limited,DBL,Geojit BNP Paribas,Manufacturing,12.176587660575349,0.0676857905884519,2021
2021-11-17,dilip buildcon limited,DBL,Geojit BNP Paribas,Manufacturing,17.216117216117222,-0.095144804088586,2021
2022-12-09,dilip buildcon limited,DBL,Geojit BNP Paribas,Manufacturing,26.814020986827423,0.0204671857619577,2022
2023-08-17,dilip buildcon limited,DBL,Geojit BNP Paribas,Manufacturing,19.252640129975628,-0.0118892508143321,2023
2023-11-21,dilip buildcon limited,DBL,Geojit BNP Paribas,Manufacturing,9.228764364411797,-0.0557783018867924,2023
2024-05-24,dilip buildcon limited,DBL,Geojit BNP Paribas,Manufacturing,14.68105065666042,-0.0494145199063232,2024
2017-01-24,dilip buildcon limited,DBL,HDFC Securities,Manufacturing,40.62499999999999,0.023094688221709,2017
2017-05-18,dilip buildcon limited,DBL,HDFC Securities,Manufacturing,0.2501250625312656,-0.1323818897637795,2017
2017-11-15,dilip buildcon limited,DBL,HDFC Securities,Manufacturing,12.571701720841306,0.0452912421226219,2017
2018-05-30,dilip buildcon limited,DBL,HDFC Securities,Manufacturing,54.19354838709678,-0.1061688311688311,2018
2018-08-16,dilip buildcon limited,DBL,HDFC Securities,Manufacturing,68.98420928588263,-0.012786980528916,2018
2018-11-14,dilip buildcon limited,DBL,HDFC Securities,Manufacturing,73.84828173209917,-0.0345485588028523,2018
2019-04-08,dilip buildcon limited,DBL,HDFC Securities,Manufacturing,34.5718901453958,0.0451121794871794,2019
2019-05-11,dilip buildcon limited,DBL,HDFC Securities,Manufacturing,52.052816174953584,0.0001014198782961,2019
2019-11-15,dilip buildcon limited,DBL,HDFC Securities,Manufacturing,80.12812460746137,0.0286967418546365,2019
2020-02-11,dilip buildcon limited,DBL,HDFC Securities,Manufacturing,78.1789638932496,-0.0720673329826406,2020
2019-05-15,dilip buildcon limited,DBL,IDBI Capital,Manufacturing,51.90677966101694,0.186991021089998,2019
2019-08-09,dilip buildcon limited,DBL,IDBI Capital,Manufacturing,77.71718924278102,-0.0076543209876543,2019
2020-02-11,dilip buildcon limited,DBL,IDBI Capital,Manufacturing,40.2407116692831,-0.0720673329826406,2020
2021-05-31,dilip buildcon limited,DBL,IDBI Capital,Manufacturing,13.624027501356966,0.043425925925926,2021
2024-02-13,dilip buildcon limited,DBL,IDBI Capital,Manufacturing,28.342245989304804,0.2610357095796548,2024
2024-05-12,dilip buildcon limited,DBL,IDBI Capital,Manufacturing,10.648824918475212,-0.0210762331838564,2024
2018-02-15,dilip buildcon limited,DBL,JM Financial,Manufacturing,-4.662126767941331,-0.0315624684375315,2018
2018-08-17,dilip buildcon limited,DBL,Kotak Securities,Manufacturing,49.76525821596244,-0.0252042007001167,2018
2018-06-30,dishman carbogen amcis limited,DCAL,Ashika Research,Technology,17.466998278171026,0.0059126454320046,2018
2019-01-25,dishman carbogen amcis limited,DCAL,BP Wealth,Technology,43.57798165137615,-0.0483013635313149,2019
2019-03-19,dishman carbogen amcis limited,DCAL,BP Wealth,Technology,40.342416204485176,-0.0064919451791295,2019
2019-05-17,dishman carbogen amcis limited,DCAL,BP Wealth,Technology,52.6829268292683,0.1039534883720929,2019
2019-08-26,dishman carbogen amcis limited,DCAL,BP Wealth,Technology,87.42514970059881,0.0097951914514693,2019
2020-01-28,dishman carbogen amcis limited,DCAL,BP Wealth,Technology,73.64532019704433,-0.0706297822248381,2020
2020-06-08,dishman carbogen amcis limited,DCAL,BP Wealth,Technology,-7.792737658098733,0.3873626373626374,2020
2017-11-11,dishman carbogen amcis limited,DCAL,HDFC Securities,Technology,34.250163719711864,-0.0745901639344262,2017
2017-12-26,dishman carbogen amcis limited,DCAL,HDFC Securities,Technology,34.52914798206277,-0.0340632603406325,2017
2018-01-26,dishman carbogen amcis limited,DCAL,HDFC Securities,Technology,25.457396759017243,-0.0559210526315789,2018
2018-04-25,dishman carbogen amcis limited,DCAL,HDFC Securities,Technology,42.66607222469907,0.0932428444969018,2018
2018-05-18,dishman carbogen amcis limited,DCAL,HDFC Securities,Technology,36.98630136986301,-0.0593968930855924,2018
2018-07-27,dishman carbogen amcis limited,DCAL,HDFC Securities,Technology,65.63146997929607,-0.0561111111111111,2018
2018-10-01,dishman carbogen amcis limited,DCAL,HDFC Securities,Technology,72.91666666666666,-0.1146326404610001,2018
2018-11-05,dishman carbogen amcis limited,DCAL,HDFC Securities,Technology,53.57612988152698,-0.0054668707631751,2018
2018-12-07,dishman carbogen amcis limited,DCAL,HDFC Securities,Technology,52.36051502145923,-0.0206052801030263,2018
2019-01-25,dishman carbogen amcis limited,DCAL,HDFC Securities,Technology,74.31192660550458,-0.0483013635313149,2019
2019-05-17,dishman carbogen amcis limited,DCAL,HDFC Securities,Technology,95.1219512195122,0.1039534883720929,2019
2019-08-16,dishman carbogen amcis limited,DCAL,HDFC Securities,Technology,99.21436588103256,-0.089231616634536,2019
2019-09-19,dishman carbogen amcis limited,DCAL,HDFC Securities,Technology,104.20070011668612,0.0172767203513908,2019
2018-01-03,dishman carbogen amcis limited,DCAL,IDBI Capital,Technology,30.400379806931483,0.0396604938271605,2018
2018-01-29,dishman carbogen amcis limited,DCAL,IDBI Capital,Technology,9.066843150231636,-0.0543999999999999,2018
2018-07-27,dishman carbogen amcis limited,DCAL,IDBI Capital,Technology,20.835686053077367,-0.0561111111111111,2018
2023-12-14,divgi torqtransfer systems limited,DIVGIITTS,Prabhudas Lilladhar,Manufacturing,30.33888109083618,-0.0081862745098039,2023
2020-08-01,divi's laboratories limited,DIVISLAB,Ashika Research,Healthcare,16.565706751256418,0.0622711321330485,2020
2021-03-01,divi's laboratories limited,DIVISLAB,Ashika Research,Healthcare,12.666291112362954,0.0108645533141209,2021
2022-10-03,divi's laboratories limited,DIVISLAB,Ashika Research,Healthcare,10.280800139528022,-0.0707880074290263,2022
2017-02-10,divi's laboratories limited,DIVISLAB,Axis Direct,Healthcare,-1.2279765082755,-0.006108086575488,2017
2017-04-10,divi's laboratories limited,DIVISLAB,Axis Direct,Healthcare,4.998858708057525,-0.044802055001511,2017
2017-06-06,divi's laboratories limited,DIVISLAB,Axis Direct,Healthcare,-4.867607420326628,0.0245199174734168,2017
2017-07-28,divi's laboratories limited,DIVISLAB,Axis Direct,Healthcare,-7.146040707175757,0.0076070901033973,2017
2017-10-03,divi's laboratories limited,DIVISLAB,Axis Direct,Healthcare,26.12402195492235,0.0340743333916797,2017
2017-11-07,divi's laboratories limited,DIVISLAB,Axis Direct,Healthcare,18.11604901816034,-0.0038424124513619,2017
2018-02-02,divi's laboratories limited,DIVISLAB,Axis Direct,Healthcare,23.52941176470588,0.0114925373134327,2018
2019-05-25,divi's laboratories limited,DIVISLAB,BOB Capital Markets Ltd.,Healthcare,-5.2987598647125145,-0.0793292859207863,2019
2019-11-05,divi's laboratories limited,DIVISLAB,BOB Capital Markets Ltd.,Healthcare,4.5956917241992326,0.0130224106602059,2019
2020-06-06,divi's laboratories limited,DIVISLAB,BOB Capital Markets Ltd.,Healthcare,-2.6128758210563467,-0.0311084142394822,2020
2020-08-08,divi's laboratories limited,DIVISLAB,BOB Capital Markets Ltd.,Healthcare,-8.589389954455068,0.0086508014233016,2020
2020-11-07,divi's laboratories limited,DIVISLAB,BOB Capital Markets Ltd.,Healthcare,2.8112449799196786,0.0052415045167712,2020
2022-05-23,divi's laboratories limited,DIVISLAB,BOB Capital Markets Ltd.,Healthcare,20.7609359682896,-0.0841037493579866,2022
2022-08-13,divi's laboratories limited,DIVISLAB,BOB Capital Markets Ltd.,Healthcare,14.057216467178366,-0.0552374670184696,2022
2022-11-09,divi's laboratories limited,DIVISLAB,BOB Capital Markets Ltd.,Healthcare,4.585070102311482,-0.0027131489200454,2022
2023-02-04,divi's laboratories limited,DIVISLAB,BOB Capital Markets Ltd.,Healthcare,10.943540139026126,0.0004448398576512,2023
2024-02-10,divi's laboratories limited,DIVISLAB,BOB Capital Markets Ltd.,Healthcare,-17.859978643594452,0.0216986301369862,2024
2024-02-12,divi's laboratories limited,DIVISLAB,BOB Capital Markets Ltd.,Healthcare,-19.78931326283705,-0.0044650615617021,2024
2024-05-25,divi's laboratories limited,DIVISLAB,BOB Capital Markets Ltd.,Healthcare,-27.2268581408888,0.0019656876999127,2024
2018-05-28,divi's laboratories limited,DIVISLAB,Emkay,Healthcare,0.5484460694698354,-0.0394000550408217,2018
2019-08-10,divi's laboratories limited,DIVISLAB,Emkay,Healthcare,5.468632691672419,-0.0178637770897832,2019
2021-02-10,divi's laboratories limited,DIVISLAB,Geojit BNP Paribas,Healthcare,14.642146582782168,-0.028054091837832,2021
2021-08-11,divi's laboratories limited,DIVISLAB,Geojit BNP Paribas,Healthcare,12.837714955442848,0.0041582571831357,2021
2022-08-25,divi's laboratories limited,DIVISLAB,Geojit BNP Paribas,Healthcare,11.665505226480835,0.0121378340365682,2022
2023-05-24,divi's laboratories limited,DIVISLAB,Geojit BNP Paribas,Healthcare,11.818867032203713,0.021521484403969,2023
2023-11-09,divi's laboratories limited,DIVISLAB,Geojit BNP Paribas,Healthcare,8.617979133914535,0.0314518554589592,2023
2017-03-21,divi's laboratories limited,DIVISLAB,HDFC Securities,Healthcare,15.86663513833057,0.0211290322580645,2017
2017-05-29,divi's laboratories limited,DIVISLAB,HDFC Securities,Healthcare,23.7928007023705,0.1126102292768959,2017
2017-07-24,divi's laboratories limited,DIVISLAB,HDFC Securities,Healthcare,-1.004513029553061,-0.0176642335766423,2017
2017-11-03,divi's laboratories limited,DIVISLAB,HDFC Securities,Healthcare,4.602510460251056,-0.0189662661068481,2017
2018-01-29,divi's laboratories limited,DIVISLAB,HDFC Securities,Healthcare,-0.4524886877828055,-0.0594090909090908,2018
2018-05-28,divi's laboratories limited,DIVISLAB,HDFC Securities,Healthcare,0.0914076782449725,-0.0394000550408217,2018
2018-08-06,divi's laboratories limited,DIVISLAB,HDFC Securities,Healthcare,-3.361344537815126,-0.0633779264214046,2018
2018-10-31,divi's laboratories limited,DIVISLAB,HDFC Securities,Healthcare,-8.998646820027064,0.0131935047361299,2018
2019-02-04,divi's laboratories limited,DIVISLAB,HDFC Securities,Healthcare,-13.665057556628293,0.0118826587448942,2019
2019-05-27,divi's laboratories limited,DIVISLAB,HDFC Securities,Healthcare,-9.119496855345911,0.01015625,2019
2019-08-11,divi's laboratories limited,DIVISLAB,HDFC Securities,Healthcare,-20.718339890086792,0.0605522682445758,2019
2021-11-30,divi's laboratories limited,DIVISLAB,Hem Securities,Healthcare,22.901781871395364,-0.0523630477322323,2021
2022-05-24,divi's laboratories limited,DIVISLAB,ICICI Direct,Healthcare,27.126744408334936,-0.0256918068366792,2022
2022-08-12,divi's laboratories limited,DIVISLAB,ICICI Direct,Healthcare,15.801620954323443,-0.0552374670184696,2022
2022-11-08,divi's laboratories limited,DIVISLAB,ICICI Direct,Healthcare,7.920516612730807,-0.0027131489200454,2022
2023-02-03,divi's laboratories limited,DIVISLAB,ICICI Direct,Healthcare,2.102726784197483,0.0004448398576512,2023
2023-05-21,divi's laboratories limited,DIVISLAB,ICICI Direct,Healthcare,15.38585676015879,0.0730627420126192,2023
2024-05-27,divi's laboratories limited,DIVISLAB,ICICI Direct,Healthcare,-5.293461018741555,0.0186553532496611,2024
2015-11-03,divi's laboratories limited,DIVISLAB,ICICI Securities Limited,Healthcare,12.642905178211173,-0.0676421404682275,2015
2016-02-09,divi's laboratories limited,DIVISLAB,ICICI Securities Limited,Healthcare,23.520329387545026,-0.0537177985948477,2016
2016-06-01,divi's laboratories limited,DIVISLAB,ICICI Securities Limited,Healthcare,12.953832362169432,0.0174418604651162,2016
2016-08-17,divi's laboratories limited,DIVISLAB,ICICI Securities Limited,Healthcare,11.663510101010097,0.05346047129626,2016
2016-11-17,divi's laboratories limited,DIVISLAB,ICICI Securities Limited,Healthcare,12.5,-0.0055025996533794,2016
2017-03-21,divi's laboratories limited,DIVISLAB,ICICI Securities Limited,Healthcare,10.349176322219591,0.0211290322580645,2017
2017-05-29,divi's laboratories limited,DIVISLAB,ICICI Securities Limited,Healthcare,9.745390693590869,0.1126102292768959,2017
2017-07-10,divi's laboratories limited,DIVISLAB,ICICI Securities Limited,Healthcare,0.7968398828577297,-0.0152913438868306,2017
2017-11-03,divi's laboratories limited,DIVISLAB,ICICI Securities Limited,Healthcare,3.6515785469760456,-0.0189662661068481,2017
2018-01-31,divi's laboratories limited,DIVISLAB,ICICI Securities Limited,Healthcare,0.3425153167060595,-0.035,2018
2018-05-29,divi's laboratories limited,DIVISLAB,ICICI Securities Limited,Healthcare,0.6443117151859953,-0.0232536201122587,2018
2018-08-06,divi's laboratories limited,DIVISLAB,ICICI Securities Limited,Healthcare,15.966386554621849,-0.0633779264214046,2018
2018-10-31,divi's laboratories limited,DIVISLAB,ICICI Securities Limited,Healthcare,15.020297699594046,0.0131935047361299,2018
2019-11-06,divi's laboratories limited,DIVISLAB,ICICI Securities Limited,Healthcare,8.15234865978779,-0.0273047563123899,2019
2020-04-20,divi's laboratories limited,DIVISLAB,ICICI Securities Limited,Healthcare,-11.493393168785836,0.0570152505446622,2020
2020-11-20,divi's laboratories limited,DIVISLAB,ICICI Securities Limited,Healthcare,21.212994724856596,0.0340465810004588,2020
