mean_of_mean_performance,number_of_monthly_predictions,combined_metric,mean_monthly_corpus_return,std_monthly_corpus_return,min_monthly_corpus_return,min_month,max_monthly_corpus_return,max_month,median_monthly_corpus_return,mode_monthly_corpus_return,k_percent
-0.006690597769563369,38.71666666666667,-0.19568421112515277,-0.0033726702547818587,0.026538965210982052,-0.08062897377727674,2019-07-01,0.0507534532157059,2021-05-01,-0.0008536041834271701,0.0,1.0
-0.006690597769563369,38.71666666666667,-0.19568421112515277,-0.0033726702547818587,0.026538965210982052,-0.08062897377727674,2019-07-01,0.0507534532157059,2021-05-01,-0.0008536041834271701,0.0,1.5
-0.006690597769563369,38.71666666666667,-0.19568421112515277,-0.0033726702547818587,0.026538965210982052,-0.08062897377727674,2019-07-01,0.0507534532157059,2021-05-01,-0.0008536041834271701,0.0,2.0
-0.0027391598907776896,52.75,-0.1402820369380077,-0.002692150266399197,0.027865911498845774,-0.08428594800770539,2019-07-01,0.07403072393824894,2018-07-01,-0.0019183907239710418,0.0,2.5
-0.0012627202805107244,72.06666666666666,-0.07782591771651162,0.0031145218609279317,0.03633016718179623,-0.08428594800770539,2019-07-01,0.10142092272700332,2020-08-01,0.003533203400023943,-0.08428594800770539,3.0
-0.001156612560381228,78.78333333333333,-0.08231880905562296,0.004217360036023824,0.0371858710236341,-0.08428594800770539,2019-07-01,0.10142092272700332,2020-08-01,0.003533203400023943,-0.08428594800770539,3.5
-0.001156612560381228,78.78333333333333,-0.08231880905562296,0.004217360036023824,0.0371858710236341,-0.08428594800770539,2019-07-01,0.10142092272700332,2020-08-01,0.003533203400023943,-0.08428594800770539,4.0
-0.001156612560381228,78.78333333333333,-0.08231880905562296,0.004217360036023824,0.0371858710236341,-0.08428594800770539,2019-07-01,0.10142092272700332,2020-08-01,0.003533203400023943,-0.08428594800770539,4.5
-0.0019104664034633042,84.16666666666667,-0.1323950353959857,0.005953290411497905,0.04391634531370532,-0.08116789769958765,2019-07-01,0.1815799799830633,2018-06-01,0.0023082625687156355,-0.08116789769958765,5.0
-0.0021254488745652677,85.53333333333333,-0.12600770190928978,0.005241577329930121,0.04412755601993213,-0.08116789769958765,2019-07-01,0.1815799799830633,2018-06-01,0.0010341533341179376,-0.08116789769958765,5.5
0.0008417376897524167,103.25,-0.09257821170393175,0.006568027238127202,0.044711824599656676,-0.08116789769958765,2019-07-01,0.1815799799830633,2018-06-01,0.0018462820731925955,-0.08116789769958765,6.0
0.0009329163819531059,106.03333333333333,-0.09138434028130842,0.006518998849353012,0.044627118396417496,-0.08116789769958765,2019-07-01,0.1815799799830633,2018-06-01,0.002682512950497151,-0.08116789769958765,6.5
0.0008131145341864958,108.95,-0.08935813059265478,0.006456690887935801,0.044649917209652584,-0.08116789769958765,2019-07-01,0.1815799799830633,2018-06-01,0.0018462820731925955,-0.08116789769958765,7.0
0.000758959219730471,111.33333333333333,-0.10375155013058897,0.006201161130715103,0.04466459140180593,-0.08290941762509496,2019-07-01,0.1815799799830633,2018-06-01,0.0018462820731925955,-0.08290941762509496,7.5
0.0006166410648378468,111.63333333333334,-0.12568100812241687,0.005828482716027685,0.04441773366995291,-0.08290941762509496,2019-07-01,0.1815799799830633,2018-06-01,0.0018462820731925955,-0.08290941762509496,8.0
0.000818895119567745,112.06666666666666,-0.12318885864529813,0.006313709691111391,0.04447807528654947,-0.08290941762509496,2019-07-01,0.1815799799830633,2018-06-01,0.0018462820731925955,-0.08290941762509496,8.5
0.0008415496717132181,115.93333333333334,-0.06712760324711424,0.005293599707503495,0.0427680540536786,-0.08290941762509496,2019-07-01,0.1815799799830633,2018-06-01,0.002682512950497151,-0.08290941762509496,9.0
0.0008139566518138639,116.4,-0.07772597956695469,0.005285863393213904,0.04278673539371259,-0.08290941762509496,2019-07-01,0.1815799799830633,2018-06-01,0.002682512950497151,-0.08290941762509496,9.5
0.0008042015846449997,118.46666666666667,-0.08947233775316371,0.004680009048037337,0.0429127446000952,-0.08503661901146231,2019-07-01,0.1815799799830633,2018-06-01,0.0020396275862415436,-0.08503661901146231,10.0
