mean_of_mean_performance,number_of_monthly_predictions,combined_metric,mean_monthly_corpus_return,std_monthly_corpus_return,min_monthly_corpus_return,max_monthly_corpus_return,median_monthly_corpus_return,mode_monthly_corpus_return,k_percent
0.009331957125862343,32.233333333333334,0.2503465428671584,-0.000590596155972462,0.037478180909871456,-0.09555374800947147,0.13440663987401558,0.0,0.0,1.0
0.009331957125862343,32.233333333333334,0.2503465428671584,-0.000590596155972462,0.037478180909871456,-0.09555374800947147,0.13440663987401558,0.0,0.0,1.5
0.009331957125862343,32.233333333333334,0.2503465428671584,-0.000590596155972462,0.037478180909871456,-0.09555374800947147,0.13440663987401558,0.0,0.0,2.0
0.009331957125862343,32.233333333333334,0.2503465428671584,-0.000590596155972462,0.037478180909871456,-0.09555374800947147,0.13440663987401558,0.0,0.0,2.5
0.009273650950310028,32.333333333333336,0.24646133249810767,-0.00043009209865859955,0.037273638233417804,-0.09555374800947147,0.13440663987401558,0.0,0.0,3.0
0.0065145186299059455,42.6,0.23598966601205879,-0.00486886799323743,0.034587319297056614,-0.09555374800947147,0.13440663987401558,-0.001755869964396417,0.0,3.5
0.004095351364987156,46.68333333333333,0.29284020192971977,-0.0034332706877623527,0.03502529118131102,-0.10721752839032028,0.13440663987401558,-0.0015725709297212398,0.0,4.0
0.005150425116781967,51.333333333333336,0.3251481950564511,-0.0032008638473587925,0.03246853814239477,-0.10721752839032028,0.13440663987401558,-0.0008335893105373415,0.0,4.5
0.004523470235643106,53.05,0.2877089823211685,-0.0035857914185367826,0.032271027440717324,-0.10721752839032028,0.13440663987401558,-0.0011637750012416515,0.0,5.0
0.004034708813038485,54.2,0.29203160260660793,-0.0034100745169200787,0.03243132373933877,-0.10721752839032028,0.13440663987401558,-0.0011637750012416515,0.0,5.5
0.004649169916838678,56.583333333333336,0.2686109328146186,-0.0017423759490160858,0.03351273475093525,-0.10721752839032028,0.13440663987401558,-0.00034415760511707916,0.0,6.0
0.0042507358854363035,60.68333333333333,0.278282562033586,-0.001717665255118624,0.031075683639541423,-0.10721752839032028,0.08953933991769425,-9.245579520056335e-05,0.0,6.5
0.0045932098106513716,65.31666666666666,0.30312285562573715,0.0006865124815321663,0.03260040295353691,-0.10721752839032028,0.08953933991769425,0.0,0.0,7.0
0.0037628027821430456,68.5,0.36673119419280464,0.0031934080281460424,0.03546272107957807,-0.07945005872604594,0.13176180008220095,0.0,0.0,7.5
0.004036405102772225,70.53333333333333,0.3840427229851328,0.004312076307857401,0.03486105016630547,-0.07945005872604594,0.13176180008220095,0.0,0.0,8.0
0.0039054842951152568,73.13333333333334,0.38061648887894484,0.0032401627637265967,0.03876323933202363,-0.11259897980448974,0.13176180008220095,-0.00018685323850087254,0.0,8.5
0.004611938836085631,79.45,0.3791985878928237,0.003375473452296353,0.039114663619251686,-0.11259897980448974,0.13176180008220095,-0.0006642414004847108,0.0,9.0
0.004669996680026619,81.91666666666667,0.36986092546439975,0.0020232318564652814,0.04076414134112939,-0.11259897980448974,0.13176180008220095,-0.0006642414004847108,0.0,9.5
0.005081350484848768,82.78333333333333,0.3637331784606671,0.0014944076362788346,0.04099093482071938,-0.11259897980448974,0.13176180008220095,-0.0006642414004847108,0.0,10.0
