mean_of_mean_performance,number_of_monthly_predictions,combined_metric,mean_monthly_corpus_return,std_monthly_corpus_return,min_monthly_corpus_return,max_monthly_corpus_return,median_monthly_corpus_return,mode_monthly_corpus_return,k_percent
0.005525916261460051,32.9,0.13560886805111855,0.005820050059175124,0.0410033333132468,-0.10082982884296066,0.13636946488507729,0.0,0.0,1.0
0.005525916261460051,32.9,0.13560886805111855,0.005820050059175124,0.0410033333132468,-0.10082982884296066,0.13636946488507729,0.0,0.0,1.5
0.005525916261460051,32.9,0.13560886805111855,0.005820050059175124,0.0410033333132468,-0.10082982884296066,0.13636946488507729,0.0,0.0,2.0
0.005525916261460051,32.9,0.13560886805111855,0.005820050059175124,0.0410033333132468,-0.10082982884296066,0.13636946488507729,0.0,0.0,2.5
0.003392319731869113,34.93333333333333,0.10639272634949191,0.006394315159909814,0.04125225269474891,-0.10082982884296066,0.13636946488507729,0.0,0.0,3.0
0.0031355887231177596,42.68333333333333,0.16393724215916464,0.0036383394597454054,0.04372411360758412,-0.11300862361306407,0.13874093408848687,0.0,0.0,3.5
0.0023028909102994657,47.31666666666667,0.17427828796933648,0.005158910273680792,0.0438096181300183,-0.11300862361306407,0.13874093408848687,0.0,0.0,4.0
0.0026550651535378065,51.15,0.18566574388529494,0.0050755308126860625,0.044566391941700284,-0.11300862361306407,0.13874093408848687,0.0,0.0,4.5
0.0017058992763210716,52.3,0.17592676263113013,0.0049404741014432655,0.04418764035858147,-0.11300862361306407,0.13874093408848687,0.0,0.0,5.0
0.0015156933700081969,53.7,0.18628692013325251,0.004159972018653548,0.04219549810030104,-0.11300862361306407,0.13874093408848687,0.0,0.0,5.5
0.0019846477882636947,57.85,0.14238811675293422,0.003987511912427986,0.044269995272559044,-0.11300862361306407,0.13874093408848687,0.0,0.0,6.0
0.0015951398936513617,62.666666666666664,0.1348821579648893,0.0044345824766368076,0.04408223004256085,-0.11300862361306407,0.13874093408848687,0.0,0.0,6.5
0.0028183218623726797,68.93333333333334,0.35944000793721187,0.004543739044724513,0.04107666943179795,-0.1207898639768451,0.13176180008220095,0.0,0.0,7.0
0.00278368883152751,72.78333333333333,0.3621114973947664,0.004515872356677151,0.04109045014676887,-0.1207898639768451,0.13176180008220095,0.0,0.0,7.5
0.003462261224369609,74.18333333333334,0.3710937355815607,0.0050367479713363155,0.04124678438731783,-0.1207898639768451,0.13176180008220095,0.0,0.0,8.0
0.0032461539916380446,81.26666666666667,0.4252383565171843,0.0054483131548481835,0.04159131897584578,-0.1207898639768451,0.13176180008220095,0.0,0.0,8.5
0.003158708552493445,81.98333333333333,0.4204425243940981,0.004842779368712713,0.0419612151922465,-0.1207898639768451,0.13176180008220095,0.0,0.0,9.0
0.0031201546394312605,83.66666666666667,0.42078069390755385,0.005470323023880798,0.040592116844609456,-0.1207898639768451,0.13176180008220095,0.0,0.0,9.5
0.003183480095463598,87.45,0.44938166651016204,0.006298596412177424,0.040899759590476835,-0.1207898639768451,0.13176180008220095,0.0,0.0,10.0
