mean_of_mean_performance,number_of_monthly_predictions,combined_metric,mean_monthly_corpus_return,std_monthly_corpus_return,min_monthly_corpus_return,max_monthly_corpus_return,median_monthly_corpus_return,mode_monthly_corpus_return,k_percent
0.00256549740664453,29.55,0.11891909275183209,-0.0009367335667790099,0.035312850249540076,-0.08043700096998929,0.13282925132385248,0.0,0.0,1.0
0.00256549740664453,29.55,0.11891909275183209,-0.0009367335667790099,0.035312850249540076,-0.08043700096998929,0.13282925132385248,0.0,0.0,1.5
0.00256549740664453,29.55,0.11891909275183209,-0.0009367335667790099,0.035312850249540076,-0.08043700096998929,0.13282925132385248,0.0,0.0,2.0
0.00256549740664453,29.55,0.11891909275183209,-0.0009367335667790099,0.035312850249540076,-0.08043700096998929,0.13282925132385248,0.0,0.0,2.5
0.00256549740664453,29.55,0.11891909275183209,-0.0009367335667790099,0.035312850249540076,-0.08043700096998929,0.13282925132385248,0.0,0.0,3.0
0.00256549740664453,29.55,0.11891909275183209,-0.0009367335667790099,0.035312850249540076,-0.08043700096998929,0.13282925132385248,0.0,0.0,3.5
0.00256549740664453,29.55,0.11891909275183209,-0.0009367335667790099,0.035312850249540076,-0.08043700096998929,0.13282925132385248,0.0,0.0,4.0
0.00256549740664453,29.55,0.11891909275183209,-0.0009367335667790099,0.035312850249540076,-0.08043700096998929,0.13282925132385248,0.0,0.0,4.5
0.00256549740664453,29.55,0.11891909275183209,-0.0009367335667790099,0.035312850249540076,-0.08043700096998929,0.13282925132385248,0.0,0.0,5.0
0.00256549740664453,29.55,0.11891909275183209,-0.0009367335667790099,0.035312850249540076,-0.08043700096998929,0.13282925132385248,0.0,0.0,5.5
0.00256549740664453,29.55,0.11891909275183209,-0.0009367335667790099,0.035312850249540076,-0.08043700096998929,0.13282925132385248,0.0,0.0,6.0
0.0027583445305848883,30.6,0.1288066730836167,-0.0009554770082390691,0.03531260196380643,-0.08043700096998929,0.13282925132385248,0.0,0.0,6.5
0.0027583445305848883,30.6,0.1288066730836167,-0.0009554770082390691,0.03531260196380643,-0.08043700096998929,0.13282925132385248,0.0,0.0,7.0
0.0027583445305848883,30.6,0.1288066730836167,-0.0009554770082390691,0.03531260196380643,-0.08043700096998929,0.13282925132385248,0.0,0.0,7.5
0.0020251986016920644,31.783333333333335,0.11693656922572403,-0.001691412873896783,0.03547359377769561,-0.08043700096998929,0.13282925132385248,-0.0016625744167408363,0.0,8.0
0.0021605654772603278,32.483333333333334,0.1016221378302598,-0.002105751355642438,0.035578445008121455,-0.08043700096998929,0.13282925132385248,-0.0026079221937712616,0.0,8.5
0.0021605654772603278,32.483333333333334,0.1016221378302598,-0.002105751355642438,0.035578445008121455,-0.08043700096998929,0.13282925132385248,-0.0026079221937712616,0.0,9.0
0.003127368065237917,34.43333333333333,0.2847784969764161,-0.0002292329254398958,0.043264961077704465,-0.08043700096998929,0.22096343173425614,-0.0019214548446577773,0.0,9.5
0.003127368065237917,34.43333333333333,0.2847784969764161,-0.0002292329254398958,0.043264961077704465,-0.08043700096998929,0.22096343173425614,-0.0019214548446577773,0.0,10.0
