mean_of_mean_performance,number_of_monthly_predictions,combined_metric,mean_monthly_corpus_return,k_percent
0.009993168141264162,37.666666666666664,0.09772235983888389,0.30010958798840354,1.0
0.009993168141264162,37.666666666666664,0.09772235983888389,0.30010958798840354,1.5
0.009993168141264162,37.666666666666664,0.09772235983888389,0.30010958798840354,2.0
0.010259923902990313,41.016666666666666,0.10729949677353132,0.2490995889092307,2.5
0.0106049694659197,52.56666666666667,0.11752833267312777,0.09062378532491229,3.0
0.010370570149265687,66.06666666666666,0.19036225152043698,0.2061110028780211,3.5
0.010005778213540683,67.46666666666667,0.1642507537683654,0.18387234696424984,4.0
0.010005778213540683,67.46666666666667,0.1642507537683654,0.18387234696424984,4.5
0.010089114805630597,70.01666666666667,0.16031900819543798,0.2551430912417864,5.0
0.006144628559718758,74.66666666666667,0.14931115152165975,1.9638653514404785,5.5
0.0060177184252058905,76.91666666666667,0.1911033596400758,2.183584538575126,6.0
0.00748230119171102,90.68333333333334,0.41634179318754694,2.579086128148731,6.5
0.005572429113542636,91.06666666666666,0.4123365698122161,2.641256201590778,7.0
0.005924327653958063,93.01666666666667,0.3721925726334339,2.5853751254705233,7.5
0.0036983388591232793,98.36666666666666,0.3632769103748425,0.73953341111342,8.0
0.0036576509782199527,98.61666666666666,0.36667414081829286,0.7516630128622311,8.5
0.003741769222138404,101.11666666666666,0.41203660523502594,0.6940451590955615,9.0
0.004760186908253155,103.38333333333334,0.41503855354827895,0.7769003009624161,9.5
0.004671372491541149,106.55,0.3809133482994455,0.8665250651918333,10.0
0.004647955798723933,107.26666666666667,0.38765949058344223,0.9425684338312933,10.5
0.004378919630748302,111.8,0.3754741948320031,1.0023986992688994,11.0
0.003922054165115149,111.93333333333334,0.3726062744747523,1.0222849508670877,11.5
0.003859156065253633,114.6,0.38398513373936793,1.0100337881790107,12.0
0.003597485786383193,120.38333333333334,0.368385679760941,1.0829622635522793,12.5
0.0037150022915732775,124.05,0.40796478486364135,1.0849756219809354,13.0
0.004428900724069029,124.85,0.4195127511014052,1.0181430502800461,13.5
0.004337852319387345,125.03333333333333,0.4112034365704506,0.9445843801879779,14.0
0.004279292932023432,126.0,0.4039190672247853,0.9052350026860025,14.5
0.004106760362458991,127.11666666666666,0.38466558002011136,0.9665381360644295,15.0
0.00391490565827824,131.15,0.42086932546324546,0.9534007760990485,15.5
0.0038206494735892184,133.9,0.4050690576910783,0.599174020573491,16.0
0.0039119812644697405,136.43333333333334,0.39846236289250997,0.6269017566122929,16.5
0.003951298609875889,136.93333333333334,0.3973323067308574,0.650191625140433,17.0
0.003938276389390494,137.18333333333334,0.3931503710699425,0.6358876694438905,17.5
0.0038299811819462464,138.93333333333334,0.4089482138406823,0.6703393622554793,18.0
0.003661229112629047,141.25,0.40734815455104795,0.629939686822882,18.5
0.0035629683070128406,143.5,0.40427890514046333,0.6046407980091525,19.0
0.00392047755743198,144.41666666666666,0.41132947291177385,0.628872919234103,19.5
0.00391733005326382,144.53333333333333,0.4094367914156998,0.6330790260619207,20.0
0.0036762313316996086,145.93333333333334,0.40333696242853273,0.5772323227226314,20.5
0.0037382073207565545,146.16666666666666,0.4094363250074761,0.6000879688047764,21.0
0.003606800734270084,149.63333333333333,0.40893069947991917,0.6652244436207597,21.5
0.0035239988405306,150.85,0.3975355390229283,0.6310592591124247,22.0
0.003490362601027762,150.86666666666667,0.39656281307099417,0.6310592591124247,22.5
0.0036969915680878677,151.78333333333333,0.394587728038235,0.6268933204559876,23.0
0.003845805695972912,152.08333333333334,0.40012040138531285,0.6216512899379881,23.5
0.0038640665936787656,152.91666666666666,0.3928132429080119,0.6231042225152437,24.0
0.0035028198210337027,155.33333333333334,0.3981588633976529,0.5276549658497328,24.5
0.0035028198210337027,155.33333333333334,0.3981588633976529,0.5276549658497328,25.0
