mean_of_mean_performance,number_of_monthly_predictions,combined_metric,mean_monthly_corpus_return,k_percent
-0.00047105203885029176,39.1,-0.06868068211569354,-1.4383830934451063,1.0
-0.00047105203885029176,39.1,-0.06868068211569354,-1.4383830934451063,1.5
-0.00047105203885029176,39.1,-0.06868068211569354,-1.4383830934451063,2.0
-0.0010019294991757996,60.333333333333336,-0.1150574678926397,-1.8303511408698274,2.5
-0.0011033405866033234,81.0,-0.15449392487085106,-1.78700730002916,3.0
-0.0011033405866033234,81.0,-0.15449392487085106,-1.78700730002916,3.5
-0.0011033405866033234,81.0,-0.15449392487085106,-1.78700730002916,4.0
-0.0010406051126019482,81.6,-0.1532666951520724,-1.7370738120104998,4.5
-0.0008197287013265109,95.33333333333333,-0.16421906327566574,-1.5617976970125678,5.0
-0.0011054608823996752,102.35,-0.1814617330083398,-1.6651994513436696,5.5
-0.0010251174689466852,113.2,-0.20019164310039947,-1.5331152588210641,6.0
-0.0010251174689466852,113.2,-0.20019164310039947,-1.5331152588210641,6.5
-0.0010667141525276304,116.51666666666667,-0.20983911101983477,-1.5650673993284479,7.0
-0.0009963180820564516,117.88333333333334,-0.21366502713575183,-1.5713801369148874,7.5
-0.0011491472192305932,122.9,-0.20594458823196848,-1.5176218046263206,8.0
-0.0011576336093745989,123.56666666666666,-0.2041731009142043,-1.4688324707628653,8.5
-0.0011576336093745989,123.56666666666666,-0.2041731009142043,-1.4688324707628653,9.0
-0.0011551730815594831,124.23333333333333,-0.20500239230688866,-1.4796558197357934,9.5
-0.0011511586164043564,126.2,-0.20739022680008137,-1.5021567053167242,10.0
-0.0011442690059686187,127.85,-0.20774491488921257,-1.5157011822639366,10.5
-0.0012311280159284428,131.48333333333332,-0.2224718901215982,-1.6235421741130418,11.0
-0.001344133987607586,137.51666666666668,-0.2441628826249506,-1.7036944483561345,11.5
-0.001370707981968147,143.96666666666667,-0.26913301055358047,-1.8410946844677818,12.0
-0.0013861636495365339,145.36666666666667,-0.2722692999046214,-1.875515946278954,12.5
-0.0013905051865347293,146.71666666666667,-0.27429609168038593,-1.874018669215655,13.0
-0.0013760125385131083,148.03333333333333,-0.2735462108901488,-1.8572260303058645,13.5
-0.0014724039111383323,153.95,-0.29877048010905793,-2.0670315223928024,14.0
-0.0014284616827798043,157.3,-0.3071399184802496,-2.101461494969829,14.5
-0.001369380794083136,160.26666666666668,-0.3050198254342379,-2.028150345964625,15.0
-0.0013777201564783557,160.4,-0.3060143264168886,-2.0554306115956456,15.5
-0.0013540930469792612,165.13333333333333,-0.30627952983776374,-2.0877299316001703,16.0
-0.0013770265419752721,166.46666666666667,-0.3112893004191762,-2.1171456682295653,16.5
-0.001315491187721911,170.51666666666668,-0.31248799750331574,-2.1291431287581335,17.0
-0.0012698738476089296,171.65,-0.3098358791046511,-2.060996748699691,17.5
-0.0013149204328094532,174.11666666666667,-0.31996298249149274,-2.081721901886474,18.0
-0.0013613115701985611,176.5,-0.3236065285457258,-2.0606096519584094,18.5
-0.0013611241553924288,178.08333333333334,-0.32808012446583407,-2.0586279177495226,19.0
-0.001358327281524452,178.46666666666667,-0.3296619372972324,-2.082438838554146,19.5
-0.0014210262033061405,179.36666666666667,-0.3337355107556126,-2.208753021825097,20.0
-0.0014926193660563115,182.75,-0.35284558656641074,-2.367576510993533,20.5
-0.0014910681088077132,183.5,-0.3548111980562585,-2.382563064430657,21.0
-0.0014990246346468022,184.95,-0.3629310880793569,-2.439104616812758,21.5
-0.001408680151565701,186.73333333333332,-0.36077673956605416,-2.339039440360512,22.0
-0.0013948182871044133,187.6,-0.3615060030461269,-2.315284637856001,22.5
-0.0013889685281926302,190.9,-0.36185509958325845,-2.3724709932207664,23.0
-0.0013908097530813545,191.08333333333334,-0.36260314615493705,-2.3840037724413956,23.5
-0.0013284924649976714,191.8,-0.3607034144457769,-2.3319121895308106,24.0
-0.0013455205245298393,192.95,-0.36519283738153546,-2.367220704633695,24.5
-0.0013455205245298393,192.95,-0.36519283738153546,-2.367220704633695,25.0
-0.0013606483423911392,194.0,-0.36820233504101574,-2.408079385427087,25.5
-0.0013561482231469295,194.18333333333334,-0.36812596106512163,-2.410871022701987,26.0
-0.0013570382148182208,195.08333333333334,-0.36658804470243356,-2.3639871110514536,26.5
-0.001358031909699777,195.73333333333332,-0.36778706123326926,-2.3531643136136386,27.0
-0.0013687362966100039,196.41666666666666,-0.36952231526784546,-2.378753168126019,27.5
-0.0014102756837788344,197.56666666666666,-0.3758586363414174,-2.5022193458490074,28.0
-0.0014120141641853546,197.66666666666666,-0.37649939410728755,-2.4933639280504982,28.5
-0.001408293374960307,199.63333333333333,-0.3761138970981874,-2.4861711493514025,29.0
-0.001406999297254126,199.71666666666667,-0.3763500917655476,-2.4866794144148034,29.5
-0.0014332850325448159,200.63333333333333,-0.3837395273684988,-2.5030490905188145,30.0
-0.0014332850325448159,200.63333333333333,-0.3837395273684988,-2.5030490905188145,30.5
-0.0014709713195007967,201.61666666666667,-0.3931057708578403,-2.6156577351987824,31.0
-0.0014709713195007967,201.61666666666667,-0.3931057708578403,-2.6156577351987824,31.5
-0.0014438823874755773,202.26666666666668,-0.39025946389205046,-2.5475646921328887,32.0
-0.0014527847519799188,202.91666666666666,-0.394954278393916,-2.548801313351319,32.5
-0.0014550312242163287,203.08333333333334,-0.39605379719420425,-2.5557738851462712,33.0
-0.0014399724644605263,203.65,-0.39553735985028915,-2.5487556295540243,33.5
-0.0014399724644605263,203.65,-0.39553735985028915,-2.5487556295540243,34.0
-0.001466354542109677,206.18333333333334,-0.4011814500443842,-2.5663853433213557,34.5
-0.001466354542109677,206.18333333333334,-0.4011814500443842,-2.5663853433213557,35.0
-0.001476683709118299,206.85,-0.4034799390468129,-2.5926092308880317,35.5
-0.0014783059739796268,207.18333333333334,-0.4049382334727267,-2.606541277539474,36.0
-0.0014676725902315036,207.86666666666667,-0.4046811056625754,-2.5995591505500313,36.5
-0.0014696253703979502,208.13333333333333,-0.4053515380968277,-2.6129015120341816,37.0
-0.0014705175172096939,209.38333333333333,-0.4086501005856175,-2.6902532684234197,37.5
-0.0014697740551523183,210.31666666666666,-0.41218280797289103,-2.700606568344479,38.0
-0.0014782558074166161,210.65,-0.41344776044344667,-2.732003873666052,38.5
-0.001468943213095347,210.95,-0.409398193887021,-2.7146163930011187,39.0
-0.0014808360968170684,212.03333333333333,-0.41723586685281205,-2.714836226275856,39.5
-0.00148057664750172,212.05,-0.417158497590675,-2.713722397781803,40.0
-0.0014775600135099854,212.31666666666666,-0.41707419836950294,-2.705368593531511,40.5
-0.0014848063475603294,212.56666666666666,-0.4192916946152122,-2.718809388333243,41.0
-0.0014880252562451735,212.85,-0.4208867852519615,-2.7247509232295197,41.5
-0.0014957056556537099,213.61666666666667,-0.42327429454549154,-2.7326980994862913,42.0
-0.0014719932923567913,214.76666666666668,-0.4238275937242297,-2.7137535137750235,42.5
-0.001474968698157408,215.6,-0.4279163071094643,-2.746791533965344,43.0
-0.0014710008326266006,216.45,-0.4280216049658509,-2.7310414748277267,43.5
-0.0014724385958527842,216.56666666666666,-0.42860266300484445,-2.732850885664818,44.0
-0.0014763883267423705,216.96666666666667,-0.43050370282686695,-2.7665759022902914,44.5
-0.0014935425494061918,217.2,-0.4317948476260611,-2.763038981563384,45.0
-0.0014875923292303813,218.18333333333334,-0.4321563674733548,-2.7573649620563208,45.5
-0.0014686201177686006,218.43333333333334,-0.4312854730680648,-2.747655464811025,46.0
-0.0014689395812529612,218.45,-0.4314158660811652,-2.7480860752686307,46.5
-0.0014604008717443767,218.7,-0.42988433307995255,-2.749731558035178,47.0
-0.0014377768822689855,219.01666666666668,-0.4256537568285882,-2.734869114695611,47.5
-0.001443875476462828,220.15,-0.42897258134846283,-2.754456546906005,48.0
-0.001443875476462828,220.15,-0.42897258134846283,-2.754456546906005,48.5
-0.0013487126987847293,220.6,-0.4260162405737671,-2.6789289691513614,49.0
-0.0013487126987847293,220.6,-0.4260162405737671,-2.6789289691513614,49.5
-0.0013487126987847293,220.6,-0.4260162405737671,-2.6789289691513614,50.0
