mean_of_mean_performance,number_of_monthly_predictions,combined_metric,mean_monthly_corpus_return,std_monthly_corpus_return,min_monthly_corpus_return,min_month,max_monthly_corpus_return,max_month,median_monthly_corpus_return,mode_monthly_corpus_return,k_percent
0.011116202390098046,40.35,0.09895640371333532,0.0016286567107312907,0.03550142299401327,-0.08854712769125717,2019-07-01,0.12008796579916003,2020-02-01,0.0,0.0,1.0
0.011116202390098046,40.35,0.09895640371333532,0.0016286567107312907,0.03550142299401327,-0.08854712769125717,2019-07-01,0.12008796579916003,2020-02-01,0.0,0.0,1.5
0.011116202390098046,40.35,0.09895640371333532,0.0016286567107312907,0.03550142299401327,-0.08854712769125717,2019-07-01,0.12008796579916003,2020-02-01,0.0,0.0,2.0
0.00848665458214988,59.28333333333333,0.09540096598796349,0.013383841763293058,0.07748877305167712,-0.07881637360239546,2019-07-01,0.5247388333147518,2018-06-01,0.0,0.0,2.5
0.006458339379104414,80.71666666666667,0.029978963055433912,0.013050667001269837,0.07899593868969296,-0.07881637360239546,2019-07-01,0.5247388333147518,2018-06-01,-6.988678772007484e-05,0.0,3.0
0.006458339379104414,80.71666666666667,0.029978963055433912,0.013050667001269837,0.07899593868969296,-0.07881637360239546,2019-07-01,0.5247388333147518,2018-06-01,-6.988678772007484e-05,0.0,3.5
0.006458339379104414,80.71666666666667,0.029978963055433912,0.013050667001269837,0.07899593868969296,-0.07881637360239546,2019-07-01,0.5247388333147518,2018-06-01,-6.988678772007484e-05,0.0,4.0
0.006472658841848115,81.15,0.029742032711169583,0.013111811714529548,0.07909629660718917,-0.07881637360239546,2019-07-01,0.5247388333147518,2018-06-01,0.0,0.0,4.5
0.0067197893324649986,90.95,-0.014710504196663258,0.013085862207587414,0.08002861103286017,-0.08979404289146153,2019-07-01,0.5247388333147518,2018-06-01,0.0009802359082825562,-0.08979404289146153,5.0
0.004964688054821886,96.71666666666667,-0.1435106510476381,0.013242731874536173,0.07899102001813252,-0.08979404289146153,2019-07-01,0.5247388333147518,2018-06-01,0.004182266484020203,-0.08979404289146153,5.5
0.00492873994709328,108.75,-0.12743599119717658,0.012625038009907824,0.07983486835643137,-0.08979404289146153,2019-07-01,0.5247388333147518,2018-06-01,0.004182266484020203,-0.08979404289146153,6.0
0.00492873994709328,108.75,-0.12743599119717658,0.012625038009907824,0.07983486835643137,-0.08979404289146153,2019-07-01,0.5247388333147518,2018-06-01,0.004182266484020203,-0.08979404289146153,6.5
0.005213822943434284,113.01666666666667,-0.11373183152402196,0.013411776570369953,0.07940723757751496,-0.08979404289146153,2019-07-01,0.5247388333147518,2018-06-01,0.006055950405894017,-0.08979404289146153,7.0
0.005013250901981281,114.28333333333333,-0.12416681870922469,0.0130609106347839,0.07950685481321652,-0.08998102428563015,2019-07-01,0.5247388333147518,2018-06-01,0.0053842936544169495,-0.08998102428563015,7.5
0.00475397028248666,116.86666666666666,-0.1058866531585488,0.01305864169341577,0.07931110841981155,-0.08998102428563015,2019-07-01,0.5247388333147518,2018-06-01,0.004215506371830546,-0.08998102428563015,8.0
0.004742221329486897,118.96666666666667,-0.06625026330097299,0.01222130910503716,0.07895497275268928,-0.08998102428563015,2019-07-01,0.5247388333147518,2018-06-01,0.004215506371830546,-0.08998102428563015,8.5
0.004742221329486897,118.96666666666667,-0.06625026330097299,0.01222130910503716,0.07895497275268928,-0.08998102428563015,2019-07-01,0.5247388333147518,2018-06-01,0.004215506371830546,-0.08998102428563015,9.0
0.0018364632580329565,124.36666666666666,-0.04840684057370289,0.00605263742330661,0.047431319164960704,-0.08998102428563015,2019-07-01,0.1822344982849189,2018-06-01,0.002347508311576041,-0.08998102428563015,9.5
0.0019045289643320304,127.93333333333334,-0.034921159780555565,0.006193270127346129,0.04758424371024365,-0.08986363846785395,2019-07-01,0.1822344982849189,2018-06-01,0.000939568483017128,-0.08986363846785395,10.0
