mean_of_mean_performance,number_of_monthly_predictions,combined_metric,mean_monthly_corpus_return,std_monthly_corpus_return,min_monthly_corpus_return,min_month,max_monthly_corpus_return,max_month,median_monthly_corpus_return,mode_monthly_corpus_return,k_percent
0.005436551723110621,39.85,-0.06816101827687754,-0.0003339214838068057,0.030895276273454522,-0.08062897377727674,2019-07-01,0.10138514337739313,2020-02-01,0.0,0.0,1.0
0.005436551723110621,39.85,-0.06816101827687754,-0.0003339214838068057,0.030895276273454522,-0.08062897377727674,2019-07-01,0.10138514337739313,2020-02-01,0.0,0.0,1.5
0.005436551723110621,39.85,-0.06816101827687754,-0.0003339214838068057,0.030895276273454522,-0.08062897377727674,2019-07-01,0.10138514337739313,2020-02-01,0.0,0.0,2.0
0.0035300971012577195,54.3,-0.09781944397061035,0.0077691505810942975,0.06428575869843774,-0.08428594800770539,2019-07-01,0.43656230234089666,2018-06-01,0.00018096993730631894,0.0,2.5
0.0009211240153420557,75.45,-0.1367733539690204,0.01013475585766341,0.06802877927997442,-0.08428594800770539,2019-07-01,0.43656230234089666,2018-06-01,0.0005730564645446412,-0.08428594800770539,3.0
0.0008209900380615487,77.5,-0.12710328445043298,0.010320923828472989,0.0677693167401079,-0.08428594800770539,2019-07-01,0.43656230234089666,2018-06-01,-0.00030769611992376156,-0.08428594800770539,3.5
0.0008209900380615487,77.5,-0.12710328445043298,0.010320923828472989,0.0677693167401079,-0.08428594800770539,2019-07-01,0.43656230234089666,2018-06-01,-0.00030769611992376156,-0.08428594800770539,4.0
0.0008209900380615487,77.5,-0.12710328445043298,0.010320923828472989,0.0677693167401079,-0.08428594800770539,2019-07-01,0.43656230234089666,2018-06-01,-0.00030769611992376156,-0.08428594800770539,4.5
0.0006992476564486507,86.61666666666666,-0.16406760134547807,0.009473032589631374,0.06854690555200615,-0.08593183991554265,2019-07-01,0.43656230234089666,2018-06-01,-0.002264355740461965,-0.08593183991554265,5.0
0.004432942894239226,91.0,-0.15644785764607466,0.010932752995047555,0.06823206931301905,-0.08593183991554265,2019-07-01,0.43656230234089666,2018-06-01,0.0006243121158434617,-0.08593183991554265,5.5
0.004202051562819446,107.98333333333333,-0.11971007639907932,0.011087049405206006,0.06847813631230171,-0.08593183991554265,2019-07-01,0.43656230234089666,2018-06-01,0.0026478383262116267,-0.08593183991554265,6.0
0.004274163855291046,108.45,-0.11198604954625052,0.011240655800415417,0.06843611695458585,-0.08593183991554265,2019-07-01,0.43656230234089666,2018-06-01,0.002782501430193096,-0.08593183991554265,6.5
0.004135518421163389,113.46666666666667,-0.13273051487775084,0.012125127714481137,0.06808574046043274,-0.08593183991554265,2019-07-01,0.43656230234089666,2018-06-01,0.00405427763825561,-0.08593183991554265,7.0
0.0038479141299581033,115.26666666666667,-0.16619534091185423,0.011105568288194735,0.06805524603366893,-0.08523192943047164,2019-07-01,0.43656230234089666,2018-06-01,0.0024322458819895365,-0.08523192943047164,7.5
0.00403977871318347,117.98333333333333,-0.1432397465933883,0.01028716767616684,0.0673957324853909,-0.08523192943047164,2019-07-01,0.43656230234089666,2018-06-01,0.0017626600924283142,-0.08523192943047164,8.0
0.0044467737477590025,120.61666666666666,-0.1279877972944178,0.009803332563908885,0.06739981961865145,-0.08523192943047164,2019-07-01,0.43656230234089666,2018-06-01,0.0024322458819895365,-0.08523192943047164,8.5
0.0043997023744383225,122.46666666666667,-0.08919480444797186,0.00908693261502095,0.06697726504328436,-0.08523192943047164,2019-07-01,0.43656230234089666,2018-06-01,0.0024322458819895365,-0.08523192943047164,9.0
0.004404174667157867,123.98333333333333,-0.09465798740174783,0.009077119412319975,0.06698251734806217,-0.08523192943047164,2019-07-01,0.43656230234089666,2018-06-01,0.002430242562216911,-0.08523192943047164,9.5
0.004586135578801862,126.08333333333333,-0.05052869259495538,0.008989439587504288,0.06707629166055785,-0.08503661901146231,2019-07-01,0.43656230234089666,2018-06-01,0.002430242562216911,-0.08503661901146231,10.0
