mean_of_mean_performance,number_of_monthly_predictions,combined_metric,mean_monthly_corpus_return,std_monthly_corpus_return,min_monthly_corpus_return,min_month,max_monthly_corpus_return,max_month,median_monthly_corpus_return,mode_monthly_corpus_return,k_percent
0.0034787914228085652,38.75,-0.12042010218188859,2.533977357547103e-05,0.029923141481036492,-0.08656325542039678,2019-07-01,0.06388765292859544,2022-08-01,0.0,0.0,1.0
0.0034787914228085652,38.75,-0.12042010218188859,2.533977357547103e-05,0.029923141481036492,-0.08656325542039678,2019-07-01,0.06388765292859544,2022-08-01,0.0,0.0,1.5
0.0034787914228085652,38.75,-0.12042010218188859,2.533977357547103e-05,0.029923141481036492,-0.08656325542039678,2019-07-01,0.06388765292859544,2022-08-01,0.0,0.0,2.0
0.001755587569327492,51.11666666666667,-0.10957451686563442,0.012847779869553173,0.08500287883292022,-0.0774169657383289,2019-07-01,0.6128214435814683,2018-06-01,0.0,0.0,2.5
0.0024666559922405036,71.86666666666666,-0.05954053827250772,0.0171351564778399,0.0888467332363393,-0.0774169657383289,2019-07-01,0.6128214435814683,2018-06-01,0.0056129113782990014,-0.0774169657383289,3.0
0.002561842343162059,76.71666666666667,-0.05357302521640414,0.016977156836956185,0.08898314077450836,-0.0774169657383289,2019-07-01,0.6128214435814683,2018-06-01,0.0056129113782990014,-0.0774169657383289,3.5
0.002561842343162059,76.71666666666667,-0.05357302521640414,0.016977156836956185,0.08898314077450836,-0.0774169657383289,2019-07-01,0.6128214435814683,2018-06-01,0.0056129113782990014,-0.0774169657383289,4.0
0.002561842343162059,76.71666666666667,-0.05357302521640414,0.016977156836956185,0.08898314077450836,-0.0774169657383289,2019-07-01,0.6128214435814683,2018-06-01,0.0056129113782990014,-0.0774169657383289,4.5
-0.0005305742229129383,85.25,-0.10457991057686399,0.00957019283508049,0.04714012917943483,-0.07664252220654433,2019-07-01,0.18280214632346858,2018-06-01,0.00282944914516281,-0.07664252220654433,5.0
-0.0005420716145443286,88.76666666666667,-0.1371006882243892,0.009369317499212973,0.049943091006806044,-0.07664252220654433,2019-07-01,0.18280214632346858,2018-06-01,0.0020236587076719603,-0.07664252220654433,5.5
-0.000849929756298538,104.45,-0.10656377583316325,0.0059696897599034295,0.04880362748308574,-0.07664252220654433,2019-07-01,0.18280214632346858,2018-06-01,0.001492755829174186,-0.07664252220654433,6.0
-0.0007515487487179587,106.66666666666667,-0.11389839280310592,0.005757964732381608,0.04886084923105252,-0.07664252220654433,2019-07-01,0.18280214632346858,2018-06-01,0.001492755829174186,-0.07664252220654433,6.5
-0.0009292528263011732,108.4,-0.12859298174807957,0.005593013652723566,0.04907758150393205,-0.07664252220654433,2019-07-01,0.18280214632346858,2018-06-01,0.0010279603525267245,-0.07664252220654433,7.0
-0.0010482729021312723,111.83333333333333,-0.1514255691072767,0.005423748253418387,0.049132166052673634,-0.0770689939774798,2019-07-01,0.18280214632346858,2018-06-01,0.0010279603525267245,-0.0770689939774798,7.5
-0.0008683852943859545,112.66666666666667,-0.15287896844294993,0.004659576257046827,0.05088858846243684,-0.10278754413246016,2020-03-01,0.18280214632346858,2018-06-01,0.0010279603525267245,-0.10278754413246016,8.0
0.001324419434664541,116.58333333333333,-0.13625591243965107,0.004432097338492041,0.050000348131041567,-0.10278754413246016,2020-03-01,0.18280214632346858,2018-06-01,0.0010279603525267245,-0.10278754413246016,8.5
0.0015220279256780017,119.13333333333334,-0.08966180388107954,0.0037325542551412444,0.04944859469100479,-0.10278754413246016,2020-03-01,0.18280214632346858,2018-06-01,0.001124037308106729,-0.10278754413246016,9.0
0.0015472058361813295,121.36666666666666,-0.07992027243274943,0.003453169192640082,0.04962546025150104,-0.10278754413246016,2020-03-01,0.18280214632346858,2018-06-01,0.001124037308106729,-0.10278754413246016,9.5
0.0015167304722104808,124.76666666666667,-0.08553374157871621,0.0027369306910141186,0.05039240433189487,-0.10278754413246016,2020-03-01,0.18280214632346858,2018-06-01,0.001124037308106729,-0.10278754413246016,10.0
