mean_of_mean_performance,number_of_monthly_predictions,combined_metric,mean_monthly_corpus_return,std_monthly_corpus_return,min_monthly_corpus_return,min_month,max_monthly_corpus_return,max_month,median_monthly_corpus_return,mode_monthly_corpus_return,k_percent
-0.006690597769563369,38.71666666666667,-0.19568421112515277,-0.0032554087227508444,0.02844684553133356,-0.08854712769125717,2019-07-01,0.057451479968247954,2022-08-01,-0.0010243250201126264,0.0,1.0
-0.006690597769563369,38.71666666666667,-0.19568421112515277,-0.0032554087227508444,0.02844684553133356,-0.08854712769125717,2019-07-01,0.057451479968247954,2022-08-01,-0.0010243250201126264,0.0,1.5
-0.006690597769563369,38.71666666666667,-0.19568421112515277,-0.0032554087227508444,0.02844684553133356,-0.08854712769125717,2019-07-01,0.057451479968247954,2022-08-01,-0.0010243250201126264,0.0,2.0
-0.0027391598907776896,52.75,-0.1402820369380077,-0.002046001337973948,0.028750277970753788,-0.07881637360239546,2019-07-01,0.07998766375257405,2018-07-01,-0.0011468187130594387,0.0,2.5
-0.0012627202805107244,72.06666666666666,-0.07782591771651162,0.0033574597459347833,0.03754942270672081,-0.07881637360239546,2019-07-01,0.11035642437671833,2020-08-01,0.0019604718165651125,-0.07881637360239546,3.0
-0.001156612560381228,78.78333333333333,-0.08231880905562296,0.004200039553071133,0.03871899084199046,-0.07881637360239546,2019-07-01,0.11035642437671833,2020-08-01,0.002489748520738022,-0.07881637360239546,3.5
-0.001156612560381228,78.78333333333333,-0.08231880905562296,0.004200039553071133,0.03871899084199046,-0.07881637360239546,2019-07-01,0.11035642437671833,2020-08-01,0.002489748520738022,-0.07881637360239546,4.0
-0.001156612560381228,78.78333333333333,-0.08231880905562296,0.004200039553071133,0.03871899084199046,-0.07881637360239546,2019-07-01,0.11035642437671833,2020-08-01,0.002489748520738022,-0.07881637360239546,4.5
-0.0019104664034633042,84.16666666666667,-0.1323950353959857,0.005841373196576492,0.045341021865851094,-0.07734687548222796,2019-07-01,0.1822344982849189,2018-06-01,0.0010172764437181847,-0.07734687548222796,5.0
-0.0021254488745652677,85.53333333333333,-0.12600770190928978,0.005017472023152197,0.045554217951681186,-0.07734687548222796,2019-07-01,0.1822344982849189,2018-06-01,0.0007089471492511823,-0.07734687548222796,5.5
0.0008417376897524167,103.25,-0.09257821170393175,0.006113071139348483,0.04613986250316159,-0.07734687548222796,2019-07-01,0.1822344982849189,2018-06-01,-0.00012987400046032826,-0.07734687548222796,6.0
0.0009329163819531059,106.03333333333333,-0.09138434028130842,0.0059232584540944875,0.04605040424636905,-0.07734687548222796,2019-07-01,0.1822344982849189,2018-06-01,-0.00012987400046032826,-0.07734687548222796,6.5
0.0008131145341864958,108.95,-0.08935813059265478,0.005915994298359839,0.046100502267293814,-0.07734687548222796,2019-07-01,0.1822344982849189,2018-06-01,-3.2506037737800586e-05,-0.07734687548222796,7.0
0.000758959219730471,111.33333333333333,-0.10375155013058897,0.005917750283957494,0.04598342546705884,-0.07814842253835697,2019-07-01,0.1822344982849189,2018-06-01,-3.2506037737800586e-05,-0.07814842253835697,7.5
0.0006166410648378468,111.63333333333334,-0.12568100812241687,0.005950707914726281,0.0458873597702064,-0.07814842253835697,2019-07-01,0.1822344982849189,2018-06-01,-3.2506037737800586e-05,-0.07814842253835697,8.0
0.000818895119567745,112.06666666666666,-0.12318885864529813,0.006359762619602014,0.04588630689838063,-0.07814842253835697,2019-07-01,0.1822344982849189,2018-06-01,-5.16367888799274e-05,-0.07814842253835697,8.5
0.0008415496717132181,115.93333333333334,-0.06712760324711424,0.004727504219544881,0.043689220045603556,-0.07814842253835697,2019-07-01,0.1822344982849189,2018-06-01,0.000939568483017128,-0.07814842253835697,9.0
0.0008139566518138639,116.4,-0.07772597956695469,0.004688480179217097,0.04372050079510657,-0.07814842253835697,2019-07-01,0.1822344982849189,2018-06-01,0.000939568483017128,-0.07814842253835697,9.5
0.0008042015846449997,118.46666666666667,-0.08947233775316371,0.003898465151382861,0.044505420127266826,-0.08986363846785395,2019-07-01,0.1822344982849189,2018-06-01,0.000939568483017128,-0.08986363846785395,10.0
