mean_of_mean_performance,number_of_monthly_predictions,combined_metric,mean_monthly_corpus_return,std_monthly_corpus_return,k_percent
0.009993168141264162,37.666666666666664,0.0326037157710873,-0.0007712582556927087,0.0305952543971652,1.0
0.009993168141264162,37.666666666666664,0.0326037157710873,-0.0007712582556927087,0.0305952543971652,1.5
0.009993168141264162,37.666666666666664,0.0326037157710873,-0.0007712582556927087,0.0305952543971652,2.0
0.010259923902990313,41.016666666666666,0.03638932728200589,-0.0013734686238705495,0.03042906670326336,2.5
0.0106049694659197,52.56666666666667,0.026650366571432865,-0.00012462334839552974,0.02956424695647515,3.0
0.010370570149265687,66.06666666666666,0.07804891818710363,0.0007808489539464909,0.03193009223984465,3.5
0.010005778213540683,67.46666666666667,0.04955742043503206,0.0005316912769847564,0.03207131788184424,4.0
0.010005778213540683,67.46666666666667,0.04955742043503206,0.0005316912769847564,0.03207131788184424,4.5
0.010089114805630597,70.01666666666667,0.04129067486210466,0.0007595298072027856,0.03219841889011058,5.0
0.006144628559718758,74.66666666666667,0.02237781818832646,0.010613635021794835,0.09093940916804392,5.5
0.0060177184252058905,76.91666666666667,0.06034502630674247,0.012410832571792534,0.09132259707031241,6.0
0.00748230119171102,90.68333333333334,0.2621801265208803,0.015194857939762422,0.09232884338185122,6.5
0.005572429113542636,91.06666666666666,0.2575232364788828,0.015361032196601017,0.09223162427756808,7.0
0.005924327653958063,93.01666666666667,0.2140642393001006,0.015081457445320808,0.09275699328051323,7.5
0.0036983388591232793,98.36666666666666,0.19605357704150927,0.013916447111917439,0.09463550489460042,8.0
0.0036576509782199527,98.61666666666666,0.19902580748495954,0.014097884662718154,0.09473225244380042,8.5
0.003741769222138404,101.11666666666666,0.24013827190169257,0.01334507581531597,0.09456718009416315,9.0
0.004760186908253155,103.38333333333334,0.23928688688161232,0.013006006973422798,0.09573374822028569,9.5
0.004671372491541149,106.55,0.19977834829944546,0.013416399246228755,0.09565000242366034,10.0
0.004647955798723933,107.26666666666667,0.2053061572501088,0.013924913444586516,0.09554137315936576,10.5
0.004378919630748302,111.8,0.185414194832003,0.014022339402469384,0.09551201447196049,11.0
0.003922054165115149,111.93333333333334,0.1823196078080856,0.01410632215017816,0.09550169059030007,11.5
0.003859156065253633,114.6,0.1891651337393678,0.014218341601550047,0.09557845234232153,12.0
0.003597485786383193,120.38333333333334,0.16373401309427432,0.01478729500125048,0.09536379157736848,12.5
0.0037150022915732775,124.05,0.19707978486364136,0.014719916402995109,0.09532538895053824,13.0
0.004428900724069029,124.85,0.2072677511014052,0.014099307514642957,0.09538024868161303,13.5
0.004337852319387345,125.03333333333333,0.19864676990378394,0.013464782140476136,0.09536321051024174,14.0
0.004279292932023432,126.0,0.18971906722478535,0.01309077114312989,0.09541031124803938,14.5
0.004106760362458991,127.11666666666666,0.16856724668677803,0.013774190843506728,0.09524778377304809,15.0
0.00391490565827824,131.15,0.1979143254632455,0.013838492545955016,0.09529655782630286,15.5
0.0038206494735892184,133.9,0.17743905769107818,0.011645709363597502,0.0966565032886333,16.0
0.0039119812644697405,136.43333333333334,0.16652569622584326,0.011556887488819972,0.0962950723076453,16.5
0.003951298609875889,136.93333333333334,0.16454564006419067,0.01176364350488056,0.09621502053678813,17.0
0.003938276389390494,137.18333333333334,0.15993870440327573,0.012117307087771124,0.0960926330491144,17.5
0.0038299811819462464,138.93333333333334,0.1727615471740154,0.012382832964151274,0.09627111890053487,18.0
0.003661229112629047,141.25,0.16722315455104791,0.011882606543727064,0.09585394312066578,18.5
0.0035629683070128406,143.5,0.16032890514046325,0.011228913792294985,0.0954392948719322,19.0
0.00392047755743198,144.41666666666666,0.16582113957844039,0.011216465373455036,0.09543367144824014,19.5
0.00391733005326382,144.53333333333333,0.16373012474903298,0.011313302884965095,0.09543723388636503,20.0
0.0036762313316996086,145.93333333333334,0.15525029576186603,0.007058977829055296,0.0720506353018164,20.5
0.0037382073207565545,146.16666666666666,0.16095299167414265,0.00732371380071502,0.07210176736772445,21.0
0.003606800734270084,149.63333333333333,0.1545540328132526,0.007712824578992872,0.07231041810283262,21.5
0.0035239988405306,150.85,0.1410905390229284,0.007574510059794612,0.07188469893674723,22.0
0.003490362601027762,150.86666666666667,0.14008947973766092,0.007574510059794612,0.07188469893674723,22.5
0.0036969915680878677,151.78333333333333,0.13655606137156834,0.007457128963323438,0.07190687361294297,23.0
0.003845805695972912,152.08333333333334,0.14157873471864618,0.007378146697800662,0.0719967584260408,23.5
0.0038640665936787656,152.91666666666666,0.13285490957467855,0.007732880516924351,0.07180602617966057,24.0
0.0035028198210337027,155.33333333333334,0.13409219673098624,0.006824812295050184,0.07175935707804579,24.5
0.0035028198210337027,155.33333333333334,0.13409219673098624,0.006824812295050184,0.07175935707804579,25.0
0.0034354280796292658,156.26666666666668,0.13087665816491295,0.007021840305776394,0.07168048356841374,25.5
0.0034823874507288973,157.86666666666667,0.13681899245549214,0.006647729019467752,0.0717684481728583,26.0
0.0035155375840689265,158.25,0.1384636710305265,0.006628560338552138,0.07192500993188257,26.5
0.0035597003602360483,158.88333333333333,0.13980125270992214,0.006566409698276114,0.0718968090973046,27.0
0.0034965187681660656,160.1,0.1305112250780777,0.006653291803188934,0.07189421627518452,27.5
0.003485464388925185,160.26666666666668,0.1257532593390613,0.00656298557581213,0.071899714882219,28.0
0.0035525267263302367,161.05,0.10914515554976918,0.006102780012816032,0.07215639434918922,28.5
0.0034466052164478316,161.56666666666666,0.10101313421624747,0.0059263759126030584,0.0721073099609144,29.0
0.0033813951411464363,162.28333333333333,0.1021666192249108,0.005288817534736802,0.0722792088288275,29.5
0.0033105557061164155,162.36666666666667,0.1023669002580475,0.005288561366549151,0.0722791875591917,30.0
0.003234976863734828,163.4,0.10517987706845817,0.005112106368480688,0.07162133901548848,30.5
0.0032669959369803128,163.7,0.11276068810961659,0.005176078745502797,0.07156722855867649,31.0
0.003323880181285444,165.26666666666668,0.14969539462401588,0.0043097028797754785,0.07115242896861362,31.5
0.00334691821122734,165.6,0.15168012806908146,0.00434747200302803,0.07138321807736388,32.0
0.003220115824810225,166.1,0.15671214074777734,0.004313126601895867,0.0713952105986576,32.5
0.003220115824810225,166.1,0.15671214074777734,0.004313126601895867,0.0713952105986576,33.0
0.0031823933784596264,167.33333333333334,0.15776491359008268,0.0038445100775564957,0.07178813447093144,33.5
0.0031823933784596264,167.33333333333334,0.15776491359008268,0.0038445100775564957,0.07178813447093144,34.0
0.0031686699089826633,168.28333333333333,0.16029644150827368,0.0037133711499518717,0.07188888457479542,34.5
0.0031739991544019112,168.41666666666666,0.16136998042061795,0.0042794988620378175,0.07149066549392574,35.0
0.0030281946551838097,169.33333333333334,0.16438052865086158,0.0044040930584902886,0.07101885048916888,35.5
0.0030453511277063446,169.58333333333334,0.16540648793185972,0.004220355397186979,0.070940085509524,36.0
0.0030414933161131003,170.15,0.17721039372233413,0.004022121003846465,0.07104236133343006,36.5
0.003010760073692331,170.86666666666667,0.1767179526030521,0.003779435813970215,0.07104479870823108,37.0
0.003007105994369756,170.88333333333333,0.17600262264302144,0.003779099666214782,0.07104487681175521,37.5
0.0029169243354654605,171.63333333333333,0.16852387734759558,0.003651769981129982,0.07142250618130312,38.0
0.002922422321462887,171.83333333333334,0.17330279580603633,0.0036708911954810206,0.07142445030514066,38.5
0.00284711050117682,172.53333333333333,0.16431250381466303,0.0033760009451047493,0.0715227303681188,39.0
0.0029144615802576307,173.76666666666668,0.17394794214718867,0.0033343329050701236,0.07160614476854693,39.5
0.0029144615802576307,173.76666666666668,0.17394794214718867,0.0033343329050701236,0.07160614476854693,40.0
0.0026841054093914413,174.18333333333334,0.16593077644942464,0.002945476116846592,0.06932453032796579,40.5
0.0026415310088137795,174.76666666666668,0.15269766490529157,0.002712922425979793,0.06937008318087558,41.0
0.002626386273030165,177.25,0.15480574480067702,0.0026780083682895767,0.06934653159276503,41.5
0.0024899125229801856,178.03333333333333,0.15565812425046802,0.0017779601344510472,0.06891813600308855,42.0
0.002412593494232665,178.5,0.14874051275796482,0.0012314566267543903,0.06903441352111152,42.5
0.002425090343147239,178.55,0.15216117102139068,0.001240121789217552,0.06903270032719981,43.0
0.002455895772464617,178.68333333333334,0.14944312495744974,0.0010618015240280295,0.06909956742897608,43.5
0.002419819761451136,179.68333333333334,0.13890808769239935,0.0010865537727758796,0.06904102120027181,44.0
0.002354618126766364,180.08333333333334,0.1387983480942567,0.0012233449818801238,0.06914582907924381,44.5
0.0023469234524491167,180.15,0.13767234945565943,0.0013007510208957128,0.0690037153778037,45.0
0.0022700084486888474,180.96666666666667,0.1292525370419609,0.0010673342619027118,0.06896131848892095,45.5
0.0022700084486888474,180.96666666666667,0.1292525370419609,0.0010673342619027118,0.06896131848892095,46.0
0.002585264030524953,181.05,0.1315362415936823,0.0010693228401308394,0.068961281929876,46.5
0.00257348133438071,181.5,0.12682341822845242,0.0009791995081168754,0.06909973632497614,47.0
0.0025986462496898404,181.98333333333332,0.131069471000048,0.0006407552258375933,0.06912373816906171,47.5
0.002561743923779253,182.01666666666668,0.1304453681485974,0.0006400315810790277,0.0691237777152407,48.0
0.0024560448219548632,183.23333333333332,0.11708725042060503,0.0004191918077654122,0.06905086742123148,48.5
0.002454133378455817,183.25,0.11674715771936121,0.0004191918077654122,0.06905086742123148,49.0
0.002454133378455817,183.25,0.11674715771936121,0.0004191918077654122,0.06905086742123148,49.5
0.002454133378455817,183.25,0.11674715771936121,0.0004191918077654122,0.06905086742123148,50.0
