mean_of_mean_performance,number_of_monthly_predictions,combined_metric,mean_monthly_corpus_return,std_monthly_corpus_return,k_percent
0.0040095579927258065,33.18333333333333,0.12536236898801514,0.0011182294664671228,0.02748361758941281,1.0
0.0040095579927258065,33.18333333333333,0.12536236898801514,0.0011182294664671228,0.02748361758941281,1.5
0.0040095579927258065,33.18333333333333,0.12536236898801514,0.0011182294664671228,0.02748361758941281,2.0
0.0040095579927258065,33.18333333333333,0.12536236898801514,0.0011182294664671228,0.02748361758941281,2.5
0.005343297531139715,41.88333333333333,0.10910452875895044,0.003142234000490932,0.029420289321937906,3.0
0.005373316502201623,51.06666666666667,0.19140717289999343,0.005880012753511419,0.033579613991853496,3.5
0.006328547945641755,55.03333333333333,0.18976691605452026,0.005542636779476213,0.03478342991174767,4.0
0.006388302643213962,55.46666666666667,0.20150178844504,0.006620255795417112,0.035588835594019624,4.5
0.005797731601476948,57.71666666666667,0.16974508711007208,0.00608744317942623,0.036238903594686234,5.0
0.005692049456226209,60.9,0.16189297652511267,0.005834226879186751,0.03606596221915447,5.5
0.004894627987150089,63.516666666666666,0.14129868786189045,0.003516133410087933,0.034484553734948915,6.0
0.005199214334622473,71.33333333333333,0.37541305580852796,0.0041675465734976125,0.03471923655838778,6.5
0.004581978636950546,76.76666666666667,0.3864267363624705,0.004052334067056166,0.03548833738145412,7.0
0.004370465559665119,79.05,0.398507294758317,0.005043389898160619,0.03558277328816528,7.5
0.0045098567494730474,79.18333333333334,0.38882658643396134,0.004633925859229197,0.0354222177266923,8.0
0.004265788317211113,84.7,0.33489860362982865,0.0048316611341946624,0.03529912587222062,8.5
0.004168659134082554,86.33333333333333,0.3302287825466254,0.004720713515495291,0.035194950273738465,9.0
0.004247549782357153,91.03333333333333,0.3235028186287804,0.004932003354330505,0.03539275563780048,9.5
0.004139582801166888,95.88333333333334,0.3568046002408514,0.0037862961993422686,0.03451220618901155,10.0
0.004444047597807494,96.3,0.3647139259345848,0.003888181730972499,0.03429409930457694,10.5
0.00460570994843164,97.71666666666667,0.36428471232436,0.00488557385259036,0.034052982346603894,11.0
0.004354097435569827,100.15,0.36295176052468064,0.007164988708811646,0.0375615479102278,11.5
0.004354097435569827,100.15,0.36295176052468064,0.007164988708811646,0.0375615479102278,12.0
