mean_of_mean_performance,number_of_monthly_predictions,combined_metric,mean_monthly_corpus_return,std_monthly_corpus_return,k_percent
0.0027638304507699722,32.75,0.1621020058233003,0.0031017199398561605,0.02847135567035435,1.0
0.0027638304507699722,32.75,0.1621020058233003,0.0031017199398561605,0.02847135567035435,1.5
0.0027638304507699722,32.75,0.1621020058233003,0.0031017199398561605,0.02847135567035435,2.0
0.0027638304507699722,32.75,0.1621020058233003,0.0031017199398561605,0.02847135567035435,2.5
0.00231948208782525,40.05,0.13768103948428415,0.0036347874921305295,0.028704666901186105,3.0
0.0033721768047963864,47.166666666666664,0.34373162540097146,0.004624558696067658,0.03379078887580417,3.5
0.0035044692279203515,52.7,0.3554378557522161,0.004603195713792818,0.03442225166317523,4.0
0.002803922637436959,53.983333333333334,0.35800467308198847,0.0044179467824211035,0.0348150808138538,4.5
0.0033408544873376575,55.0,0.339708486335184,0.005501631854345564,0.03563847288646458,5.0
0.0033342780549320064,56.78333333333333,0.3231721517805722,0.005135997944654196,0.03607285037633781,5.5
0.004018429281820882,62.05,0.3118693746894041,0.005562141578297492,0.03645574266193898,6.0
0.0044058079860169,68.21666666666667,0.31044431238052766,0.007646516081065737,0.03781392552182972,6.5
0.0038922225890008263,76.11666666666666,0.40248318623905405,0.006305395259091863,0.03580603588422328,7.0
0.003741143305561131,78.38333333333334,0.38307872232302737,0.006678736324939203,0.03645095151042215,7.5
0.004836902288987794,78.41666666666667,0.37978699870476845,0.00656330686619222,0.03615178337891636,8.0
0.0042202456269748905,81.9,0.37141947598533837,0.00548706999094006,0.03606440020786924,8.5
0.004194363443917478,83.06666666666666,0.3533555607750404,0.0057852709023382765,0.03605951560132029,9.0
0.0042862880079808765,86.35,0.3581840527221616,0.005928545544339533,0.036655706638125146,9.5
0.0045249154648314685,89.16666666666667,0.3877487298893964,0.005691509074542767,0.03636515241017827,10.0
0.004139199484092316,94.81666666666666,0.41504545504688584,0.004006569767582699,0.03777700444608143,10.5
0.004080173537829939,96.16666666666667,0.3981706319548327,0.0037328899949673274,0.037670009945485854,11.0
0.004173397469803189,100.75,0.3818410700995011,0.0051735736463155695,0.0405060367946519,11.5
0.0037106233413476035,101.46666666666667,0.38404355405996793,0.005124282158991137,0.04045123270773319,12.0
0.0036969497150702007,102.81666666666666,0.39907778598170424,0.00505355884713436,0.040503896632435116,12.5
0.0036824354051101117,104.43333333333334,0.39937333361089306,0.004843899935839443,0.04056172249042166,13.0
0.003910365879692615,108.31666666666666,0.4342361053928648,0.0056159451884899,0.04101544709146715,13.5
0.004024272820644323,112.4,0.4080874566475939,0.006090706697310498,0.04091403432867692,14.0
0.004017387469169206,113.05,0.41093697501241283,0.006168893152580351,0.04081346858991488,14.5
0.0039584978860177,115.61666666666666,0.39273282686671096,0.004790647704611378,0.0383900356610793,15.0
0.004177738389436386,116.86666666666666,0.4013864394225696,0.004395952902562933,0.03851974667318276,15.5
0.004268893226529689,118.66666666666667,0.39825418340376006,0.004279193679153091,0.03853536292717751,16.0
0.004338341647063737,120.5,0.4517855731967618,0.003296244868066504,0.0383339446539673,16.5
0.004191503213670052,125.88333333333334,0.4681974942894037,0.003951777099304201,0.0358935348356626,17.0
0.004221494940038244,126.46666666666667,0.4653506565331307,0.00430352868694451,0.03585657684159617,17.5
0.004076648995802407,127.68333333333334,0.45014088355197374,0.0033756653117792486,0.03639338804339589,18.0
0.004076648995802407,127.68333333333334,0.45014088355197374,0.0033756653117792486,0.03639338804339589,18.5
0.0040536174812759625,128.61666666666667,0.43466966503811283,0.00283411771158106,0.035979708759217514,19.0
0.0040417860162535076,129.73333333333332,0.4335858178087026,0.0028176761886562576,0.03597786029683071,19.5
0.0040417860162535076,129.73333333333332,0.4335858178087026,0.0028176761886562576,0.03597786029683071,20.0
0.003795450458869937,131.8,0.411656301743381,0.0024817469516235312,0.03553172535359041,20.5
0.0038821099698813596,132.98333333333332,0.41600422310927637,0.002144799133259458,0.03581905126579438,21.0
0.003869968501585235,133.48333333333332,0.4109784931601924,0.0026040808148776722,0.035920780730099966,21.5
0.003855075938193651,134.33333333333334,0.41181719932395,0.0025133100540251046,0.035232535411628366,22.0
0.0035948407706959864,136.35,0.3820869039079977,0.000829115129630457,0.03638426090611543,22.5
0.003913046236359757,137.71666666666667,0.3590574350270112,0.0005136650697947812,0.03604625067858801,23.0
0.0034117598386361773,139.81666666666666,0.37179755879896914,0.0009112986879887041,0.036097959785960726,23.5
0.003430583948144644,140.28333333333333,0.3714469859036759,0.0008588178794640984,0.036074080952939055,24.0
0.003425567544330879,141.16666666666666,0.3693018964527867,0.0006513165166685135,0.036724200042375546,24.5
0.003425567544330879,141.16666666666666,0.3693018964527867,0.0006513165166685135,0.036724200042375546,25.0
0.0032165428160547084,143.75,0.3606300735009403,0.0009638988706159386,0.036278022572167425,25.5
0.0032335992968383436,144.9,0.36732211082344496,0.0003400953897129133,0.03507209848719784,26.0
0.0031871080513321045,145.63333333333333,0.35746493283031844,0.00013671204856288515,0.035269851576714174,26.5
0.003096634267122841,146.86666666666667,0.36239072713416826,8.920951280611175e-05,0.034832378800690185,27.0
0.0031093025459373817,147.31666666666666,0.36467393746349414,2.6021710287003432e-05,0.03483478979329764,27.5
0.003305506676504193,149.83333333333334,0.37296102912382234,0.00011013636293743708,0.03489291975982881,28.0
0.0034952928631612175,150.13333333333333,0.379191498999181,-5.948219678182191e-05,0.034899609168609104,28.5
0.0034991925662650825,150.36666666666667,0.37921704827513397,9.643207741129404e-05,0.03472156075609007,29.0
0.00405566363769533,152.23333333333332,0.39928229184701264,0.0006017185177803289,0.03498057002380032,29.5
0.003974816290697965,152.7,0.38194328550772755,0.0005477254632479279,0.035078327222839746,30.0
0.0038418350685924868,153.71666666666667,0.38618436648909804,0.00012278003043426818,0.036040227259893635,30.5
0.003813277410250537,154.76666666666668,0.3968247673564485,5.189698039991993e-05,0.03617290348468135,31.0
0.0037886274683846676,154.85,0.39433506952800684,4.8276927475497204e-05,0.03617916985077636,31.5
0.003955845487611141,154.96666666666667,0.3933796682574459,1.0614087700346516e-05,0.03617533662195213,32.0
0.003978493357376284,155.61666666666667,0.3952896963220701,0.00015541288080132923,0.036294238755595634,32.5
0.003978493357376284,155.61666666666667,0.3952896963220701,0.00015541288080132923,0.036294238755595634,33.0
0.0038781809229419453,158.93333333333334,0.40062890728218864,-5.726492460491247e-05,0.03737127130354792,33.5
0.0038781809229419453,158.93333333333334,0.40062890728218864,-5.726492460491247e-05,0.03737127130354792,34.0
0.0038713484105014546,159.08333333333334,0.39997189174863146,-2.9841454401112005e-05,0.03742260467136906,34.5
0.003912459826461762,159.4,0.4075588064632484,0.00041564219073417973,0.037317838541078,35.0
0.003978861223670812,159.81666666666666,0.40832060624192085,0.0003192029924589076,0.03700617386810576,35.5
0.003936851593008604,160.13333333333333,0.4050918058598095,0.00017863573230835392,0.036973363848053685,36.0
0.003884075785411236,161.0,0.40673520914810274,0.00020268508725060363,0.03710681501455745,36.5
0.0038794711453658177,162.43333333333334,0.39993099456774234,0.0002861089933582287,0.03706935270636592,37.0
0.0039050135316354502,162.56666666666666,0.40475399286750907,0.0003028423136626324,0.03707188879707808,37.5
0.003896272527893539,162.6,0.40407299317641854,0.0003028423136626324,0.03707188879707808,38.0
0.0038870856692165188,163.38333333333333,0.39077601635532383,0.00019411580042514678,0.03723254017354624,38.5
0.003927003118704879,163.86666666666667,0.39928844921638235,0.0003780332917330579,0.037527878565391484,39.0
0.003811925534738581,164.78333333333333,0.4016448065908385,6.332934026094066e-05,0.03741175807901605,39.5
0.003811925534738581,164.78333333333333,0.4016448065908385,6.332934026094066e-05,0.03741175807901605,40.0
0.0036492484242091113,165.88333333333333,0.39299009685573044,0.00022976341864142842,0.037456868015994564,40.5
0.0036471425919467546,166.61666666666667,0.39625437684742393,-6.930361222124426e-05,0.03742504700192581,41.0
0.0036636752702242643,166.81666666666666,0.3975178544496844,0.000124450208433959,0.03709654745003732,41.5
0.0037256960229079625,168.33333333333334,0.38872735895499916,0.000488232882945779,0.03665188548350945,42.0
0.0034569492507735447,168.65,0.3789475638761893,-0.00014556878936191803,0.03711042163668015,42.5
0.0034562883590490436,168.73333333333332,0.37935424009037255,-0.00017448449818062152,0.03707177153431052,43.0
0.0035000023251011724,169.01666666666668,0.39203575033096266,0.000685479637732674,0.0380207354627835,43.5
0.0034972195466541015,169.05,0.3921945450359707,0.0006917539095424548,0.03802933747180486,44.0
0.0035203564650947267,169.76666666666668,0.3879490545485064,-7.507071290386303e-05,0.03890582577152157,44.5
0.003488993329540794,169.83333333333334,0.3835541422677641,-0.00012288624604755993,0.03897777008892377,45.0
0.0034335618895296616,170.8,0.3902963523114445,-0.0002929313416491534,0.039193007666622905,45.5
0.00343775835971634,170.83333333333334,0.3905843541223327,-0.0003160470828200664,0.039172711012619106,46.0
0.0034432577841585986,170.85,0.39124250053977827,-0.00028804551951441273,0.03918984075267077,46.5
0.0034305848597973925,172.01666666666668,0.3927850773232976,-0.0004232730859918636,0.039054357172436056,47.0
0.003363963804655545,172.38333333333333,0.3913945643533834,-0.0008911663425870519,0.03916559086650015,47.5
0.0033703393255957387,172.61666666666667,0.3961289211356463,-0.0009953266775500995,0.03904113949660325,48.0
0.0033264670009645414,173.41666666666666,0.3885805803668593,-0.0007118227172031717,0.03878728179654602,48.5
0.003324359721417488,173.45,0.3880081962481403,-0.0007119327236873826,0.03878718505536863,49.0
0.003324359721417488,173.45,0.3880081962481403,-0.0007119327236873826,0.03878718505536863,49.5
0.003324359721417488,173.45,0.3880081962481403,-0.0007119327236873826,0.03878718505536863,50.0
