mean_of_mean_performance,number_of_monthly_predictions,combined_metric,mean_monthly_corpus_return,std_monthly_corpus_return,k_percent
0.011116202390098046,40.35,0.09895640371333532,0.00289499748566461,0.03872609236823394,1.0
0.011116202390098046,40.35,0.09895640371333532,0.00289499748566461,0.03872609236823394,1.5
0.011116202390098046,40.35,0.09895640371333532,0.00289499748566461,0.03872609236823394,2.0
0.00848665458214988,59.28333333333333,0.09540096598796349,0.01725254207929778,0.09384359606001563,2.5
0.006458339379104414,80.71666666666667,0.029978963055433912,0.01630372261623588,0.0951331694571442,3.0
0.006458339379104414,80.71666666666667,0.029978963055433912,0.01630372261623588,0.0951331694571442,3.5
0.006458339379104414,80.71666666666667,0.029978963055433912,0.01630372261623588,0.0951331694571442,4.0
0.006472658841848115,81.15,0.029742032711169583,0.01631002400601422,0.09525835805780357,4.5
0.0067197893324649986,90.95,-0.014710504196663258,0.016034095508800437,0.09669442218162692,5.0
0.004964688054821886,96.71666666666667,-0.1435106510476381,0.015550778251900073,0.09561491682185548,5.5
0.00492873994709328,108.75,-0.12743599119717658,0.014190983029630217,0.09635960392269831,6.0
0.00492873994709328,108.75,-0.12743599119717658,0.014190983029630217,0.09635960392269831,6.5
0.005213822943434284,113.01666666666667,-0.11373183152402196,0.015124683347768404,0.09608440026967222,7.0
0.005013250901981281,114.28333333333333,-0.12416681870922469,0.014678660471848768,0.09631158806354127,7.5
0.00475397028248666,116.86666666666666,-0.1058866531585488,0.014212001960967087,0.09614802649177187,8.0
0.004742221329486897,118.96666666666667,-0.06625026330097299,0.013170764359060385,0.09587878202059823,8.5
0.004742221329486897,118.96666666666667,-0.06625026330097299,0.013170764359060385,0.09587878202059823,9.0
0.0018364632580329565,124.36666666666666,-0.04840684057370289,0.004913974560557753,0.051040766523936854,9.5
0.0019045289643320304,127.93333333333334,-0.034921159780555565,0.004916070329398581,0.05089461691021432,10.0
0.0019167805608360548,130.46666666666667,0.006505549065325823,0.003836365281636452,0.05101145943290956,10.5
0.0019713201750963714,133.25,0.0011535329825908076,0.003585055864952713,0.051238934972447955,11.0
