mean_of_mean_performance,number_of_monthly_predictions,combined_metric,mean_monthly_corpus_return,std_monthly_corpus_return,k_percent
0.011161977327201447,38.86666666666667,0.060691430634552214,-0.0008204616054813129,0.031068751581592093,1.0
0.011161977327201447,38.86666666666667,0.060691430634552214,-0.0008204616054813129,0.031068751581592093,1.5
0.011161977327201447,38.86666666666667,0.060691430634552214,-0.0008204616054813129,0.031068751581592093,2.0
0.01110055141032394,43.583333333333336,0.025751381543367303,-0.0007080961347904154,0.03029862792281894,2.5
0.010840051332767607,54.38333333333333,0.040898931956967775,0.0011783442133241379,0.033444264257193566,3.0
0.011635442199968116,65.03333333333333,0.0605607167813943,0.0009856157687972082,0.034814022139000984,3.5
0.011256974602202192,66.38333333333334,0.02439947915714623,0.0005405200657763139,0.03594893640106499,4.0
0.011256974602202192,66.38333333333334,0.02439947915714623,0.0005405200657763139,0.03594893640106499,4.5
0.011438179107459024,69.45,0.010362158569231965,0.000747661101252998,0.03603446471420462,5.0
0.007296549668575818,74.11666666666666,-0.005049448989298614,0.009830374622314139,0.09317841168523724,5.5
0.007162580869501113,79.65,0.017793835690228618,0.009442459713697704,0.09257269820813277,6.0
0.007836152290484738,91.1,0.07682999351019573,0.011243371040074562,0.0935840842323036,6.5
0.0058395458543045505,92.11666666666666,0.07000415550624678,0.010982811796242239,0.09373827905842107,7.0
0.0062764444952848894,94.15,0.033103088388499936,0.011793218756169252,0.0935990331249818,7.5
0.005994969413581422,96.76666666666667,0.034680262005222603,0.011964727263689669,0.09362918299304716,8.0
0.006041263987602827,96.85,0.03402096601416492,0.011953977625704168,0.0936280986667516,8.5
0.006265740912824061,100.7,0.06853966482960433,0.011490699297662416,0.0935575637975105,9.0
0.0061858495170259474,102.13333333333334,0.05366145292353266,0.011908177304846218,0.09345294087903273,9.5
0.006149015119938394,104.2,0.03439963407766304,0.012410655102831009,0.093288752447097,10.0
0.005568393331492925,105.21666666666667,0.02829161498036254,0.01228385880898642,0.09233922131628347,10.5
0.005481542079189977,109.33333333333333,0.03849405265012347,0.012368570118055401,0.09255952248942476,11.0
0.005190521528270376,109.36666666666666,0.03687051924477317,0.012402424497376446,0.09255422567872099,11.5
0.0051402089355894074,113.81666666666666,0.04280254347565988,0.013404379253017832,0.09235336649534452,12.0
0.0048254391897117836,118.26666666666667,0.02673775716745811,0.012149716010178575,0.09195340500700369,12.5
0.0051459054519921756,121.36666666666666,0.06707246108807173,0.012763011688627103,0.09226245166753927,13.0
0.005625554678759049,122.33333333333333,0.06522333441109306,0.012892403285430095,0.09203519501777084,13.5
0.0056182709947722636,122.5,0.06116130213809989,0.012646114097871964,0.09205610520120681,14.0
0.005684145369752589,123.48333333333333,0.046126846502311365,0.01292158160381997,0.09204952391159213,14.5
0.005257876200331401,124.93333333333334,0.022732648135684156,0.011890212128099825,0.09202102298703592,15.0
0.003057551506054976,131.9,-0.006797295046872707,0.011020831662472756,0.09407059279064324,15.5
0.0029615307037629685,138.51666666666668,-0.04699532349592101,0.008224362459615562,0.09607225019413518,16.0
0.003011233050950552,139.51666666666668,-0.047766483999861546,0.008656902685469823,0.09604672897342002,16.5
0.003125737208082621,141.28333333333333,-0.04408048717228871,0.007919777420154596,0.09611674024070624,17.0
0.0031895258436711524,142.48333333333332,-0.04909753826080816,0.00856426818178323,0.09605143686520443,17.5
