mean_of_mean_performance,number_of_monthly_predictions,combined_metric,mean_monthly_corpus_return,std_monthly_corpus_return,k_percent
-0.006690597769563369,38.71666666666667,-0.19568421112515277,-0.0023461526436608644,0.029834653639643927,1.0
-0.006690597769563369,38.71666666666667,-0.19568421112515277,-0.0023461526436608644,0.029834653639643927,1.5
-0.006690597769563369,38.71666666666667,-0.19568421112515277,-0.0023461526436608644,0.029834653639643927,2.0
-0.0027391598907776896,52.75,-0.1402820369380077,-0.0007291450348023887,0.030153717431041532,2.5
-0.0012627202805107244,72.06666666666666,-0.07782591771651162,0.004049668298525385,0.03942141454004906,3.0
-0.001156612560381228,78.78333333333333,-0.08231880905562296,0.004966363732499637,0.04064417831030517,3.5
-0.001156612560381228,78.78333333333333,-0.08231880905562296,0.004966363732499637,0.04064417831030517,4.0
-0.001156612560381228,78.78333333333333,-0.08231880905562296,0.004966363732499637,0.04064417831030517,4.5
-0.0019104664034633042,84.16666666666667,-0.1323950353959857,0.006810645771601319,0.04733681226000541,5.0
-0.0021254488745652677,85.53333333333333,-0.12600770190928978,0.005856973679451919,0.04748059023184848,5.5
0.0008417376897524167,103.25,-0.09257821170393175,0.005614271759047595,0.0473925721760836,6.0
0.0009329163819531059,106.03333333333333,-0.09138434028130842,0.005166047294956409,0.047270859382835054,6.5
0.0008131145341864958,108.95,-0.08935813059265478,0.005077253368724192,0.04739505347892303,7.0
0.000758959219730471,111.33333333333333,-0.10375155013058897,0.005076302924830282,0.047519476569844725,7.5
0.0006166410648378468,111.63333333333334,-0.12568100812241687,0.005207939089706818,0.04741498879012102,8.0
0.000818895119567745,112.06666666666666,-0.12318885864529813,0.005471565765899346,0.047447967964512214,8.5
0.0008415496717132181,115.93333333333334,-0.06712760324711424,0.003553729276009056,0.04541186423459818,9.0
0.0008139566518138639,116.4,-0.07772597956695469,0.003445634412227716,0.04546932383121636,9.5
0.0008042015846449997,118.46666666666667,-0.08947233775316371,0.002357302758907063,0.046516055863427476,10.0
0.001005576411466696,120.85,-0.07253856768408085,0.002322836105969504,0.046398809523630014,10.5
0.0013598879558128622,121.0,-0.07408583474816484,0.0014808245840293277,0.04805600823137391,11.0
0.0014423770335276352,126.66666666666667,-0.07562708826390137,-3.836467489182205e-05,0.048983342852407456,11.5
0.0012990196819391586,131.95,-0.0753078429038848,0.0004740819879670862,0.04933132648773836,12.0
