mean_of_mean_performance,number_of_monthly_predictions,combined_metric,mean_monthly_corpus_return,k_percent
-0.0062914236809842395,35.7,-0.24993282817513157,0.00186576492737554,1.0
-0.0062914236809842395,35.7,-0.24993282817513157,0.00186576492737554,1.5
-0.0062914236809842395,35.7,-0.24993282817513157,0.00186576492737554,2.0
-0.006397442784901078,35.95,-0.24689086161641854,0.03697769931282774,2.5
-0.006519720991590856,43.9,-0.2954221538126847,-0.014749496301060518,3.0
-0.00498291573155996,57.4,-0.31353916157440054,-0.3411156592101427,3.5
-0.00484035152806283,58.31666666666667,-0.31321446854236484,-0.3644932727270108,4.0
-0.004824961454319821,58.61666666666667,-0.3081459692425566,-0.3816284955222425,4.5
-0.004891047181208845,59.56666666666667,-0.3053528846889681,-0.4721108716762545,5.0
-0.004531936984526322,62.333333333333336,-0.30513135007327413,-0.3741306578636009,5.5
-0.004489294500740866,62.75,-0.30834548556519187,-0.3803533244010882,6.0
0.0005496105558281994,68.83333333333333,-0.30664766312285524,-0.38961715538125274,6.5
0.0008430067874715106,70.38333333333334,-0.3109351047811561,-0.36515896163906925,7.0
0.000759758274231722,71.08333333333333,-0.3112396041412707,-0.41729686914843445,7.5
0.0008202892416705958,73.35,-0.32782500557251737,-0.49611079543875275,8.0
0.0010827063306012668,76.2,-0.3338033359357209,-0.5128256544684116,8.5
0.0011887096187887922,77.26666666666667,-0.32267404680811557,-0.4815138147344673,9.0
0.0025093601835538405,80.76666666666667,-0.2853925909940811,-0.6237920663980607,9.5
0.0024203845874298815,81.58333333333333,-0.2758699908905927,-0.624739325524503,10.0
0.0024810319160593047,83.85,-0.2900307964555041,-0.6619531652466141,10.5
0.0024516117219301843,85.0,-0.2930895640594144,-0.6503949888430354,11.0
0.0026045841685641237,86.03333333333333,-0.29122772621059845,-0.703236277049856,11.5
0.0027409070118339872,86.73333333333333,-0.28920278929906257,-0.7330559981437528,12.0
-0.000707466652878845,88.58333333333333,-0.2961579568137503,-0.630996296464883,12.5
-1.294706233873373e-05,91.23333333333333,-0.2827865292676772,-0.5710482433103052,13.0
8.69699977132435e-05,93.31666666666666,-0.289148265879824,-0.5595506652734065,13.5
0.00020158668059001478,94.05,-0.279847914614793,-0.5633079912256594,14.0
0.00010046692005704212,95.51666666666667,-0.285373829552197,-0.6148706063311453,14.5
-1.6702280174129028e-05,96.31666666666666,-0.30593797137976203,-0.652612866529247,15.0
0.001020107865790816,98.25,-0.141179397619114,-0.5464335608822527,15.5
0.00254647423055158,101.61666666666666,-0.084400016153614,-0.5743264236796766,16.0
0.004295504798194983,103.05,-0.10221112903249692,-0.5612049704244859,16.5
0.004362008771703835,105.78333333333333,-0.11948397890389056,-0.5445735168291063,17.0
0.004287543818759496,107.08333333333333,-0.11815237621792087,-0.5547251797662794,17.5
0.004307702202348089,107.58333333333333,-0.12096507740866838,-0.5673127207793927,18.0
0.004319012465772711,109.08333333333333,-0.12207372989993417,-0.5777008010367498,18.5
0.0042071532437267575,111.08333333333333,-0.1423923566245855,-0.5758774648437346,19.0
0.004318747402751542,112.3,-0.13485869906800038,-0.4792608676375149,19.5
0.004318747402751542,112.3,-0.13485869906800038,-0.4792608676375149,20.0
0.004348557470111568,113.0,-0.13525687436897896,-0.4615819029477827,20.5
0.004123450137309895,113.18333333333334,-0.1356003672656295,-0.4630109946702861,21.0
0.004275179928264796,114.56666666666666,-0.12172238268501563,-0.49174968203502223,21.5
0.0035813352925375525,116.15,-0.12892153475063536,-0.4889241979586882,22.0
0.0035813352925375525,116.15,-0.12892153475063536,-0.4889241979586882,22.5
0.0021542820446496117,117.05,-0.11854081696507451,-0.4705956300202815,23.0
0.002090526694997057,117.65,-0.13529104886786208,-0.47356177587231063,23.5
0.0019380844418348624,118.1,-0.13804069722960144,-0.4646936549180386,24.0
0.0018941893888843042,119.56666666666666,-0.13337495902437943,-0.441129431136306,24.5
0.0018941893888843042,119.56666666666666,-0.13337495902437943,-0.441129431136306,25.0
0.002103978919646518,121.58333333333333,-0.10386600448673491,-0.45057125330765685,25.5
0.0021226659057891418,123.76666666666667,-0.12479230731229149,-0.4969662094791014,26.0
0.0021966146849934595,126.0,-0.11512430650290974,-0.46708420350433066,26.5
0.002175871905841059,126.23333333333333,-0.11492312145286544,-0.46368096778503587,27.0
0.0022074411845173195,126.75,-0.11083253728418138,-0.5013156034644933,27.5
0.002208388483148932,127.06666666666666,-0.10714597292696319,-0.4948451026675488,28.0
0.002298420894755113,128.23333333333332,-0.09299488935864628,-0.4750741323304048,28.5
0.00231531606340053,128.61666666666667,-0.08842047364596915,-0.4647431554954534,29.0
0.002644180547514922,129.6,-0.07200825144427571,-0.44928381161560965,29.5
0.0026758240794302556,129.98333333333332,-0.07311251336381738,-0.4428467715973093,30.0
0.0025762940266372807,131.41666666666666,-0.08776035060704036,-0.445024340097896,30.5
0.002562618274101847,131.53333333333333,-0.08494189043808348,-0.45456141136226885,31.0
0.0026839055369042154,133.46666666666667,-0.0440486835602343,-0.3662720024246452,31.5
0.0026551713204979047,133.55,-0.04649059905334977,-0.3644260178797411,32.0
0.0026027372664398107,134.16666666666666,-0.05349120998104343,-0.3900218352286505,32.5
0.0025982302498435894,134.2,-0.05440721664810459,-0.3920041919625794,33.0
0.0027704404886728226,136.13333333333333,-0.05747925064986521,-0.3616770395764231,33.5
0.0027704404886728226,136.13333333333333,-0.05747925064986521,-0.3616770395764231,34.0
0.002710311792350075,136.55,-0.06713061396221884,-0.3532225694604729,34.5
0.0024572290177597303,138.46666666666667,-0.0986161922676566,-0.482905731106276,35.0
0.0024135694153586923,139.25,-0.1022901569953139,-0.5078025578844201,35.5
0.00241472157110669,139.35,-0.1019645982349807,-0.5079640155644347,36.0
0.002446067829592412,140.06666666666666,-0.10853300826952464,-0.5203897234319557,36.5
0.002412124002169711,140.35,-0.11325806188822898,-0.5210873372182004,37.0
0.00248479152313344,140.41666666666666,-0.11197172135716787,-0.5076955604918509,37.5
0.0014486951425851087,141.48333333333332,-0.11700107136268464,-0.48978557456696126,38.0
0.001512518086512212,141.78333333333333,-0.10990927604439733,-0.4924393719355445,38.5
0.0014108704010408727,141.93333333333334,-0.11256865129003107,-0.49285645573964065,39.0
0.001266918135574539,143.9,-0.08743695625501528,-0.4511168807109722,39.5
0.001266918135574539,143.9,-0.08743695625501528,-0.4511168807109722,40.0
0.0013260466072412824,144.58333333333334,-0.08985791240842401,-0.4469848685937844,40.5
0.001347567072320624,145.26666666666668,-0.08661375090502672,-0.43709795680674807,41.0
0.0010723203942938457,145.98333333333332,-0.09209471998191177,-0.4783829393662783,41.5
0.0010858870802721052,146.21666666666667,-0.09150056538298308,-0.47937065563421105,42.0
0.0011840774012257219,147.33333333333334,-0.0320956657668594,-0.543791017723124,42.5
0.00118255057562782,147.35,-0.03256114458822221,-0.5437916812356033,43.0
0.0011761077832771658,147.86666666666667,-0.038593129170552055,-0.5712718955675048,43.5
0.001168125494452481,148.9,-0.048710770408106924,-0.6030029017652275,44.0
0.0012220414854299448,149.08333333333334,-0.045538439733626715,-0.6096193298595274,44.5
0.001280931045782996,150.03333333333333,-0.05411753954275929,-0.5917860165262636,45.0
0.0012833812445669525,150.88333333333333,-0.05175921360989033,-0.5672139169474383,45.5
0.0012773596358648432,151.73333333333332,-0.05480436612311372,-0.6067133305279647,46.0
0.0012773596358648432,151.73333333333332,-0.05480436612311372,-0.6067133305279647,46.5
0.0011236291744138424,152.7,-0.06693211748760035,-0.6013505460278447,47.0
0.0011212075649212172,152.8,-0.06901996977712586,-0.5823467385683745,47.5
0.0011679920157388174,153.13333333333333,-0.06509484811686468,-0.5671147913420305,48.0
0.0011951117615718013,154.61666666666667,-0.03935822305594632,-0.5628581544875509,48.5
0.0011815732864987286,155.93333333333334,-0.05268753820567831,-0.5628532646126836,49.0
0.0011815732864987286,155.93333333333334,-0.05268753820567831,-0.5628532646126836,49.5
0.0011815732864987286,155.93333333333334,-0.05268753820567831,-0.5628532646126836,50.0
