mean_of_mean_performance,number_of_monthly_predictions,combined_metric,mean_monthly_corpus_return,k_percent
4.29932148465139e-06,34.93333333333333,-0.0910915100079195,0.00036995648543427476,1.0
4.29932148465139e-06,34.93333333333333,-0.0910915100079195,0.00036995648543427476,1.5
4.29932148465139e-06,34.93333333333333,-0.0910915100079195,0.00036995648543427476,2.0
-0.00035244676253025716,35.15,-0.08884803944013485,0.04362869350589533,2.5
0.00031815039221500587,42.3,-0.12184209448695395,0.11343945425967708,3.0
0.0035932214731498684,55.88333333333333,-0.1214699016741683,-0.46010596905479073,3.5
0.004242868754775519,57.333333333333336,-0.10770784819798702,-0.3458645577485512,4.0
0.0029903905441331347,57.5,-0.11264512545069781,-0.3537321769723773,4.5
0.0030823128743295383,58.2,-0.10945919208450687,-0.42733395247440825,5.0
0.003472377826899165,63.766666666666666,-0.13070777240196613,-0.32135368769870576,5.5
0.0034223076303446253,63.96666666666667,-0.1336057908342352,-0.33536138973402135,6.0
0.002078756379813287,71.63333333333334,-0.15444888904305845,-0.42684418095739335,6.5
0.004104213116957191,73.3,-0.15115496988135838,-0.39363776699646014,7.0
0.004199515457261978,73.93333333333334,-0.15659756470726072,-0.4153308470290832,7.5
0.003710861500385367,76.88333333333334,-0.17967755225910628,-0.5207123796633436,8.0
0.003939983386664075,78.35,-0.17761918298224982,-0.5829772365563497,8.5
0.004013631102491536,79.23333333333333,-0.1820257538065446,-0.6094865519980225,9.0
0.005884802627844048,83.26666666666667,-0.1475365073762357,-0.6843806883098731,9.5
0.005967697020319992,83.76666666666667,-0.1409331315547368,-0.6826536784009318,10.0
0.0061385622086502474,86.06666666666666,-0.14041993785244986,-0.6193591767455318,10.5
0.006032417979367006,88.4,-0.15169370615140693,-0.712693492437265,11.0
0.0062528708289642946,89.5,-0.15960092052435745,-0.7302538570332658,11.5
0.006267204660277902,90.48333333333333,-0.16733325921608413,-0.766041679476725,12.0
0.005789700765814264,92.0,-0.176898615138322,-0.7676476677101656,12.5
0.006292997858823948,95.2,-0.1687814758811228,-0.7221725967675906,13.0
0.006240022833586953,97.35,-0.17561178931679497,-0.6975639583049719,13.5
0.006444217054174721,99.95,-0.16600507714690893,-0.6748845829783616,14.0
0.006480194059156341,100.56666666666666,-0.1666311356687207,-0.6681360273562644,14.5
0.006407832633895208,101.51666666666667,-0.18733919345101885,-0.7035229065231083,15.0
0.006372948450595155,102.31666666666666,-0.18579904259707838,-0.6735185898633598,15.5
0.0048754880324265795,103.56666666666666,-0.17545545867486848,-0.6613354280138364,16.0
0.004712216100959332,105.1,-0.18858742756898508,-0.668406092317552,16.5
0.004685859946542347,107.68333333333334,-0.2047289325111761,-0.6582287432830826,17.0
0.0030986808458580354,109.15,-0.20697839301975887,-0.6408942159138524,17.5
0.003167151096063681,109.46666666666667,-0.20253502296062664,-0.6141604870766246,18.0
0.00327756339428145,111.21666666666667,-0.18315255049459822,-0.5489386450929736,18.5
0.0017655606719370045,114.75,-0.1723748160563703,-0.3968823495079133,19.0
0.0011760575576785536,115.68333333333334,-0.19150265086399745,-0.5159975491573479,19.5
0.0010941551311634456,117.18333333333334,-0.20155028284061252,-0.5675242880298834,20.0
0.0016107818316343262,117.86666666666666,-0.2013091922836616,-0.5417889450115714,20.5
0.0016251750911652058,118.41666666666667,-0.18843146976152086,-0.5334072654905253,21.0
0.0017335305614005598,119.41666666666667,-0.1765381425103016,-0.5535604788211628,21.5
0.0016454847031515001,122.3,-0.18926715777210984,-0.5611844206111612,22.0
0.0016535991218649718,122.43333333333334,-0.18908084354023813,-0.5558646721776304,22.5
0.0018503996276001838,123.13333333333334,-0.18720628213266188,-0.588523666305586,23.0
0.0018513710760173765,123.78333333333333,-0.2001443934452669,-0.5792573930697179,23.5
0.0018444216518087764,123.98333333333333,-0.2024516127903334,-0.594672169226139,24.0
0.002115885289829729,126.46666666666667,-0.17257890015085686,-0.587140848647353,24.5
0.002115885289829729,126.46666666666667,-0.17257890015085686,-0.587140848647353,25.0
0.002181108763535676,127.58333333333333,-0.17088028525340807,-0.6354515511644059,25.5
0.002122385729014523,128.15,-0.17602583015617485,-0.6711100850822336,26.0
0.0021239558348684295,128.3,-0.17388365330483635,-0.6869803428171599,26.5
0.002275848985132149,129.6,-0.17455662092861413,-0.7283192363668486,27.0
0.0023669822920244585,130.2,-0.17066030861974923,-0.7049107811018881,27.5
0.002379340296895034,130.96666666666667,-0.16624321024424707,-0.6563838150519623,28.0
0.001495432918994936,131.83333333333334,-0.19138677955388192,-0.6415127806695627,28.5
0.0014685137769747335,132.0,-0.19078286481669116,-0.6145047386119252,29.0
0.0014750191520101436,133.83333333333334,-0.18961273349773464,-0.5784420724970863,29.5
0.0014782630258766583,134.28333333333333,-0.19143675077610353,-0.5831741015118723,30.0
0.0013361543180280245,135.43333333333334,-0.18072925099087833,-0.5656207466723212,30.5
0.001983594095494623,135.65,-0.10829849832730538,-0.4782132501800793,31.0
0.0017603632324038991,136.95,-0.1200480892525734,-0.4826157172404792,31.5
0.0017601265442621628,137.01666666666668,-0.12040446478035977,-0.4833285388093676,32.0
0.0017838907353367275,137.36666666666667,-0.12211250344733697,-0.48034802465862503,32.5
0.0017838907353367275,137.36666666666667,-0.12211250344733697,-0.48034802465862503,33.0
0.0013831429286522388,138.23333333333332,-0.13094850691359355,-0.5253412586927577,33.5
0.0013831429286522388,138.23333333333332,-0.13094850691359355,-0.5253412586927577,34.0
0.0013977686950843464,139.13333333333333,-0.12657242792089102,-0.48464383442951026,34.5
0.001342734472068087,140.56666666666666,-0.15663602957187858,-0.5334780207008288,35.0
0.0013248627446017756,140.78333333333333,-0.15689279656433008,-0.5554220455856836,35.5
